,DISTRICT,YEAR,ACT,per_stud_tax_rev,per_stud_state_rev,per_stud_fed_rev,per_stud_other_rev
1919,102904,2004,20.7,5602.0,865.0,632.0,372.0
1920,102904,2005,21.3,6205.0,841.0,633.0,434.0
1921,102904,2006,20.9,6974.0,858.0,669.0,518.0
1922,102904,2007,19.8,6424.0,2375.0,601.0,583.0
1923,102904,2008,20.0,7381.0,3450.0,592.0,652.0
1924,102904,2009,20.7,7639.0,2444.0,598.0,567.0
1925,102904,2010,19.6,6574.0,3549.0,1351.0,536.0
1926,102904,2011,22.1,6574.0,3549.0,1351.0,536.0
1927,102904,2012,22.0,6987.0,2711.0,931.0,534.0
1928,102904,2013,21.8,6891.0,2474.0,954.0,464.0
1929,102904,2014,21.5,6691.0,2753.0,919.0,646.0
1930,102904,2015,20.7,6850.0,2770.0,932.0,793.0
1931,102904,2016,21.8,6769.0,2686.0,1023.0,812.0
1932,105902,2003,19.3,5289.0,1614.0,1071.0,353.0
1933,105902,2004,19.3,5520.0,1360.0,1168.0,367.0
1934,105902,2005,19.8,5970.0,1375.0,1128.0,785.0
1935,105902,2006,19.1,6515.0,1244.0,1018.0,1081.0
1936,105902,2007,19.4,6614.0,2147.0,1013.0,975.0
1937,105902,2008,18.5,5555.0,3416.0,962.0,671.0
1938,105902,2009,18.0,5925.0,3214.0,1007.0,414.0
1939,105902,2010,17.9,6142.0,3185.0,1411.0,326.0
1940,105902,2011,18.9,6142.0,3185.0,1411.0,326.0
1941,105902,2012,18.4,6187.0,2870.0,1448.0,329.0
1942,105902,2013,19.5,6394.0,2423.0,1280.0,334.0
1943,105902,2014,18.7,7101.0,2684.0,1274.0,331.0
1944,105902,2015,19.7,7496.0,2614.0,1157.0,302.0
1945,105902,2016,19.4,7929.0,2665.0,1122.0,328.0
1946,105904,2003,22.5,6355.0,1346.0,515.0,875.0
1947,105904,2004,22.8,7010.0,1141.0,490.0,846.0
1948,105904,2005,22.8,7337.0,1117.0,499.0,901.0
1949,105904,2006,23.4,7191.0,836.0,522.0,1331.0
1950,105904,2007,23.2,7129.0,1512.0,490.0,1429.0
1951,105904,2008,23.7,7095.0,2304.0,520.0,1165.0
1952,105904,2009,23.4,7653.0,2092.0,474.0,1073.0
1953,105904,2010,23.4,8154.0,1991.0,401.0,670.0
1954,105904,2011,24.2,8154.0,1991.0,401.0,670.0
1955,105904,2012,25.5,8018.0,1635.0,317.0,737.0
1956,105904,2013,24.6,8107.0,1245.0,487.0,794.0
1957,105904,2014,25.4,8131.0,1223.0,330.0,739.0
1958,105904,2015,24.3,8777.0,1270.0,304.0,841.0
1959,105904,2016,24.6,9411.0,1179.0,265.0,872.0
1960,105905,2003,20.8,7262.0,834.0,202.0,324.0
1961,105905,2004,21.0,6966.0,870.0,154.0,319.0
1962,105905,2005,21.5,6863.0,871.0,161.0,371.0
1963,105905,2006,22.5,6967.0,920.0,156.0,495.0
1964,105905,2007,22.2,6873.0,1713.0,159.0,549.0
1965,105905,2008,21.0,5965.0,2433.0,156.0,892.0
1966,105905,2009,21.6,5410.0,2656.0,182.0,520.0
1967,105905,2010,22.9,7689.0,1968.0,516.0,355.0
1968,105905,2011,23.6,7689.0,1968.0,516.0,355.0
1969,105905,2012,23.2,7396.0,1815.0,702.0,369.0
1970,105905,2013,22.3,7690.0,1329.0,543.0,381.0
1971,105905,2014,23.4,8391.0,1165.0,570.0,337.0
1972,105905,2015,23.8,8580.0,950.0,641.0,302.0
1973,105905,2016,23.5,8882.0,990.0,659.0,473.0
1974,105906,2003,19.9,3009.0,4394.0,655.0,731.0
1975,105906,2004,19.9,3501.0,3994.0,712.0,486.0
1976,105906,2005,20.0,3754.0,3795.0,679.0,903.0
1977,105906,2006,19.1,4034.0,3732.0,651.0,1131.0
1978,105906,2007,19.5,3946.0,4626.0,591.0,614.0
1979,105906,2008,19.1,3455.0,5670.0,585.0,484.0
1980,105906,2009,20.0,3695.0,5402.0,638.0,394.0
1981,105906,2010,19.8,3562.0,5672.0,748.0,250.0
1982,105906,2011,20.0,3562.0,5672.0,748.0,250.0
1983,105906,2012,20.3,3537.0,5080.0,898.0,262.0
1984,105906,2013,19.5,3549.0,4933.0,715.0,289.0
1985,105906,2014,20.3,3604.0,5002.0,729.0,251.0
1986,105906,2015,20.7,3959.0,5193.0,617.0,244.0
1987,105906,2016,20.3,4314.0,5347.0,705.0,252.0
1988,107901,2003,20.6,3102.0,2916.0,686.0,415.0
1989,107901,2004,20.1,3446.0,2890.0,845.0,279.0
1990,107901,2005,20.9,3556.0,2703.0,902.0,320.0
1991,107901,2006,21.0,3809.0,2652.0,1082.0,352.0
1992,107901,2007,21.8,3977.0,3333.0,1098.0,363.0
1993,107901,2008,22.2,3371.0,4033.0,1175.0,323.0
1994,107901,2009,20.8,3528.0,4070.0,1238.0,262.0
1995,107901,2010,20.0,3984.0,3997.0,1276.0,239.0
1996,107901,2011,20.1,3984.0,3997.0,1276.0,239.0
1997,107901,2012,20.3,4087.0,3534.0,1416.0,282.0
1998,107901,2013,18.9,4276.0,3516.0,1350.0,250.0
1999,107901,2014,19.8,4284.0,3963.0,1271.0,252.0
2000,107901,2015,19.8,4641.0,3854.0,1405.0,321.0
2001,107901,2016,18.9,4725.0,4015.0,1352.0,309.0
2002,107902,2003,19.3,2198.0,4715.0,799.0,375.0
2003,107902,2004,20.2,2269.0,4440.0,914.0,275.0
2004,107902,2005,18.4,2460.0,4468.0,948.0,328.0
2005,107902,2006,20.7,2602.0,4221.0,1207.0,384.0
2006,107902,2007,19.4,2873.0,4442.0,1070.0,402.0
2007,107902,2008,20.2,2345.0,5398.0,1198.0,506.0
2008,107902,2009,19.7,2407.0,5310.0,1180.0,410.0
2009,107902,2010,20.5,2434.0,5025.0,975.0,323.0
2010,107902,2011,20.9,2434.0,5025.0,975.0,323.0
2011,107902,2012,19.6,2834.0,4602.0,951.0,369.0
2012,107902,2013,21.0,2939.0,5031.0,774.0,269.0
2013,107902,2014,21.1,3150.0,5342.0,881.0,335.0
2014,107902,2015,21.7,3394.0,5607.0,943.0,300.0
2015,107902,2016,21.0,3289.0,6069.0,1063.0,321.0
2016,108903,2003,14.7,500.0,6412.0,1532.0,475.0
2017,108903,2004,16.0,511.0,6244.0,1934.0,431.0
2018,108903,2005,15.8,515.0,6616.0,2251.0,220.0
2019,108903,2006,16.1,571.0,6750.0,2063.0,815.0
2020,108903,2007,15.6,596.0,7358.0,2131.0,645.0
2021,108903,2008,16.3,520.0,7455.0,2310.0,643.0
2022,108903,2009,16.8,535.0,7812.0,2474.0,359.0
2023,108903,2010,16.9,613.0,7801.0,2796.0,353.0
2024,108903,2011,17.0,613.0,7801.0,2796.0,353.0
2025,108903,2012,17.1,618.0,7440.0,2551.0,315.0
2026,108903,2013,17.0,739.0,7681.0,2584.0,271.0
2027,108903,2014,16.7,720.0,8198.0,2447.0,427.0
2028,108903,2015,17.5,808.0,9136.0,2214.0,386.0
2029,108903,2016,16.9,824.0,9252.0,2233.0,442.0
2030,108904,2003,16.7,1854.0,5139.0,1233.0,233.0
2031,108904,2004,16.9,1879.0,5046.0,1568.0,178.0
2032,108904,2005,17.0,2058.0,5073.0,1509.0,213.0
2033,108904,2006,17.2,2134.0,4861.0,1570.0,269.0
2034,108904,2007,17.0,2231.0,5241.0,1435.0,300.0
2035,108904,2008,17.1,1916.0,5843.0,1518.0,274.0
2036,108904,2009,17.5,2248.0,5802.0,1616.0,202.0
2037,108904,2010,17.4,2061.0,6070.0,1834.0,137.0
2038,108904,2011,17.6,2061.0,6070.0,1834.0,137.0
2039,108904,2012,17.5,1943.0,6024.0,1649.0,170.0
2040,108904,2013,17.7,1927.0,6045.0,1595.0,144.0
2041,108904,2014,17.7,1909.0,6685.0,1756.0,150.0
2042,108904,2015,17.9,1965.0,6983.0,1663.0,160.0
2043,108904,2016,18.0,2017.0,7417.0,1745.0,136.0
2044,108905,2003,17.6,1082.0,6271.0,1617.0,123.0
2045,108905,2004,16.3,1081.0,6169.0,1659.0,115.0
2046,108905,2005,16.7,1190.0,6269.0,2018.0,217.0
2047,108905,2006,16.2,1314.0,6595.0,2148.0,449.0
2048,108905,2007,16.5,1345.0,7315.0,1986.0,434.0
2049,108905,2008,15.7,1479.0,7107.0,2002.0,526.0
2050,108905,2009,16.3,1623.0,6961.0,2389.0,178.0
2051,108905,2010,16.6,1689.0,7883.0,2537.0,283.0
2052,108905,2011,16.4,1689.0,7883.0,2537.0,283.0
2053,108905,2012,16.0,2016.0,7454.0,2673.0,125.0
2054,108905,2013,16.8,1866.0,7327.0,2562.0,213.0
2055,108905,2014,16.5,2024.0,8304.0,2288.0,160.0
2056,108905,2015,16.2,1978.0,8274.0,2008.0,106.0
2057,108905,2016,16.7,2079.0,8486.0,2114.0,248.0
2058,108906,2003,18.2,2550.0,3945.0,1067.0,204.0
2059,108906,2004,18.8,2726.0,3936.0,1185.0,229.0
2060,108906,2005,18.0,2873.0,3615.0,1185.0,269.0
2061,108906,2006,18.2,3152.0,3624.0,1337.0,462.0
2062,108906,2007,18.2,3070.0,3961.0,1216.0,447.0
2063,108906,2008,18.6,2721.0,4693.0,1227.0,358.0
2064,108906,2009,18.6,2804.0,4673.0,1333.0,296.0
2065,108906,2010,19.0,2789.0,4840.0,1666.0,266.0
2066,108906,2011,18.9,2789.0,4840.0,1666.0,266.0
2067,108906,2012,18.9,2801.0,4719.0,1676.0,289.0
2068,108906,2013,18.9,2852.0,4765.0,1597.0,255.0
2069,108906,2014,18.8,2865.0,5150.0,1522.0,232.0
2070,108906,2015,18.9,3010.0,5398.0,1724.0,333.0
2071,108906,2016,19.0,3058.0,5776.0,1707.0,206.0
2072,108907,2003,17.5,593.0,6432.0,2257.0,444.0
2073,108907,2004,17.2,605.0,6579.0,2434.0,404.0
2074,108907,2005,16.8,691.0,6752.0,2417.0,477.0
2075,108907,2006,16.6,750.0,6403.0,2562.0,488.0
2076,108907,2007,17.4,762.0,6975.0,2226.0,674.0
2077,108907,2008,17.8,817.0,7037.0,2156.0,533.0
2078,108907,2009,17.5,987.0,7179.0,2169.0,346.0
2079,108907,2010,17.0,1042.0,7223.0,2682.0,279.0
2080,108907,2011,16.6,1042.0,7223.0,2682.0,279.0
2081,108907,2012,17.9,1051.0,6818.0,2809.0,322.0
2082,108907,2013,17.3,1051.0,7103.0,2972.0,324.0
2083,108907,2014,17.5,1066.0,7653.0,2420.0,290.0
2084,108907,2015,17.4,1178.0,7900.0,2490.0,289.0
2085,108907,2016,17.6,1176.0,8231.0,2725.0,301.0
2086,108908,2003,17.7,972.0,5766.0,1499.0,226.0
2087,108908,2004,17.5,1020.0,5760.0,1512.0,173.0
2088,108908,2005,17.5,1121.0,5474.0,1454.0,178.0
2089,108908,2006,17.3,1239.0,5566.0,1563.0,240.0
2090,108908,2007,17.5,1261.0,6044.0,1489.0,442.0
2091,108908,2008,17.3,1164.0,6648.0,1581.0,394.0
2092,108908,2009,18.1,1278.0,6914.0,1782.0,299.0
2093,108908,2010,18.0,1346.0,7103.0,1939.0,160.0
2094,108908,2011,17.7,1346.0,7103.0,1939.0,160.0
2095,108908,2012,17.8,1371.0,6808.0,2135.0,146.0
2096,108908,2013,17.7,1398.0,7343.0,1925.0,134.0
2097,108908,2014,18.0,1477.0,7544.0,1859.0,159.0
2098,108908,2015,17.7,1532.0,7734.0,1853.0,190.0
2099,108908,2016,17.8,1565.0,8143.0,1668.0,156.0
2100,108909,2003,16.7,1142.0,5820.0,1296.0,86.0
2101,108909,2004,17.1,1209.0,5791.0,1401.0,84.0
2102,108909,2005,16.7,1318.0,5536.0,1428.0,369.0
2103,108909,2006,16.8,1423.0,5519.0,1582.0,263.0
2104,108909,2007,16.7,1472.0,5921.0,1491.0,439.0
2105,108909,2008,16.9,1282.0,6462.0,1438.0,337.0
2106,108909,2009,16.6,1439.0,6615.0,1575.0,272.0
2107,108909,2010,16.8,1507.0,7050.0,2169.0,92.0
2108,108909,2011,16.6,1507.0,7050.0,2169.0,92.0
2109,108909,2012,16.6,1523.0,7033.0,2076.0,73.0
2110,108909,2013,16.9,1518.0,6996.0,1992.0,93.0
2111,108909,2014,17.0,1559.0,7394.0,1760.0,129.0
2112,108909,2015,17.0,1651.0,7683.0,1783.0,86.0
2113,108909,2016,17.0,1699.0,8044.0,1884.0,102.0
2114,108911,2003,17.9,2317.0,4097.0,622.0,222.0
2115,108911,2004,18.6,2488.0,4013.0,679.0,319.0
2116,108911,2005,18.4,2736.0,3756.0,660.0,363.0
2117,108911,2006,18.8,3021.0,3765.0,812.0,425.0
2118,108911,2007,19.2,3363.0,4015.0,720.0,620.0
2119,108911,2008,18.4,2981.0,4753.0,705.0,454.0
2120,108911,2009,19.5,2965.0,4632.0,784.0,361.0
2121,108911,2010,19.4,2971.0,4926.0,887.0,288.0
2122,108911,2011,19.6,2971.0,4926.0,887.0,288.0
2123,108911,2012,19.9,3012.0,4528.0,1047.0,286.0
2124,108911,2013,19.8,3210.0,4557.0,825.0,292.0
2125,108911,2014,19.4,3407.0,5211.0,863.0,295.0
2126,108911,2015,19.1,3500.0,5353.0,841.0,298.0
2127,108911,2016,19.5,3859.0,5543.0,963.0,270.0
2128,108913,2003,17.9,981.0,5539.0,1553.0,158.0
2129,108913,2004,17.7,1025.0,5578.0,1685.0,146.0
2130,108913,2005,17.3,1071.0,5578.0,1596.0,193.0
2131,108913,2006,16.9,1152.0,5674.0,1724.0,242.0
2132,108913,2007,16.9,1184.0,6090.0,1726.0,345.0
2133,108913,2008,17.3,1068.0,6616.0,1683.0,292.0
2134,108913,2009,17.9,1246.0,6769.0,1708.0,183.0
2135,108913,2010,17.8,1170.0,6511.0,2289.0,121.0
2136,108913,2011,17.5,1170.0,6511.0,2289.0,121.0
2137,108913,2012,17.8,1210.0,6257.0,1905.0,129.0
2138,108913,2013,17.6,1223.0,6508.0,1770.0,114.0
2139,108913,2014,17.7,1239.0,6934.0,1617.0,110.0
2140,108913,2015,17.6,1375.0,7272.0,1754.0,107.0
2141,108913,2016,17.7,1345.0,7779.0,1750.0,110.0
2142,110902,2003,20.6,3605.0,2488.0,1122.0,427.0
2143,110902,2004,19.8,3640.0,2624.0,1152.0,443.0
2144,110902,2005,20.0,4280.0,2591.0,1310.0,568.0
2145,110902,2006,19.9,5443.0,2701.0,1406.0,823.0
2146,110902,2007,19.2,6127.0,2493.0,1342.0,716.0
2147,110902,2008,20.1,5067.0,3731.0,1412.0,549.0
2148,110902,2009,19.8,6231.0,2556.0,1539.0,608.0
2149,110902,2010,19.6,6238.0,2988.0,1740.0,499.0
2150,110902,2011,19.6,6238.0,2988.0,1740.0,499.0
2151,110902,2012,19.9,5988.0,2930.0,1605.0,677.0
2152,110902,2013,19.4,6742.0,2092.0,1456.0,501.0
2153,110902,2014,20.6,7285.0,2179.0,1465.0,644.0
2154,110902,2015,19.6,7476.0,2071.0,1545.0,511.0
2155,110902,2016,19.9,6276.0,2988.0,1664.0,415.0
2156,111901,2003,21.2,5129.0,1863.0,508.0,354.0
2157,111901,2004,22.3,5925.0,1391.0,534.0,369.0
2158,111901,2005,22.4,6179.0,1385.0,611.0,451.0
2159,111901,2006,22.1,6402.0,1146.0,751.0,606.0
2160,111901,2007,21.1,6538.0,1601.0,717.0,593.0
2161,111901,2008,21.7,6000.0,3106.0,743.0,537.0
2162,111901,2009,21.4,6512.0,2310.0,893.0,439.0
2163,111901,2010,21.5,6742.0,2319.0,1025.0,352.0
2164,111901,2011,23.0,6742.0,2319.0,1025.0,352.0
2165,111901,2012,22.9,6300.0,2330.0,967.0,362.0
2166,111901,2013,21.7,6921.0,1511.0,804.0,343.0
2167,111901,2014,22.2,6934.0,1712.0,854.0,296.0
2168,111901,2015,21.9,7880.0,1623.0,849.0,342.0
2169,111901,2016,21.9,7980.0,1444.0,808.0,321.0
2170,112901,2003,20.5,2897.0,3109.0,1087.0,419.0
2171,112901,2004,20.9,2887.0,3292.0,1053.0,433.0
2172,112901,2005,20.3,3025.0,3244.0,1242.0,419.0
2173,112901,2006,20.3,3199.0,3080.0,1383.0,518.0
2174,112901,2007,21.6,3350.0,3433.0,1295.0,534.0
2175,112901,2008,21.2,2890.0,4432.0,1305.0,450.0
2176,112901,2009,20.2,2993.0,4341.0,1355.0,367.0
2177,112901,2010,21.1,3575.0,4681.0,1441.0,431.0
2178,112901,2011,21.1,3575.0,4681.0,1441.0,431.0
2179,112901,2012,21.3,3503.0,3696.0,1555.0,304.0
2180,112901,2013,21.2,3631.0,4090.0,1348.0,265.0
2181,112901,2014,21.3,3665.0,4666.0,1312.0,340.0
2182,112901,2015,20.8,3733.0,4751.0,1254.0,221.0
2183,112901,2016,21.3,3719.0,5207.0,1291.0,220.0
2184,116905,2003,20.0,3042.0,3207.0,1022.0,243.0
2185,116905,2004,19.7,3100.0,3380.0,1011.0,256.0
2186,116905,2005,20.6,3272.0,3005.0,1093.0,226.0
2187,116905,2006,20.4,3496.0,2993.0,1374.0,289.0
2188,116905,2007,19.6,3489.0,3476.0,1476.0,322.0
2189,116905,2008,19.4,3046.0,4236.0,1275.0,290.0
2190,116905,2009,19.4,3514.0,3740.0,1322.0,230.0
2191,116905,2010,20.5,3897.0,3594.0,2070.0,251.0
2192,116905,2011,19.5,3897.0,3594.0,2070.0,251.0
2193,116905,2012,18.3,3948.0,3319.0,1818.0,268.0
2194,116905,2013,19.9,4224.0,3362.0,1953.0,264.0
2195,116905,2014,20.5,3908.0,3541.0,1819.0,426.0
2196,116905,2015,21.0,5006.0,4153.0,1942.0,388.0
2197,116905,2016,20.3,4580.0,4397.0,1922.0,309.0
2198,116908,2003,20.2,1872.0,4672.0,638.0,283.0
2199,116908,2004,18.7,2146.0,4289.0,761.0,219.0
2200,116908,2005,19.8,2484.0,3488.0,768.0,365.0
2201,116908,2006,18.4,2764.0,4027.0,972.0,377.0
2202,116908,2007,19.4,2950.0,4528.0,925.0,325.0
2203,116908,2008,17.9,2625.0,5117.0,902.0,348.0
2204,116908,2009,20.7,3093.0,4860.0,943.0,295.0
2205,116908,2010,20.6,3334.0,4833.0,1072.0,297.0
2206,116908,2011,19.2,3334.0,4833.0,1072.0,297.0
2207,116908,2012,18.7,3404.0,4601.0,1166.0,338.0
2208,116908,2013,18.7,3306.0,4432.0,1137.0,305.0
2209,116908,2014,19.8,3242.0,4913.0,1085.0,302.0
2210,116908,2015,19.7,3382.0,5035.0,1574.0,300.0
2211,116908,2016,20.2,3292.0,5501.0,1712.0,593.0
2212,121904,2003,18.7,2345.0,4245.0,880.0,199.0
2213,121904,2004,18.7,2469.0,4210.0,1088.0,204.0
2214,121904,2005,18.8,2666.0,4170.0,1162.0,238.0
2215,121904,2006,18.6,2681.0,4173.0,2409.0,512.0
2216,121904,2007,19.3,2707.0,4910.0,1204.0,351.0
2217,121904,2008,18.3,2531.0,5550.0,1188.0,401.0
2218,121904,2009,19.9,3076.0,5273.0,1370.0,260.0
2219,121904,2010,19.6,3387.0,5579.0,1714.0,291.0
2220,121904,2011,18.8,3387.0,5579.0,1714.0,291.0
2221,121904,2012,19.0,3399.0,4690.0,1453.0,274.0
2222,121904,2013,18.7,3627.0,5091.0,1475.0,280.0
2223,121904,2014,19.0,4247.0,5347.0,1573.0,350.0
2224,121904,2015,19.2,5227.0,5531.0,1454.0,222.0
2225,121904,2016,19.5,4854.0,4610.0,1481.0,294.0
2226,123905,2003,22.4,3102.0,2748.0,386.0,361.0
2227,123905,2004,20.1,3345.0,2844.0,424.0,454.0
2228,123905,2005,21.9,3565.0,2649.0,496.0,397.0
2229,123905,2006,23.0,4013.0,2377.0,1582.0,437.0
2230,123905,2007,19.4,3703.0,2830.0,587.0,605.0
2231,123905,2008,21.3,3413.0,3423.0,764.0,465.0
2232,123905,2009,20.7,3909.0,3226.0,645.0,365.0
2233,123905,2010,21.5,4288.0,3064.0,926.0,405.0
2234,123905,2011,22.0,4288.0,3064.0,926.0,405.0
2235,123905,2012,21.0,4505.0,2479.0,821.0,488.0
2236,123905,2013,21.5,4612.0,2451.0,688.0,614.0
2237,123905,2014,22.2,5033.0,2856.0,699.0,522.0
2238,123905,2015,23.8,4726.0,2737.0,777.0,452.0
2239,123905,2016,20.4,5161.0,3374.0,765.0,410.0
2240,123907,2003,16.9,3567.0,2338.0,1218.0,207.0
2241,123907,2004,16.2,3700.0,2356.0,1522.0,212.0
2242,123907,2005,17.4,4440.0,2253.0,1664.0,354.0
2243,123907,2006,16.1,5390.0,2292.0,1090.0,1693.0
2244,123907,2007,17.6,5437.0,2496.0,1546.0,728.0
2245,123907,2008,16.6,6525.0,3081.0,1605.0,1173.0
2246,123907,2009,16.7,7565.0,2366.0,1573.0,404.0
2247,123907,2010,16.7,7357.0,3536.0,1928.0,355.0
2248,123907,2011,16.1,7357.0,3536.0,1928.0,355.0
2249,123907,2012,14.5,7400.0,3703.0,1869.0,294.0
2250,123907,2013,16.7,8440.0,2441.0,1891.0,335.0
2251,123907,2014,15.7,9233.0,2988.0,1743.0,209.0
2252,123907,2015,16.9,8649.0,2110.0,1824.0,436.0
2253,123907,2016,16.4,7873.0,3539.0,1700.0,335.0
2254,123908,2003,22.8,6620.0,829.0,377.0,371.0
2255,123908,2004,20.2,6288.0,873.0,439.0,750.0
2256,123908,2005,20.9,5688.0,858.0,456.0,842.0
2257,123908,2006,21.7,6124.0,877.0,1867.0,1659.0
2258,123908,2007,20.9,5839.0,1454.0,513.0,1378.0
2259,123908,2008,20.9,5465.0,1991.0,494.0,1166.0
2260,123908,2009,20.9,6671.0,1989.0,630.0,1152.0
2261,123908,2010,21.6,7589.0,1770.0,780.0,872.0
2262,123908,2011,21.7,7589.0,1770.0,780.0,872.0
2263,123908,2012,21.3,7272.0,2063.0,794.0,1310.0
2264,123908,2013,21.7,7552.0,1310.0,597.0,1474.0
2265,123908,2014,22.5,7575.0,1621.0,650.0,1129.0
2266,123908,2015,21.3,7122.0,1910.0,673.0,1192.0
2267,123908,2016,21.6,7514.0,2392.0,634.0,1133.0
2268,123910,2003,18.5,4661.0,1544.0,1069.0,279.0
2269,123910,2004,17.7,4784.0,1556.0,1096.0,436.0
2270,123910,2005,19.1,5133.0,1432.0,1431.0,466.0
2271,123910,2006,18.5,5700.0,1479.0,2756.0,528.0
2272,123910,2007,19.1,5364.0,2056.0,1626.0,822.0
2273,123910,2008,18.4,4714.0,3073.0,1504.0,608.0
2274,123910,2009,17.8,5572.0,4070.0,1693.0,1257.0
2275,123910,2010,18.2,5905.0,3941.0,1729.0,954.0
2276,123910,2011,17.8,5905.0,3941.0,1729.0,954.0
2277,123910,2012,17.6,6025.0,2691.0,1668.0,580.0
2278,123910,2013,17.8,4867.0,2239.0,1311.0,831.0
2279,123910,2014,17.8,5022.0,2381.0,1202.0,349.0
2280,123910,2015,17.9,5263.0,2354.0,1261.0,465.0
2281,123910,2016,19.4,6657.0,2459.0,1558.0,342.0
2282,125901,2003,18.0,1856.0,4894.0,1022.0,287.0
2283,125901,2004,17.0,1976.0,4783.0,1117.0,342.0
2284,125901,2005,17.8,2107.0,4534.0,1203.0,413.0
2285,125901,2006,17.8,2268.0,4386.0,1333.0,505.0
2286,125901,2007,17.7,2340.0,4808.0,1212.0,566.0
2287,125901,2008,17.5,2339.0,5211.0,1209.0,525.0
2288,125901,2009,18.6,2441.0,5200.0,1202.0,380.0
2289,125901,2010,18.5,2649.0,5075.0,1905.0,341.0
2290,125901,2011,17.4,2649.0,5075.0,1905.0,341.0
2291,125901,2012,18.4,3038.0,4760.0,1912.0,281.0
2292,125901,2013,18.5,3617.0,4440.0,1756.0,284.0
2293,125901,2014,18.2,4218.0,4187.0,1609.0,301.0
2294,125901,2015,18.2,4114.0,3983.0,1795.0,307.0
2295,125901,2016,18.2,3679.0,4110.0,1924.0,317.0
2296,126901,2003,18.8,2111.0,4462.0,561.0,418.0
2297,126901,2004,17.9,2621.0,4585.0,622.0,524.0
2298,126901,2005,19.5,2684.0,4605.0,731.0,458.0
2299,126901,2006,18.5,3120.0,4044.0,802.0,474.0
2300,126901,2007,20.7,3409.0,4720.0,754.0,785.0
2301,126901,2008,20.0,4106.0,4197.0,792.0,771.0
2302,126901,2009,22.1,6154.0,3060.0,794.0,500.0
2303,126901,2010,19.4,5853.0,2682.0,884.0,436.0
2304,126901,2011,19.2,5853.0,2682.0,884.0,436.0
2305,126901,2012,18.8,5758.0,2548.0,924.0,479.0
2306,126901,2013,18.2,5502.0,2529.0,823.0,393.0
2307,126901,2014,19.1,5688.0,3053.0,831.0,575.0
2308,126901,2015,18.6,6201.0,3718.0,810.0,336.0
2309,126901,2016,19.4,5882.0,3691.0,954.0,383.0
2310,126902,2003,20.3,3604.0,2898.0,346.0,308.0
2311,126902,2004,20.8,3858.0,2735.0,309.0,320.0
2312,126902,2005,21.7,4064.0,2686.0,392.0,409.0
2313,126902,2006,21.3,4244.0,2639.0,435.0,464.0
2314,126902,2007,21.7,4054.0,3054.0,424.0,1069.0
2315,126902,2008,21.9,3843.0,3787.0,409.0,1183.0
2316,126902,2009,22.1,4954.0,3359.0,412.0,1235.0
2317,126902,2010,22.7,5382.0,2885.0,584.0,915.0
2318,126902,2011,22.3,5382.0,2885.0,584.0,915.0
2319,126902,2012,22.3,5124.0,3142.0,703.0,735.0
2320,126902,2013,21.2,4952.0,3101.0,536.0,613.0
2321,126902,2014,21.4,4762.0,3705.0,528.0,708.0
2322,126902,2015,21.7,5033.0,3927.0,516.0,712.0
2323,126902,2016,22.1,4927.0,4201.0,544.0,653.0
2324,126903,2003,21.2,3493.0,2968.0,648.0,237.0
2325,126903,2004,20.6,3733.0,2928.0,723.0,258.0
2326,126903,2005,21.6,3967.0,2702.0,795.0,272.0
2327,126903,2006,21.4,4219.0,2401.0,783.0,487.0
2328,126903,2007,20.8,4808.0,3111.0,822.0,505.0
2329,126903,2008,21.5,4531.0,3655.0,808.0,413.0
2330,126903,2009,20.7,5851.0,2570.0,880.0,356.0
2331,126903,2010,20.5,5313.0,3047.0,1105.0,264.0
2332,126903,2011,20.3,5313.0,3047.0,1105.0,264.0
2333,126903,2012,22.2,5327.0,2513.0,1142.0,261.0
2334,126903,2013,22.3,5291.0,2527.0,1038.0,252.0
2335,126903,2014,21.0,5068.0,2965.0,1034.0,287.0
2336,126903,2015,21.7,5435.0,3222.0,1038.0,233.0
2337,126903,2016,20.5,5303.0,3849.0,1034.0,282.0
2338,126905,2003,21.2,2291.0,4381.0,498.0,337.0
2339,126905,2004,18.9,2515.0,4243.0,536.0,333.0
2340,126905,2005,19.0,2717.0,4137.0,550.0,325.0
2341,126905,2006,20.2,2980.0,4149.0,648.0,470.0
2342,126905,2007,19.1,2978.0,4501.0,589.0,686.0
2343,126905,2008,21.0,3382.0,4773.0,587.0,814.0
2344,126905,2009,21.0,4342.0,4348.0,705.0,695.0
2345,126905,2010,21.3,4411.0,3851.0,707.0,387.0
2346,126905,2011,21.8,4411.0,3851.0,707.0,387.0
2347,126905,2012,20.6,4373.0,3540.0,855.0,346.0
2348,126905,2013,21.6,4297.0,3714.0,735.0,448.0
2349,126905,2014,22.2,3944.0,4583.0,676.0,395.0
2350,126905,2015,22.3,3865.0,5104.0,737.0,382.0
2351,126905,2016,21.5,4285.0,5309.0,767.0,383.0
2352,129902,2003,20.0,3292.0,3525.0,418.0,565.0
2353,129902,2004,22.1,4629.0,3280.0,268.0,469.0
2354,129902,2005,20.5,5064.0,2322.0,250.0,478.0
2355,129902,2006,20.9,5165.0,1959.0,240.0,462.0
2356,129902,2007,21.3,4847.0,2306.0,249.0,514.0
2357,129902,2008,21.5,4477.0,3401.0,266.0,564.0
2358,129902,2009,21.0,4629.0,3967.0,338.0,439.0
2359,129902,2010,21.8,4290.0,4074.0,496.0,412.0
