,Campus,TAKS_math_gr3,TAKS_reading_gr3,TAKS_math_gr4,TAKS_reading_gr4,TAKS_math_gr5,TAKS_reading_gr5,TAKS_part,Year
7100,019907002,-1,-1,-1,-1,-1,-1,84.5,2011
7101,019907002,-1,-1,-1,-1,-1,-1,84.9,2005
7102,019907002,-1,-1,-1,-1,-1,-1,85.3,2007
7103,019907002,-1,-1,-1,-1,-1,-1,85.6,2008
7104,019907002,-1,-1,-1,-1,-1,-1,87.1,2006
7105,019907002,-1,-1,-1,-1,-1,-1,98.4,2010
7106,019907002,.,.,.,.,.,.,83.7,2003
7107,019907002,.,.,.,.,.,.,85.9,2004
7108,019907003,-1,-1,-1,-1,-1,-1,100,2006
7109,019907003,-1,-1,-1,-1,-1,-1,100,2009
7110,019907003,-1,-1,-1,-1,-1,-1,86.6,2011
7111,019907003,-1,-1,-1,-1,-1,-1,94.1,2005
7112,019907003,-1,-1,-1,-1,-1,-1,97,2008
7113,019907003,-1,-1,-1,-1,-1,-1,97.3,2007
7114,019907003,-1,-1,-1,-1,-1,-1,97.4,2010
7115,019907003,.,.,.,.,.,.,89.2,2003
7116,019907003,.,.,.,.,.,.,98.6,2004
7117,019907004,.,.,.,.,.,.,.,2007
7118,019907004,.,.,.,.,.,.,87.5,2006
7119,019907042,-1,-1,-1,-1,-1,-1,82.2,2007
7120,019907042,-1,-1,-1,-1,-1,-1,82.8,2005
7121,019907042,-1,-1,-1,-1,-1,-1,82.8,2008
7122,019907042,-1,-1,-1,-1,-1,-1,83,2009
7123,019907042,-1,-1,-1,-1,-1,-1,83.7,2006
7124,019907042,-1,-1,-1,-1,-1,-1,84.8,2011
7125,019907042,-1,-1,-1,-1,-1,-1,98.1,2010
7126,019907042,.,.,.,.,.,.,82.3,2004
7127,019907042,.,.,.,.,.,.,96.8,2003
7128,019907103,.,.,.,.,.,.,.,2003
7129,019907103,.,.,.,.,.,.,.,2004
7130,019907103,.,.,.,.,.,.,.,2005
7131,019907105,73,71,97,97,90,90,79.2,2007
7132,019907105,84.6,85.2,97.9,100,91.4,90.9,99.4,2003
7133,019907105,88,88,-4,97,94,81,78.7,2009
7134,019907105,89,91,-4,-4,75,94,84.7,2011
7135,019907105,92,-4,97,88,93,88,78.6,2008
7136,019907105,93,93,-4,96,91,88,97.8,2010
7137,019907105,95,89,97,94,95,98,74.3,2004
7138,019907105,95,90,93,90,81,93,76.4,2006
7139,019907105,97,97,94,-4,94,97,74.8,2005
7140,019907107,.,.,.,.,.,.,.,2003
7141,019907107,63,84,87,83,69,57,71,2005
7142,019907107,74,72,70,70,76,59,84.2,2009
7143,019907107,77,69,79,83,81,73,77,2006
7144,019907107,82,91,96,85,88,72,70.8,2004
7145,019907107,86,85,83,62,77,81,81.6,2008
7146,019907107,87,89,89,79,78,82,80.6,2007
7147,019907107,89,88,74,64,56,68,97,2010
7148,019907107,91,82,69,75,68,75,83.5,2011
7149,019907108,74,59,82,79,78,81,81.4,2007
7150,019907108,76,84,76,70,86,80,82.8,2011
7151,019907108,77,77,72,81,79,84,81.4,2008
7152,019907108,79,88,75,74,89,63,78.9,2005
7153,019907108,79,88,92,82,83,75,78.9,2006
7154,019907108,87,77,84,87,75,87,99.4,2010
7155,019907108,89,87,89,82,72,74,78.3,2009
7156,019907108,96,89,97,82,86,78,77.8,2004
7157,019907108,97.8,91.1,98,80,90.9,79.5,97.3,2003
7158,019907109,-4,-4,93,95,96,96,97.9,2010
7159,019907109,.,.,86,92,80,84,83.9,2004
7160,019907109,93,97,96,96,-4,-4,88.3,2009
7161,019907109,96.4,94.4,83.3,83.3,85.7,72.7,99.5,2003
7162,019907109,97,96,98,95,86,92,88.7,2011
7163,019907109,98,-4,83,91,90,88,85.2,2006
7164,019907109,98,-4,95,95,94,88,89.2,2007
7165,019907109,98,-4,97,90,91,86,78.7,2005
7166,019907109,98,98,98,-4,92,-4,87.7,2008
7167,019907111,74,86,92,92,94,88,90.2,2006
7168,019907111,82,-4,89,91,91,89,99.5,2010
7169,019907111,87,84,83,78,90,84,95.4,2011
7170,019907111,91,94,90,94,94,90,91.3,2007
7171,019907111,92,91,89,84,92,92,87.6,2008
7172,019907111,93,94,89,89,90,98,90.1,2009
7173,019907111,94,92,97,97,.,.,82.4,2004
7174,019907111,96,94,91,-4,-4,97,83.8,2005
7175,019907111,97.2,97,97.3,94.6,100,97.3,100,2003
7176,019907113,-4,97,95,91,96,97,79.2,2008
7177,019907113,88,94,91,95,89,90,87.8,2011
7178,019907113,91,93,99,96,98,92,83.5,2007
7179,019907113,93,97,97,95,94,93,85.1,2006
7180,019907113,93,98,85,89,92,90,83.2,2009
7181,019907113,95.3,87.5,84.1,84,87.8,86.6,97.4,2003
7182,019907113,97,97,87,91,87,93,99.4,2010
7183,019907113,98,99,86,88,87,84,83.3,2004
7184,019907113,99,99,93,91,90,84,80.2,2005
7185,019907115,63,84,87,83,69,57,71,2005
7186,019907115,74,72,70,70,76,59,84.2,2009
7187,019907115,77,69,79,83,81,73,77,2006
7188,019907115,82,91,96,85,88,72,70.8,2004
7189,019907115,86,85,83,62,77,81,81.6,2008
7190,019907115,87,89,89,79,78,82,80.6,2007
7191,019907115,89,88,74,64,56,68,97,2010
7192,019907115,91,82,69,75,68,75,83.5,2011
7193,019907115,91.5,83.3,91.3,81.4,75.4,53.4,99.6,2003
7194,019907116,-4,-4,-4,-4,-4,-4,100,2009
7195,019907116,-4,-4,-4,-4,-4,-4,100,2010
7196,019907116,-4,-4,-4,-4,-4,-4,100,2011
7197,019907116,97,98,-4,-4,-4,98,100,2008
7198,019908001,-1,-1,-1,-1,-1,-1,84.2,2009
7199,019908001,-1,-1,-1,-1,-1,-1,85.3,2011
7200,019908001,-1,-1,-1,-1,-1,-1,87.9,2008
7201,019908001,-1,-1,-1,-1,-1,-1,88.6,2007
7202,019908001,-1,-1,-1,-1,-1,-1,89.9,2005
7203,019908001,-1,-1,-1,-1,-1,-1,89.9,2006
7204,019908001,-1,-1,-1,-1,-1,-1,99.8,2010
7205,019908001,.,.,.,.,.,.,87.7,2003
7206,019908001,.,.,.,.,.,.,89.2,2004
7207,019908002,-1,-1,-1,-1,-1,-1,100,2010
7208,019908002,-1,-1,-1,-1,-1,-1,71.4,2007
7209,019908002,-1,-1,-1,-1,-1,-1,83.3,2009
7210,019908002,-1,-1,-1,-1,-1,-1,84.6,2011
7211,019908002,-1,-1,-1,-1,-1,-1,91.3,2008
7212,019908002,-1,-1,-1,-1,-1,-1,92.9,2006
7213,019908002,-1,-1,-1,-1,-1,-1,96.1,2005
7214,019908002,.,.,.,.,.,.,100,2003
7215,019908002,.,.,.,.,.,.,96.8,2004
7216,019908003,-1,-1,-1,-1,-1,-1,62.7,2006
7217,019908003,-1,-1,-1,-1,-1,-1,67.7,2005
7218,019908003,-1,-1,-1,-1,-1,-1,87.5,2007
7219,019908003,.,.,.,.,.,.,100,2003
7220,019908003,.,.,.,.,.,.,89.3,2004
7221,019908004,.,.,.,.,.,.,.,2006
7222,019908004,.,.,.,.,.,.,.,2007
7223,019908041,-1,-1,-1,-1,80,86,99.7,2010
7224,019908041,-1,-1,-1,-1,81,83,86.6,2011
7225,019908041,-1,-1,-1,-1,82,80,80.7,2006
7226,019908041,-1,-1,-1,-1,82,85,83.8,2009
7227,019908041,-1,-1,-1,-1,83,77,82.5,2007
7228,019908041,-1,-1,-1,-1,89,71,82.6,2005
7229,019908041,-1,-1,-1,-1,89,88,81.4,2008
7230,019908041,.,.,.,.,65,66,83.6,2004
7231,019908041,.,.,.,.,66.9,63.9,97.8,2003
7232,019908101,.,.,.,.,.,.,.,2003
7233,019908101,76,92,79,84,-1,-1,87,2006
7234,019908101,78,88,91,88,-1,-1,89.5,2008
7235,019908101,82,84,71,81,.,.,87.9,2004
7236,019908101,82,92,86,86,-1,-1,87.1,2009
7237,019908101,83,87,69,79,-1,-1,87.5,2005
7238,019908101,89,92,93,91,-1,-1,87.7,2007
7239,019908101,91,98,90,89,-1,-1,100,2010
7240,019908101,94,97,88,88,-1,-1,90.3,2011
7241,019908102,.,.,.,.,.,.,.,2003
7242,019908102,.,.,.,.,.,.,.,2004
7243,019908102,.,.,.,.,.,.,.,2005
7244,019908102,.,.,.,.,.,.,.,2006
7245,019908102,.,.,.,.,.,.,.,2007
7246,019908102,.,.,.,.,.,.,.,2008
7247,019908102,.,.,.,.,.,.,.,2009
7248,019908102,.,.,.,.,.,.,.,2010
7249,019908102,.,.,.,.,.,.,.,2011
7250,019908103,76,92,79,84,-1,-1,87,2006
7251,019908103,78,88,91,88,-1,-1,89.5,2008
7252,019908103,79.9,84.5,81.3,78.9,.,.,98.4,2003
7253,019908103,82,84,71,81,.,.,87.9,2004
7254,019908103,82,92,86,86,-1,-1,87.1,2009
7255,019908103,83,87,69,79,-1,-1,87.5,2005
7256,019908103,89,92,93,91,-1,-1,87.7,2007
7257,019908103,91,98,90,89,-1,-1,100,2010
7258,019908103,94,97,88,88,-1,-1,90.3,2011
7259,019909001,-1,-1,-1,-1,-1,-1,100,2010
7260,019909001,-1,-1,-1,-1,-1,-1,82.1,2011
7261,019909001,-1,-1,-1,-1,-1,-1,82.6,2009
7262,019909001,-1,-1,-1,-1,-1,-1,84.2,2008
7263,019909001,-1,-1,-1,-1,-1,-1,84.9,2006
7264,019909001,-1,-1,-1,-1,-1,-1,86,2005
7265,019909001,-1,-1,-1,-1,-1,-1,87.3,2007
7266,019909001,.,.,.,.,.,.,77.9,2004
7267,019909001,.,.,.,.,.,.,88.6,2003
7268,019909002,.,.,.,.,.,.,.,2006
7269,019909002,.,.,.,.,.,.,.,2010
7270,019909002,.,.,.,.,.,.,.,2011
7271,019909041,-1,-1,-1,-1,-1,-1,100,2010
7272,019909041,-1,-1,-1,-1,-1,-1,78.7,2006
7273,019909041,-1,-1,-1,-1,-1,-1,79.9,2008
7274,019909041,-1,-1,-1,-1,-1,-1,81.8,2007
7275,019909041,-1,-1,-1,-1,-1,-1,82.6,2009
7276,019909041,-1,-1,-1,-1,-1,-1,83.6,2011
7277,019909041,-1,-1,-1,-1,-1,-1,83.8,2005
7278,019909041,.,.,.,.,.,.,83,2004
7279,019909101,72,93,71,84,83,74,92,2009
7280,019909101,73,90,85,76,39,64,92.2,2005
7281,019909101,82,89,86,89,69,86,86.4,2006
7282,019909101,83,86,85,77,85,88,85.2,2007
7283,019909101,84,94,88,72,74,83,87.4,2008
7284,019909101,87.2,91.4,90.2,89.2,96.7,93.1,98.4,2003
7285,019909101,89,90,81,88,81,78,100,2010
7286,019909101,96,89,97,87,81,84,92.9,2011
7287,019909101,97,94,85,94,90,84,88.5,2004
7288,019909200,.,.,.,.,.,.,94.1,2003
7289,019909201,-1,-1,-1,-1,-1,-1,75,2009
7290,019909201,-1,-1,-1,-1,-1,-1,76.9,2007
7291,019909201,-1,-1,-1,-1,-1,-1,90,2008
7292,019909201,.,.,.,.,.,.,-1,2006
7293,019909201,.,.,.,.,.,.,.,2005
7294,019910101,-4,-4,-4,-4,83,83,77.8,2008
7295,019910101,-4,-4,90,-4,-4,-4,78.4,2009
7296,019910101,-4,-4,91,-4,-1,-1,77.6,2007
7297,019910101,-4,91,92,92,86,-4,75.7,2005
7298,019910101,.,.,.,.,.,.,75.7,2004
7299,019910101,100,100,100,100,75,88.9,97,2003
7300,019910101,77,-4,-4,-4,-4,-4,71,2006
7301,019910101,92,-4,-4,-4,83,-4,100,2010
7302,019910101,96,96,85,92,-4,-4,88,2011
7303,019911003,.,.,.,.,.,.,.,2010
7304,019911041,-1,-1,-1,-1,-1,-1,89.7,2005
7305,019911041,-1,-1,-1,-1,-1,-1,90.8,2006
7306,019911041,-1,-1,-1,-1,-1,-1,91.5,2008
7307,019911041,-1,-1,-1,-1,-1,-1,93.1,2007
7308,019911041,-1,-1,-1,-1,-4,-4,92.4,2009
7309,019911041,-1,-1,-1,-1,93,93,96.4,2011
7310,019911041,-1,-1,-1,-1,96,-4,100,2010
7311,019911041,.,.,.,.,.,.,100,2003
7312,019911041,.,.,.,.,.,.,95.8,2004
7313,019911101,-4,-4,-4,-4,-1,-1,100,2010
7314,019911101,-4,-4,-4,-4,98,98,91,2006
7315,019911101,-4,-4,-4,95,97,-4,89.4,2007
7316,019911101,-4,-4,-4,98,95,95,91.1,2005
7317,019911101,-4,-4,98,-4,-1,-1,94.2,2011
7318,019911101,100,100,100,100,97.4,97.5,99.2,2003
7319,019911101,98,-4,-4,98,-1,-1,94.6,2009
7320,019911101,98,-4,-4,98,-4,-4,93.8,2008
7321,019911101,98,.,.,.,93,97,96.8,2004
7322,019912001,-1,-1,-1,-1,-1,-1,91.5,2009
7323,019912001,-1,-1,-1,-1,-1,-1,91.5,2011
7324,019912001,-1,-1,-1,-1,-1,-1,92,2005
7325,019912001,-1,-1,-1,-1,-1,-1,92.4,2007
7326,019912001,-1,-1,-1,-1,-1,-1,93.1,2006
7327,019912001,-1,-1,-1,-1,-1,-1,93.7,2008
7328,019912001,-1,-1,-1,-1,-1,-1,99.3,2010
7329,019912001,.,.,.,.,.,.,93.3,2004
7330,019912001,.,.,.,.,.,.,93.8,2003
7331,019912041,-1,-1,-1,-1,-1,-1,92.5,2011
7332,019912041,-1,-1,-1,-1,-1,-1,99.3,2010
7333,019912041,-1,-1,-1,-1,92,95,89,2005
7334,019912041,-1,-1,-1,-1,93,94,94.4,2008
7335,019912041,-1,-1,-1,-1,95,95,92.6,2006
7336,019912041,-1,-1,-1,-1,95,97,93.9,2009
7337,019912041,-1,-1,-1,-1,97,97,95.4,2007
7338,019912041,.,.,.,.,89.6,91,99.8,2003
7339,019912041,.,.,.,.,94,95,90.9,2004
7340,019912102,-1,-1,-1,-1,-1,-1,100,2010
7341,019912102,100,96.2,100,97.5,.,.,99.6,2003
7342,019912102,94,97,99,98,-1,-1,97.4,2006
7343,019912102,98,-4,96,97,-1,-1,93.2,2005
7344,019912102,98,98,96,96,-1,-1,97.3,2007
7345,019912102,98,99,-4,97,99,96,92.2,2011
7346,019912102,98,99,97,98,-1,-1,96.2,2008
7347,019912102,99,-4,-4,99,-1,-1,94.4,2009
7348,019912102,99,98,99,98,.,.,94.7,2004
7349,019912200,98,99,-4,97,99,96,92.2,2011
7350,019913101,-4,-4,-4,88,80,80,93.3,2011
7351,019913101,100,100,.,.,100,80,100,2003
7352,019913101,42,83,83,83,-1,-1,90.9,2005
7353,019913101,43,-4,91,-4,-4,83,80.4,2007
7354,019913101,50,-4,-4,-4,-4,-4,80.4,2008
7355,019913101,75,92,68,79,73,91,100,2010
7356,019913101,83,-4,64,73,88,88,90.2,2006
7357,019913101,83,.,.,.,.,.,91.9,2004
7358,019913101,88,94,77,92,-1,-1,86,2009
7359,019914101,-4,83,86,-4,80,78,84.6,2008
7360,019914101,-4,86,-4,-4,88,63,81,2005
7361,019914101,.,.,80,90,58,83,84.4,2004
7362,019914101,100,85.7,71.4,92.9,80,90,100,2003
7363,019914101,86,86,67,83,89,-4,83.1,2011
7364,019914101,88,78,-4,-4,89,89,84.1,2006
7365,019914101,89,-4,80,-4,-1,-1,100,2010
7366,019914101,91,91,-4,80,58,83,88.7,2009
7367,019914101,93,93,91,91,90,-4,83.6,2007
7368,020901001,-1,-1,-1,-1,-1,-1,86.6,2011
7369,020901001,-1,-1,-1,-1,-1,-1,87.1,2009
7370,020901001,-1,-1,-1,-1,-1,-1,87.8,2005
7371,020901001,-1,-1,-1,-1,-1,-1,88.8,2008
7372,020901001,-1,-1,-1,-1,-1,-1,89,2006
7373,020901001,-1,-1,-1,-1,-1,-1,89.7,2007
7374,020901001,-1,-1,-1,-1,-1,-1,97.2,2010
7375,020901001,.,.,.,.,.,.,86.2,2003
7376,020901001,.,.,.,.,.,.,89.4,2004
7377,020901002,-1,-1,-1,-1,-1,-1,89.5,2008
7378,020901002,-1,-1,-1,-1,-1,-1,90.4,2009
7379,020901002,-1,-1,-1,-1,-1,-1,90.7,2007
7380,020901002,-1,-1,-1,-1,-1,-1,90.8,2011
7381,020901002,-1,-1,-1,-1,-1,-1,98.1,2010
7382,020901004,.,.,.,.,.,.,.,2003
7383,020901004,.,.,.,.,.,.,.,2006
7384,020901004,.,.,.,.,.,.,.,2007
7385,020901004,.,.,.,.,.,.,.,2008
7386,020901004,.,.,.,.,.,.,.,2009
7387,020901004,.,.,.,.,.,.,.,2010
7388,020901004,.,.,.,.,.,.,.,2011
7389,020901005,-1,-1,-1,-1,-1,-1,93.9,2011
7390,020901005,-1,-1,-1,-1,-1,-1,95.9,2006
7391,020901005,-1,-1,-1,-1,-1,-1,95.9,2009
7392,020901005,-1,-1,-1,-1,-1,-1,96.2,2005
7393,020901005,-1,-1,-1,-1,-1,-1,97.4,2007
7394,020901005,-1,-1,-1,-1,-1,-1,97.6,2008
7395,020901005,-1,-1,-1,-1,-1,-1,98.8,2010
7396,020901041,-1,-1,-1,-1,-1,-1,88.7,2005
7397,020901041,-1,-1,-1,-1,-1,-1,89,2008
7398,020901041,-1,-1,-1,-1,-1,-1,89.6,2007
7399,020901041,-1,-1,-1,-1,-1,-1,89.7,2009
7400,020901041,-1,-1,-1,-1,-1,-1,89.8,2006
7401,020901041,-1,-1,-1,-1,-1,-1,90.4,2011
7402,020901041,-1,-1,-1,-1,-1,-1,99.6,2010
7403,020901041,.,.,.,.,.,.,88.9,2004
7404,020901041,.,.,.,.,.,.,96.9,2003
7405,020901042,-1,-1,-1,-1,-1,-1,87.1,2009
7406,020901042,-1,-1,-1,-1,-1,-1,88.7,2008
7407,020901042,-1,-1,-1,-1,-1,-1,88.9,2006
7408,020901042,-1,-1,-1,-1,-1,-1,89.2,2005
7409,020901042,-1,-1,-1,-1,-1,-1,90.3,2007
7410,020901042,-1,-1,-1,-1,-1,-1,92.5,2011
7411,020901042,-1,-1,-1,-1,-1,-1,99.3,2010
7412,020901042,.,.,.,.,.,.,89.8,2004
7413,020901042,.,.,.,.,.,.,97.7,2003
7414,020901043,-1,-1,-1,-1,-1,-1,87.7,2009
7415,020901043,-1,-1,-1,-1,-1,-1,88.1,2008
7416,020901043,-1,-1,-1,-1,-1,-1,89.2,2011
7417,020901043,-1,-1,-1,-1,-1,-1,89.6,2006
7418,020901043,-1,-1,-1,-1,-1,-1,89.7,2007
7419,020901043,-1,-1,-1,-1,-1,-1,90.8,2005
7420,020901043,-1,-1,-1,-1,-1,-1,99,2010
7421,020901043,.,.,.,.,.,.,88.7,2004
7422,020901043,.,.,.,.,.,.,98.2,2003
7423,020901044,.,.,.,.,.,.,98.3,2003
7424,020901044,.,.,.,.,.,.,99,2004
7425,020901044,,,,,,,,2005
7426,020901045,-1,-1,-1,-1,-1,-1,93.5,2009
7427,020901045,-1,-1,-1,-1,-1,-1,94.8,2011
7428,020901045,-1,-1,-1,-1,-1,-1,98.8,2010
7429,020901046,-1,-1,-1,-1,-1,-1,87.5,2009
7430,020901046,-1,-1,-1,-1,-1,-1,88.8,2011
7431,020901046,-1,-1,-1,-1,-1,-1,98.4,2010
7432,020901101,-1,-1,93,88,93,80,88.7,2005
7433,020901101,-1,-1,95,94,95,92,92.5,2008
7434,020901101,-1,-1,97,93,93,89,89.5,2006
7435,020901101,-1,-1,99,94,98,91,90.1,2007
7436,020901101,.,.,92.3,84.2,83,72.3,97.9,2003
7437,020901101,.,.,98,89,85,85,91.4,2004
7438,020901101,88,97,97,87,92,89,99.2,2010
7439,020901101,89,88,91,84,92,83,94.3,2009
7440,020901101,93,97,95,84,95,94,93.6,2011
7441,020901102,-4,-4,-1,-1,-1,-1,88.7,2006
7442,020901102,88,97,97,87,92,89,99.2,2010
7443,020901102,89,88,91,84,92,83,94.3,2009
7444,020901102,92,93,-1,-1,-1,-1,97.6,2007
7445,020901102,92,99,-1,-1,-1,-1,95.5,2008
7446,020901102,93,97,95,84,95,94,93.6,2011
7447,020901102,97,98,-1,-1,-1,-1,90.9,2005
7448,020901102,99,99,.,.,.,.,89.5,2004
7449,020901102,99.3,98,.,.,.,.,99.5,2003
7450,020901103,87,88,-1,-1,-1,-1,92.3,2005
7451,020901103,88,86,94,81,88,84,95,2009
7452,020901103,88,90,95,89,97,81,99.8,2010
7453,020901103,90,94,-1,-1,-1,-1,92.1,2007
7454,020901103,91,93,-1,-1,-1,-1,87.6,2006
7455,020901103,92,90,97,92,91,84,91,2011
7456,020901103,93,93,-1,-1,-1,-1,95.6,2008
7457,020901103,96,95,.,.,.,.,91.3,2004
7458,020901103,98.2,93.4,.,.,.,.,96.6,2003
7459,020901104,-1,-1,84,74,88,71,88.5,2006
7460,020901104,-1,-1,88,82,91,78,89.9,2005
7461,020901104,-1,-1,89,91,85,83,90.1,2008
7462,020901104,-1,-1,90,80,83,66,86.1,2007
7463,020901104,.,.,95,93,91,80,90,2004
7464,020901104,.,.,96.7,85.8,86.3,78.8,98.9,2003
7465,020901104,88,86,94,81,88,84,95,2009
7466,020901104,88,90,95,89,97,81,99.8,2010
7467,020901104,92,90,97,92,91,84,91,2011
7468,020901105,-4,99,98,94,95,93,99.7,2010
7469,020901105,89,88,93,88,91,87,90.6,2005
7470,020901105,89,90,92,83,94,90,93.3,2006
7471,020901105,91,91,96,91,95,89,91.2,2007
7472,020901105,92,94,95,86,96,93,92.3,2008
7473,020901105,93,95,97,93,99,95,95.4,2009
7474,020901105,96,95,.,92,95,82,89.9,2004
7475,020901105,97,94,99,92,99,94,92.9,2011
7476,020901105,97.4,92.1,93.8,84.4,94.3,88.6,98.5,2003
7477,020901106,.,97,.,.,.,.,89.5,2004
7478,020901106,86,89,94,88,93,88,92.9,2011
7479,020901106,87,97,-1,-1,-1,-1,91.7,2008
7480,020901106,90,85,92,93,93,87,93.4,2009
7481,020901106,91,96,94,87,94,96,100,2010
7482,020901106,93,94,-1,-1,-1,-1,92.2,2007
7483,020901106,93,95,-1,-1,-1,-1,88.5,2006
7484,020901106,94,95,-1,-1,-1,-1,89,2005
7485,020901106,97.5,95.8,.,.,.,.,97.4,2003
7486,020901107,-1,-1,92,90,86,68,91.6,2005
7487,020901107,-1,-1,94,85,93,86,90.9,2007
7488,020901107,-1,-1,97,89,86,83,91,2008
7489,020901107,-1,-1,97,91,92,88,90.7,2006
7490,020901107,.,.,95.1,89.3,93.6,83.8,97.8,2003
7491,020901107,.,.,96,92,82,69,90,2004
7492,020901107,86,89,94,88,93,88,92.9,2011
7493,020901107,90,85,92,93,93,87,93.4,2009
7494,020901107,91,96,94,87,94,96,100,2010
7495,020901108,85,94,94,85,92,74,90.5,2007
7496,020901108,86,89,95,81,97,86,92.9,2008
7497,020901108,88,83,88,86,81,82,92.1,2005
7498,020901108,88,88,95,86,95,91,92.7,2009
7499,020901108,95,86,90,87,88,83,89.1,2006
7500,020901108,95,98,97,92,97,92,100,2010
7501,020901108,97.5,93.9,97.5,85.7,94.1,77.6,99.7,2003
7502,020901108,98,92,90,83,89,84,93.2,2004
7503,020901108,99,99,-4,98,98,89,86.4,2011
7504,020901109,.,99,96,97,97,89,95.3,2004
7505,020901109,100,94.1,96,91,97.7,90.8,98,2003
7506,020901109,90,88,99,87,96,88,91.5,2007
7507,020901109,92,-4,94,82,90,92,89.5,2008
7508,020901109,94,99,96,90,93,94,99.7,2010
7509,020901109,95,91,96,90,89,86,91.2,2006
7510,020901109,96,93,97,98,92,90,92.2,2011
7511,020901109,96,98,97,95,92,85,93.1,2005
7512,020901109,98,98,96,97,91,81,93.1,2009
7513,020901110,82,84,90,82,88,76,91.5,2006
7514,020901110,83,84,87,80,99,88,93.3,2007
7515,020901110,83,95,74,84,90,70,91.5,2005
7516,020901110,89,95,97,92,97,87,88.5,2004
7517,020901110,92,99,95,91,94,88,98.4,2010
7518,020901110,93,90,95,91,89,89,93,2011
7519,020901110,95,89,88,88,96,76,94.5,2008
7520,020901110,95.5,93.8,98.5,95.6,100,87.1,98.8,2003
7521,020901110,99,92,91,84,91,77,95,2009
7522,020901111,81,96,97,90,94,94,92.5,2007
7523,020901111,90,95,92,96,98,93,91.4,2008
7524,020901111,91,97,96,73,-4,-4,92.1,2005
7525,020901111,95,96,88,85,97,92,95.5,2009
7526,020901111,97,97,97,97,98,87,94,2006
7527,020901111,97,99,95,94,94,90,99.4,2010
7528,020901111,99,99,97,97,95,95,96.5,2011
7529,020901112,82,90,85,84,91,91,89.5,2008
7530,020901112,86,89,82,81,87,86,93.5,2009
7531,020901112,87,92,93,89,93,87,100,2010
7532,020901112,89,92,93,88,91,91,94.7,2011
7533,020901113,78,84,97,92,80,77,96,2009
7534,020901113,88,96,95,79,93,90,99.6,2010
7535,020901113,92,92,93,94,86,87,96.6,2011
7536,020901200,-1,-1,-1,-1,-1,-1,1.2,2007
7537,020901200,-1,-1,-1,-1,-1,-1,2.9,2008
7538,020901200,-1,-1,-1,-1,-1,-1,3.2,2005
7539,020901200,-1,-1,-1,-1,-1,-1,4.4,2006
7540,020901200,.,.,.,.,.,.,.,2009
7541,020901200,.,.,.,.,.,.,25.7,2003
7542,020901200,.,.,.,.,.,.,3.5,2004
7543,020902001,-1,-1,-1,-1,-1,-1,90,2011
7544,020902001,-1,-1,-1,-1,-1,-1,90.2,2008
7545,020902001,-1,-1,-1,-1,-1,-1,90.3,2009
7546,020902001,-1,-1,-1,-1,-1,-1,90.7,2007
7547,020902001,-1,-1,-1,-1,-1,-1,91.7,2005
7548,020902001,-1,-1,-1,-1,-1,-1,91.8,2006
7549,020902001,-1,-1,-1,-1,-1,-1,98,2010
7550,020902001,.,.,.,.,.,.,90.8,2004
7551,020902001,.,.,.,.,.,.,94.1,2003
7552,020902002,.,.,.,.,.,.,.,2003
7553,020902002,.,.,.,.,.,.,.,2004
7554,020902002,.,.,.,.,.,.,.,2005
7555,020902002,.,.,.,.,.,.,.,2006
7556,020902002,.,.,.,.,.,.,.,2007
7557,020902002,.,.,.,.,.,.,.,2008
7558,020902002,.,.,.,.,.,.,.,2009
7559,020902002,.,.,.,.,.,.,.,2010
7560,020902002,.,.,.,.,.,.,.,2011
7561,020902003,.,.,.,.,.,.,.,2003
7562,020902003,.,.,.,.,.,.,.,2004
7563,020902003,.,.,.,.,.,.,.,2005
7564,020902003,.,.,.,.,.,.,.,2006
7565,020902003,.,.,.,.,.,.,.,2007
7566,020902003,.,.,.,.,.,.,.,2008
7567,020902003,.,.,.,.,.,.,.,2009
7568,020902003,.,.,.,.,.,.,.,2010
7569,020902003,.,.,.,.,.,.,.,2011
7570,020902004,-1,-1,-1,-1,-1,-1,100,2010
7571,020902004,-1,-1,-1,-1,-1,-1,65.4,2006
7572,020902004,-1,-1,-1,-1,-1,-1,65.5,2008
7573,020902004,-1,-1,-1,-1,-1,-1,69.2,2007
7574,020902004,-1,-1,-1,-1,-1,-1,70.6,2005
7575,020902004,-1,-1,-1,-1,-1,-1,72.1,2009
7576,020902004,-1,-1,-1,-1,-1,-1,76.7,2011
7577,020902004,.,.,.,.,.,.,.,2003
7578,020902004,.,.,.,.,.,.,.,2004
7579,020902005,-1,-1,-1,-1,-1,-1,71.7,2009
7580,020902005,-1,-1,-1,-1,-1,-1,91.7,2011
7581,020902005,-1,-1,-1,-1,-1,-1,92.3,2010
7582,020902005,.,.,.,.,.,.,.,2003
7583,020902005,.,.,.,.,.,.,.,2004
7584,020902005,.,.,.,.,.,.,.,2005
7585,020902005,.,.,.,.,.,.,.,2006
7586,020902005,.,.,.,.,.,.,.,2007
7587,020902005,.,.,.,.,.,.,.,2008
7588,020902043,-1,-1,-1,-1,89,87,90.4,2005
7589,020902043,-1,-1,-1,-1,95,93,93.1,2008
7590,020902043,-1,-1,-1,-1,96,90,88.8,2006
7591,020902043,-1,-1,-1,-1,97,92,99.9,2010
7592,020902043,-1,-1,-1,-1,98,91,90.2,2007
7593,020902043,-1,-1,-1,-1,98,94,91.8,2009
