,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
014909041,0,0,0,0,193,214,160,409,31,104,409,30533,10.4,4.9,TEMPLE ISD,014,N,06 - 08
014909042,0,0,0,0,231,354,206,428,79,171,428,30161,10.5,5.7,TEMPLE ISD,014,N,06 - 08
014909044,0,0,0,0,133,444,85,204,86,127,204,30550,10.4,4.9,TEMPLE ISD,014,N,06 - 08
014909101,0,0,0,0,122,90,50,172,15,16,172,29086,8.3,4.1,TEMPLE ISD,014,N,PK - 02
014909102,0,0,0,0,34,206,38,75,5,43,75,33933,14.4,9.6,TEMPLE ISD,014,N,EE - 05
014909105,0,0,0,0,143,18,30,182,0,19,182,30613,10.3,7.4,TEMPLE ISD,014,N,PK - 02
014909107,0,0,0,0,120,200,108,307,1,57,307,30166,9.3,4.9,TEMPLE ISD,014,N,KG - 05
014909109,0,0,0,0,42,212,55,109,6,26,109,31126,9.9,6,TEMPLE ISD,014,N,PK - 04
014909110,0,0,0,0,30,155,49,116,1,20,116,32766,15.4,8.6,TEMPLE ISD,014,N,PK - 05
014909111,0,0,0,0,71,279,56,151,4,55,151,33054,12.3,8.2,TEMPLE ISD,014,N,EE - 05
014909114,0,0,0,0,85,170,66,196,1,78,196,32625,12.6,8,TEMPLE ISD,014,N,EE - 05
014909115,0,0,0,0,242,269,111,321,70,66,321,31950,13,5.3,TEMPLE ISD,014,N,03 - 05
014909116,0,0,0,0,157,154,52,233,0,56,233,30037,9,3.6,TEMPLE ISD,014,N,PK - 05
014909117,0,0,0,0,102,167,92,255,1,63,255,32083,12.1,5.7,TEMPLE ISD,014,N,EE - 05
014909118,0,0,0,0,77,113,265,458,2,32,458,30499,9.8,3.7,TEMPLE ISD,014,N,EE - 05
014909198,0,1,0,0,0,3,0,0,0,3,0,30740,9,6,TEMPLE ISD,014,N,02 - 10
014910001,108,81,78,75,6,270,64,51,32,46,51,34025,15.1,7,TROY ISD,014,N,09 - 12
014910041,0,0,0,0,4,337,52,130,40,66,130,30006,10.6,6.3,TROY ISD,014,N,05 - 08
014910101,0,0,0,0,5,375,108,228,28,68,228,32381,12.2,9.1,TROY ISD,014,N,EE - 04
015801001,34,43,41,28,6,8,132,118,0,6,118,23470,2.8,0.9,BLESSED SACRAMENT ACAD CHARTER H S,015,Y,09 - 12
015802001,114,68,42,26,82,32,135,76,0,15,76,23411,8.3,0.5,BUILDING ALTERNATIVES CHARTER,015,Y,08 - 12
015803101,0,0,0,0,58,43,197,200,226,7,200,27250,2.3,0.1,"HIGGS, CARTER, KING GIFTED & TALEN",015,Y,PK - 06
015804001,10,3,0,0,79,1,12,91,13,18,91,17949,5.3,0.2,RAMESES SCHOOL,015,Y,PK - 12
015805101,0,0,0,0,13,58,428,374,0,39,374,29680,3.1,0,SAN ANTONIO ADVANTAGE CHARTER SCHO,015,Y,KG - 05
015806101,0,0,0,0,54,55,278,187,2,22,187,20841,0,0,SCHOOL OF EXCELLENCE IN EDUCATION,015,Y,PK - 08
015807001,8,12,15,22,8,16,33,51,0,7,51,41116,5,0.2,SOUTHWEST PREPARATORY SCHOOL,015,Y,09 - 12
015808001,4,9,15,10,5,15,28,49,0,38,49,21390,0,0,JOHN H WOOD CHARTER SCHOOL,015,Y,06 - 12
015811101,0,0,0,0,0,0,45,45,0,11,45,22006,0,0,ESCUELA DE LAS AMERICAS,015,Y,PK - KG
015814001,14,5,4,2,0,2,23,19,0,0,19,22259,0,0,POSITIVE SOLUTIONS CHARTER SCHOOL,015,Y,09 - 12
015901001,412,359,313,276,21,994,328,180,276,168,180,42339,17,10.2,ALAMO HEIGHTS ISD,015,N,09 - 12
015901002,0,0,1,2,0,2,3,0,0,2,0,.,.,.,ALAMO HEIGHTS ISD,015,N,07 - 12
015901041,0,0,0,0,15,741,254,192,253,173,192,39978,14.5,8.2,ALAMO HEIGHTS ISD,015,N,06 - 08
015901101,0,0,0,0,21,705,200,1,90,108,1,40584,14,7.3,ALAMO HEIGHTS ISD,015,N,01 - 05
015901102,0,0,0,0,9,235,146,118,0,32,118,42226,14.6,8.3,ALAMO HEIGHTS ISD,015,N,EE - KG
015901104,0,0,0,0,17,472,199,140,62,100,140,41938,15.3,7.8,ALAMO HEIGHTS ISD,015,N,01 - 05
015904001,714,493,388,413,3,53,1949,1797,180,375,1797,37218,12.7,9.8,HARLANDALE ISD,015,N,09 - 12
015904002,652,409,342,283,16,207,1454,1372,154,343,1372,37199,11,7.6,HARLANDALE ISD,015,N,09 - 12
015904003,40,8,3,0,0,3,48,48,1,16,48,33713,7.9,4.8,HARLANDALE ISD,015,N,09 - 11
015904004,17,25,30,26,1,3,94,88,0,1,88,36599,11.5,8.9,HARLANDALE ISD,015,N,09 - 12
015904006,18,19,4,0,0,2,41,32,0,0,32,.,.,.,HARLANDALE ISD,015,N,07 - 11
015904007,1,0,1,0,0,4,20,3,0,0,3,.,.,.,HARLANDALE ISD,015,N,05 - 11
015904041,0,0,0,0,5,40,905,871,74,171,871,36605,12.5,10.1,HARLANDALE ISD,015,N,06 - 08
015904042,0,0,0,0,0,19,832,834,82,180,834,36439,12.3,9.6,HARLANDALE ISD,015,N,06 - 08
015904043,0,0,0,0,0,55,727,732,87,164,732,33896,9.1,6.8,HARLANDALE ISD,015,N,06 - 08
015904044,0,0,0,0,9,105,624,658,74,121,658,36260,11.8,7.3,HARLANDALE ISD,015,N,06 - 08
015904045,0,0,0,0,1,6,36,41,0,29,41,48199,27,27,HARLANDALE ISD,015,N,06 - 08
015904101,0,0,0,0,1,30,441,439,10,57,439,36010,9.6,7.3,HARLANDALE ISD,015,N,EE - 05
015904102,0,0,0,0,5,64,482,502,25,55,502,35307,11.6,9.4,HARLANDALE ISD,015,N,PK - 05
015904103,0,0,0,0,2,19,475,483,13,61,483,33542,8.9,7,HARLANDALE ISD,015,N,EE - 05
015904104,0,0,0,0,1,7,465,447,22,59,447,37394,13,10.3,HARLANDALE ISD,015,N,EE - 05
015904105,0,0,0,0,0,7,831,813,28,100,813,35153,10.2,7.9,HARLANDALE ISD,015,N,EE - 05
015904106,0,0,0,0,7,22,751,736,21,90,736,35995,11.9,7.6,HARLANDALE ISD,015,N,EE - 05
015904107,0,0,0,0,6,40,502,528,13,67,528,35229,10.6,7.4,HARLANDALE ISD,015,N,PK - 05
015904108,0,0,0,0,4,76,485,506,21,48,506,37347,13.6,11.1,HARLANDALE ISD,015,N,EE - 05
015904109,0,0,0,0,0,22,481,488,17,44,488,37721,11.9,9.3,HARLANDALE ISD,015,N,PK - 05
015904110,0,0,0,0,1,19,506,504,24,50,504,31977,6,4.7,HARLANDALE ISD,015,N,EE - 05
015904111,0,0,0,0,5,40,349,362,19,54,362,36116,10.2,6.8,HARLANDALE ISD,015,N,PK - 05
015904113,0,0,0,0,0,16,520,465,15,69,465,35571,10.9,8.9,HARLANDALE ISD,015,N,PK - 05
015904114,0,0,0,0,0,17,389,350,10,33,350,37916,12.8,10.3,HARLANDALE ISD,015,N,EE - 05
015904115,0,0,0,0,3,5,26,34,0,34,34,36568,8.7,4.3,HARLANDALE ISD,015,N,EE - 05
015904116,0,0,0,0,8,20,465,482,9,58,482,34671,9.8,7.6,HARLANDALE ISD,015,N,EE - 05
015905002,702,352,338,249,28,27,1584,1406,77,239,1406,34524,12.2,9.1,EDGEWOOD ISD,015,N,09 - 12
015905003,671,333,295,266,40,10,1513,1481,78,196,1481,35234,13.2,9.6,EDGEWOOD ISD,015,N,09 - 12
015905006,18,27,33,20,1,1,96,73,0,1,73,37632,13.6,12.6,EDGEWOOD ISD,015,N,09 - 12
015905010,3,0,0,0,0,0,4,4,0,2,4,.,.,.,EDGEWOOD ISD,015,N,06 - 09
015905041,0,0,0,0,9,29,648,660,72,100,660,32031,8.9,7.5,EDGEWOOD ISD,015,N,06 - 08
015905044,0,0,0,0,21,6,490,489,41,68,489,34599,12,8.3,EDGEWOOD ISD,015,N,07 - 08
015905045,0,0,0,0,3,5,499,508,26,90,508,32581,11.1,8,EDGEWOOD ISD,015,N,06 - 08
015905046,0,0,0,0,1,1,510,504,31,74,504,33342,11.3,9.4,EDGEWOOD ISD,015,N,07 - 08
015905047,0,0,0,0,3,2,121,124,0,11,124,35084,8.1,6.5,EDGEWOOD ISD,015,N,06 - 08
015905101,0,0,0,0,6,8,434,426,50,55,426,31652,8.5,7,EDGEWOOD ISD,015,N,PK - 05
015905102,0,0,0,0,0,2,336,330,25,31,330,33880,11.3,8.9,EDGEWOOD ISD,015,N,PK - 06
015905104,0,0,0,0,0,1,366,367,42,53,367,33357,11.4,8.9,EDGEWOOD ISD,015,N,PK - 06
015905105,0,0,0,0,3,4,625,626,30,70,626,34044,12.9,10.6,EDGEWOOD ISD,015,N,PK - 06
015905106,0,0,0,0,1,7,505,505,27,74,505,31269,8.3,5.7,EDGEWOOD ISD,015,N,PK - 06
015905107,0,0,0,0,2,4,500,503,18,59,503,33154,10.3,8.6,EDGEWOOD ISD,015,N,EE - 06
015905108,0,0,0,0,1,2,489,492,22,62,492,35023,13.9,11.9,EDGEWOOD ISD,015,N,PK - 06
015905109,0,0,0,0,48,6,464,494,40,68,494,32968,11,9.1,EDGEWOOD ISD,015,N,EE - 06
015905110,0,0,0,0,0,1,223,218,16,35,218,32887,11.2,9.2,EDGEWOOD ISD,015,N,PK - 06
015905112,0,0,0,0,4,8,853,851,60,93,851,31755,8.6,6.9,EDGEWOOD ISD,015,N,PK - 05
015905113,0,0,0,0,2,3,330,330,17,43,330,32757,9.7,7.4,EDGEWOOD ISD,015,N,PK - 05
015905114,0,0,0,0,22,7,604,628,44,71,628,33322,10.7,7.1,EDGEWOOD ISD,015,N,PK - 06
015905115,0,0,0,0,4,3,574,570,33,72,570,33104,12,9.4,EDGEWOOD ISD,015,N,EE - 06
015905116,0,0,0,0,39,86,513,613,37,70,613,32190,9.1,7.5,EDGEWOOD ISD,015,N,EE - 05
015905117,0,0,0,0,7,3,427,429,39,47,429,31510,8.7,7.2,EDGEWOOD ISD,015,N,EE - 06
015905118,0,0,0,0,3,4,115,122,0,21,122,39910,18.7,12.6,EDGEWOOD ISD,015,N,EE - PK
015906001,73,75,77,68,62,193,29,36,37,38,36,41774,14.3,6.7,RANDOLPH FIELD ISD,015,N,09 - 12
015906041,0,0,0,0,53,159,29,46,30,27,46,39515,13.8,6.2,RANDOLPH FIELD ISD,015,N,06 - 08
015906101,0,0,0,0,135,382,78,228,39,63,228,40663,17.7,10.8,RANDOLPH FIELD ISD,015,N,EE - 05
015907001,740,521,520,456,187,99,1935,1804,517,187,1804,43136,16.3,12.4,SAN ANTONIO ISD,015,N,09 - 12
015907002,483,375,347,293,6,32,1457,1239,149,197,1239,43971,17.1,12.1,SAN ANTONIO ISD,015,N,09 - 12
015907003,667,413,363,357,55,78,1657,1485,167,174,1485,43438,16,11.7,SAN ANTONIO ISD,015,N,09 - 12
015907004,568,413,318,307,129,32,1439,1314,123,204,1314,41669,14.9,9.8,SAN ANTONIO ISD,015,N,09 - 12
015907005,746,516,505,402,203,272,1688,1676,234,221,1676,45434,18.5,13.3,SAN ANTONIO ISD,015,N,09 - 12
015907006,497,293,256,257,835,42,418,1023,77,205,1023,43498,16.8,11.2,SAN ANTONIO ISD,015,N,09 - 12
015907007,660,471,408,365,52,124,1714,1454,177,232,1454,39799,12.1,7.7,SAN ANTONIO ISD,015,N,09 - 12
015907008,549,463,366,312,12,14,1660,1480,103,187,1480,44405,18.2,13.8,SAN ANTONIO ISD,015,N,09 - 12
015907009,12,2,6,3,5,1,18,20,0,6,20,43751,15.6,10,SAN ANTONIO ISD,015,N,08 - 12
015907010,17,10,2,1,8,5,40,51,0,49,51,35375,8.4,4,SAN ANTONIO ISD,015,N,06 - 12
015907014,10,37,27,24,4,3,91,85,0,5,85,39945,12.6,8.3,SAN ANTONIO ISD,015,N,09 - 12
015907020,11,5,3,0,4,0,19,18,0,0,18,.,.,.,SAN ANTONIO ISD,015,N,07 - 11
015907041,0,0,0,0,33,65,601,642,39,136,642,40084,13.9,8.8,SAN ANTONIO ISD,015,N,06 - 08
015907042,0,0,0,0,1,10,547,515,14,122,515,39013,12.5,9.3,SAN ANTONIO ISD,015,N,06 - 08
015907043,0,0,0,0,516,75,542,934,204,130,934,41320,14.8,10.3,SAN ANTONIO ISD,015,N,06 - 08
015907046,0,0,0,0,202,16,494,591,21,188,591,36893,10.1,6.9,SAN ANTONIO ISD,015,N,06 - 08
015907047,0,0,0,0,0,8,623,526,41,129,526,38721,13,8.8,SAN ANTONIO ISD,015,N,06 - 08
015907049,0,0,0,0,33,11,963,883,60,165,883,44813,18.2,14.7,SAN ANTONIO ISD,015,N,06 - 08
015907050,0,0,0,0,20,47,742,752,45,133,752,41365,14.9,11.6,SAN ANTONIO ISD,015,N,06 - 08
015907051,0,0,0,0,0,12,612,569,36,123,569,39348,12.9,9.9,SAN ANTONIO ISD,015,N,06 - 08
015907052,0,0,0,0,16,21,651,523,35,129,523,41723,15.7,11.3,SAN ANTONIO ISD,015,N,06 - 08
015907053,0,0,0,0,41,18,675,605,34,147,605,37842,11.6,7.9,SAN ANTONIO ISD,015,N,06 - 08
015907054,0,0,0,0,142,27,690,812,28,166,812,41060,14.3,10.7,SAN ANTONIO ISD,015,N,06 - 08
015907055,0,0,0,0,2,6,517,507,25,104,507,41077,14.4,10,SAN ANTONIO ISD,015,N,06 - 08
015907056,0,0,0,0,252,21,197,451,10,100,451,34096,7.4,4.5,SAN ANTONIO ISD,015,N,06 - 08
015907057,0,0,0,0,53,150,742,805,47,140,805,40616,13.1,8.5,SAN ANTONIO ISD,015,N,06 - 08
015907058,0,0,0,0,36,47,807,708,46,178,708,39765,12.4,9.3,SAN ANTONIO ISD,015,N,06 - 08
015907059,0,0,0,0,5,42,806,760,48,146,760,39016,13,8.7,SAN ANTONIO ISD,015,N,06 - 08
015907061,0,0,0,0,8,56,1130,1017,311,108,1017,43692,16.6,12.5,SAN ANTONIO ISD,015,N,06 - 08
015907063,0,0,0,0,1,1,17,16,0,3,16,42349,16.1,6.1,SAN ANTONIO ISD,015,N,06 - 08
015907101,0,0,0,0,9,58,323,336,0,46,336,43238,16.5,13.4,SAN ANTONIO ISD,015,N,EE - 05
015907102,0,0,0,0,17,7,251,239,7,20,239,39408,13.3,9.3,SAN ANTONIO ISD,015,N,PK - 05
015907103,0,0,0,0,12,23,416,369,9,35,369,39063,11.8,9.9,SAN ANTONIO ISD,015,N,EE - 05
015907104,0,0,0,0,0,1,325,294,10,39,294,39883,14.2,10.9,SAN ANTONIO ISD,015,N,EE - 05
015907105,0,0,0,0,26,68,276,337,27,48,337,43275,15.6,11.6,SAN ANTONIO ISD,015,N,EE - 05
015907106,0,0,0,0,7,12,493,507,14,51,507,41132,13.8,10.5,SAN ANTONIO ISD,015,N,EE - 05
015907107,0,0,0,0,9,20,298,309,27,41,309,45137,18.9,14.8,SAN ANTONIO ISD,015,N,EE - 05
015907108,0,0,0,0,8,2,408,371,6,45,371,39852,12.6,9.8,SAN ANTONIO ISD,015,N,EE - 05
015907109,0,0,0,0,126,21,137,272,4,38,272,39962,14.1,8.8,SAN ANTONIO ISD,015,N,EE - 05
015907110,0,0,0,0,17,8,558,580,8,82,580,44717,17.7,12.2,SAN ANTONIO ISD,015,N,EE - 05
015907111,0,0,0,0,8,4,505,502,2,61,502,36758,10.8,7.5,SAN ANTONIO ISD,015,N,PK - 05
015907112,0,0,0,0,1,6,500,452,9,39,452,41985,14.7,9.9,SAN ANTONIO ISD,015,N,PK - 05
015907113,0,0,0,0,53,9,345,333,0,43,333,38984,11.8,7.5,SAN ANTONIO ISD,015,N,PK - 05
015907114,0,0,0,0,182,9,31,175,10,42,175,39546,12.6,10.8,SAN ANTONIO ISD,015,N,EE - 05
015907115,0,0,0,0,0,3,368,359,12,36,359,42502,16.3,12,SAN ANTONIO ISD,015,N,EE - 05
015907116,0,0,0,0,3,13,656,629,11,75,629,42259,15.5,13.7,SAN ANTONIO ISD,015,N,EE - 05
015907117,0,0,0,0,6,24,432,453,5,29,453,41979,14.7,10.1,SAN ANTONIO ISD,015,N,PK - 05
015907118,0,0,0,0,26,3,847,853,21,91,853,42445,15,10,SAN ANTONIO ISD,015,N,PK - 05
015907119,0,0,0,0,55,5,310,363,4,57,363,38568,11,7.3,SAN ANTONIO ISD,015,N,03 - 05
015907121,0,0,0,0,0,4,612,588,14,42,588,39897,12.8,8.6,SAN ANTONIO ISD,015,N,EE - 05
015907123,0,0,0,0,1,17,433,366,11,57,366,41582,15,11.4,SAN ANTONIO ISD,015,N,EE - 05
015907124,0,0,0,0,24,30,291,292,7,32,292,40749,14.2,9.7,SAN ANTONIO ISD,015,N,EE - 05
015907125,0,0,0,0,87,89,467,594,15,48,594,41196,14.5,11.1,SAN ANTONIO ISD,015,N,PK - 05
015907126,0,0,0,0,1,23,527,525,40,50,525,42157,15.6,11.7,SAN ANTONIO ISD,015,N,EE - 05
015907127,0,0,0,0,358,11,187,536,14,54,536,37407,11.2,5.9,SAN ANTONIO ISD,015,N,PK - 05
015907129,0,0,0,0,3,11,732,734,19,100,734,41061,14.5,11.6,SAN ANTONIO ISD,015,N,EE - 05
015907131,0,0,0,0,4,4,325,266,13,26,266,42451,16.4,13.5,SAN ANTONIO ISD,015,N,PK - 05
015907132,0,0,0,0,59,7,364,342,4,22,342,37049,10.2,6.1,SAN ANTONIO ISD,015,N,PK - 02
015907134,0,0,0,0,40,91,583,634,15,67,634,39478,11.7,9.2,SAN ANTONIO ISD,015,N,EE - 05
015907135,0,0,0,0,25,40,609,643,24,59,643,41135,14.8,11.9,SAN ANTONIO ISD,015,N,EE - 05
015907136,0,0,0,0,0,20,528,482,11,41,482,41387,15.2,9.7,SAN ANTONIO ISD,015,N,EE - 05
015907137,0,0,0,0,203,44,209,413,14,41,413,41449,14.2,9.1,SAN ANTONIO ISD,015,N,PK - 05
015907139,0,0,0,0,4,27,441,459,12,67,459,42644,14.9,11.1,SAN ANTONIO ISD,015,N,PK - 05
015907140,0,0,0,0,0,3,349,341,5,30,341,42938,16.8,13,SAN ANTONIO ISD,015,N,PK - 05
015907141,0,0,0,0,15,27,424,408,4,48,408,38139,11.7,9.2,SAN ANTONIO ISD,015,N,EE - 05
015907143,0,0,0,0,1,6,283,270,5,18,270,42439,16.8,10.5,SAN ANTONIO ISD,015,N,PK - 05
015907144,0,0,0,0,5,9,406,410,14,57,410,41398,14,11.7,SAN ANTONIO ISD,015,N,PK - 05
015907145,0,0,0,0,1,2,261,264,1,24,264,40055,12.8,9.3,SAN ANTONIO ISD,015,N,PK - 05
015907146,0,0,0,0,44,30,278,328,11,29,328,37626,11.5,7.2,SAN ANTONIO ISD,015,N,EE - 05
015907147,0,0,0,0,95,14,479,517,5,43,517,42088,15.1,12.9,SAN ANTONIO ISD,015,N,PK - 05
015907148,0,0,0,0,7,21,531,482,18,59,482,42861,15.2,11.4,SAN ANTONIO ISD,015,N,EE - 05
015907149,0,0,0,0,3,3,425,425,8,53,425,41357,14.4,9.8,SAN ANTONIO ISD,015,N,PK - 05
015907150,0,0,0,0,14,58,463,472,21,83,472,43483,16.7,13.1,SAN ANTONIO ISD,015,N,EE - 05
015907153,0,0,0,0,118,8,173,245,2,45,245,41945,15,11,SAN ANTONIO ISD,015,N,PK - 05
015907155,0,0,0,0,2,26,522,447,23,49,447,45416,17.8,14.1,SAN ANTONIO ISD,015,N,PK - 05
015907156,0,0,0,0,18,1,377,323,10,57,323,36980,9.4,7.1,SAN ANTONIO ISD,015,N,PK - 05
015907157,0,0,0,0,13,12,662,628,11,67,628,41645,14.7,11.7,SAN ANTONIO ISD,015,N,EE - 05
015907158,0,0,0,0,88,9,275,338,2,32,338,39971,13.6,9.3,SAN ANTONIO ISD,015,N,PK - 05
015907159,0,0,0,0,129,14,124,262,5,66,262,41870,15.5,10,SAN ANTONIO ISD,015,N,EE - 05
015907160,0,0,0,0,9,12,473,421,9,55,421,41861,16.3,12.4,SAN ANTONIO ISD,015,N,EE - 05
015907161,0,0,0,0,17,27,709,747,31,77,747,41497,16,12.3,SAN ANTONIO ISD,015,N,EE - 05
015907162,0,0,0,0,1,3,202,187,1,41,187,40022,13.8,8.9,SAN ANTONIO ISD,015,N,EE - 05
015907164,0,0,0,0,57,177,434,611,25,84,611,38074,10.8,8,SAN ANTONIO ISD,015,N,EE - 05
015907165,0,0,0,0,194,5,505,662,4,82,662,39112,13.5,10,SAN ANTONIO ISD,015,N,EE - 05
015907167,0,0,0,0,18,45,412,410,12,38,410,42851,16.1,13.2,SAN ANTONIO ISD,015,N,EE - 05
015907168,0,0,0,0,76,28,489,518,16,31,518,37892,11.8,8.3,SAN ANTONIO ISD,015,N,EE - 05
015907169,0,0,0,0,2,1,475,448,8,59,448,38784,11.7,8.7,SAN ANTONIO ISD,015,N,EE - 05
015907170,0,0,0,0,15,23,304,267,17,39,267,43105,17,13.9,SAN ANTONIO ISD,015,N,EE - 05
015907171,0,0,0,0,160,13,101,242,1,41,242,41046,14.2,10.1,SAN ANTONIO ISD,015,N,EE - 05
015907172,0,0,0,0,190,21,214,403,6,64,403,39493,13.3,9.4,SAN ANTONIO ISD,015,N,PK - 05
015907173,0,0,0,0,375,18,130,509,18,72,509,39652,14.9,12,SAN ANTONIO ISD,015,N,EE - 05
015907174,0,0,0,0,3,18,504,434,19,62,434,43593,17.9,14.7,SAN ANTONIO ISD,015,N,EE - 05
015907175,0,0,0,0,2,38,600,594,11,46,594,43293,17.4,13.9,SAN ANTONIO ISD,015,N,EE - 05
015907176,0,0,0,0,12,23,448,404,17,38,404,41584,14.4,9.9,SAN ANTONIO ISD,015,N,PK - 05
015907179,0,0,0,0,26,32,426,426,11,89,426,39636,12.4,8.4,SAN ANTONIO ISD,015,N,EE - 05
015907180,0,0,0,0,17,1,17,34,0,25,34,43078,14.6,9.2,SAN ANTONIO ISD,015,N,KG - 05
015907182,29,27,16,24,25,1,70,64,0,0,64,40043,14.6,6.4,SAN ANTONIO ISD,015,N,09 - 12
015907183,0,0,1,1,0,1,5,1,0,4,1,.,.,.,SAN ANTONIO ISD,015,N,EE - 12
015907184,0,1,0,1,0,6,5,0,0,11,0,50071,19,6,SAN ANTONIO ISD,015,N,KG - 12
015907185,10,5,1,2,7,22,26,13,0,54,13,43032,17.3,14.3,SAN ANTONIO ISD,015,N,01 - 12
015907186,7,0,7,2,3,9,12,2,0,24,2,40073,15.3,13.7,SAN ANTONIO ISD,015,N,06 - 12
015907191,3,2,0,2,6,1,8,9,0,0,9,47103,16,16,SAN ANTONIO ISD,015,N,05 - 12
015907193,5,4,2,0,2,2,8,4,0,8,4,.,.,.,SAN ANTONIO ISD,015,N,08 - 11
015907194,7,3,0,1,2,5,14,9,0,0,9,51073,27,11,SAN ANTONIO ISD,015,N,KG - 12
015907195,51,30,6,2,14,24,103,81,0,0,81,43526,16.7,6,SAN ANTONIO ISD,015,N,06 - 12
015907196,0,0,0,1,0,1,0,0,0,1,0,0,0,0,SAN ANTONIO ISD,015,N,12 - 12
015907200,0,0,0,0,0,0,2,2,0,0,2,.,.,.,SAN ANTONIO ISD,015,N,KG - 01
015907201,0,0,0,0,0,4,5,5,0,0,5,.,.,.,SAN ANTONIO ISD,015,N,01 - 05
015908001,630,505,394,382,6,35,1866,1691,217,261,1691,38619,13,9.7,SOUTH SAN ANTONIO ISD,015,N,09 - 12
015908002,207,169,136,151,61,59,541,478,95,125,478,39541,13.2,9,SOUTH SAN ANTONIO ISD,015,N,09 - 12
015908037,3,1,0,1,0,0,11,8,0,1,8,.,.,.,SOUTH SAN ANTONIO ISD,015,N,06 - 12
015908038,4,9,22,24,0,3,56,53,0,1,53,36130,9.1,7,SOUTH SAN ANTONIO ISD,015,N,09 - 12
015908039,6,7,1,0,0,1,28,25,0,6,25,37069,15.5,9.5,SOUTH SAN ANTONIO ISD,015,N,06 - 11
015908041,0,0,0,0,2,15,821,769,129,149,769,36102,10.8,7.8,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908042,0,0,0,0,31,85,484,520,98,110,520,35566,9.4,7.8,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908043,0,0,0,0,0,24,765,713,95,158,713,40230,13.9,10.4,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908101,0,0,0,0,6,3,543,541,31,52,541,39284,13.2,10.4,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908104,0,0,0,0,1,22,669,630,56,65,630,41146,15,13.1,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908105,0,0,0,0,4,7,502,477,30,70,477,40421,16.4,14.1,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908106,0,0,0,0,3,7,578,571,24,86,571,40433,14.4,11.6,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908107,0,0,0,0,0,6,478,455,26,53,455,36559,12.6,10.7,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908108,0,0,0,0,33,64,434,458,30,53,458,40966,15.7,13,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908109,0,0,0,0,34,50,327,371,21,52,371,39229,15.7,12.6,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908110,0,0,0,0,22,23,475,484,21,54,484,38504,13.4,11,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908111,0,0,0,0,0,11,445,396,24,72,396,36984,12.5,10.2,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908112,0,0,0,0,0,10,535,515,20,57,515,34131,8.4,7.2,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015909001,193,150,133,104,1,153,425,368,57,133,368,40267,13.2,6.4,SOMERSET ISD,015,N,09 - 12
015909003,1,0,0,0,0,0,9,4,0,5,4,.,.,.,SOMERSET ISD,015,N,06 - 09
015909041,0,0,0,0,2,80,335,328,36,82,328,34687,7.7,3.7,SOMERSET ISD,015,N,07 - 08
015909101,0,0,0,0,5,162,708,740,49,86,740,35426,7.8,4.9,SOMERSET ISD,015,N,EE - 03
015909102,0,0,0,0,2,134,471,494,69,130,494,34045,6.4,3.5,SOMERSET ISD,015,N,04 - 06
015910001,762,586,538,413,85,801,1377,989,294,484,989,38501,13.9,9.5,NORTH EAST ISD,015,N,09 - 12
015910002,871,687,687,529,208,1637,816,590,190,498,590,39363,14.5,10,NORTH EAST ISD,015,N,09 - 12
015910003,946,797,776,713,90,2452,605,234,357,354,234,40010,15.5,10.6,NORTH EAST ISD,015,N,09 - 12
015910004,651,428,453,355,468,601,714,949,55,370,949,38150,13.3,8.7,NORTH EAST ISD,015,N,09 - 12
015910005,759,694,668,568,263,1602,757,493,148,501,493,38882,13.7,8.9,NORTH EAST ISD,015,N,09 - 12
015910006,42,35,23,19,8,73,37,39,1,119,39,34361,9.7,5.3,NORTH EAST ISD,015,N,09 - 12
015910008,1,4,24,70,7,53,37,17,0,4,17,48667,18.6,14,NORTH EAST ISD,015,N,09 - 12
015910009,112,120,93,103,18,194,206,94,149,19,94,34030,7.8,4.3,NORTH EAST ISD,015,N,09 - 12
015910011,5,8,6,4,3,9,13,5,0,24,5,34611,9.3,8.3,NORTH EAST ISD,015,N,08 - 12
015910012,10,6,2,2,3,6,11,7,0,2,7,38907,14.9,11.7,NORTH EAST ISD,015,N,09 - 12
015910022,11,12,2,1,4,10,19,12,0,12,12,.,.,.,NORTH EAST ISD,015,N,08 - 12
015910041,0,0,0,0,42,570,328,242,111,184,242,39094,14.9,10.9,NORTH EAST ISD,015,N,06 - 08
015910042,0,0,0,0,158,444,322,454,60,207,454,40078,14,10,NORTH EAST ISD,015,N,06 - 08
