,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
071901002,320,188,160,128,3,47,746,627,25,69,627,31898,9.5,3.3,CLINT ISD,071,N,09 - 12
071901003,9,11,20,12,0,4,58,25,0,5,25,32695,10.9,2.7,CLINT ISD,071,N,06 - 12
071901041,0,0,0,0,2,31,260,213,38,28,213,34849,14,7.5,CLINT ISD,071,N,06 - 08
071901042,0,0,0,0,6,72,1022,963,58,117,963,30009,8.2,2.5,CLINT ISD,071,N,05 - 08
071901043,0,0,0,0,3,39,377,348,27,31,348,29606,7.7,2,CLINT ISD,071,N,06 - 08
071901101,0,0,0,0,6,66,530,440,48,39,440,34310,11.9,7.6,CLINT ISD,071,N,PK - 05
071901102,0,0,0,0,3,33,523,503,28,47,503,30056,7.6,3.3,CLINT ISD,071,N,02 - 05
071901103,0,0,0,0,10,86,1026,900,34,61,900,30873,9.1,3.5,CLINT ISD,071,N,EE - 05
071901104,0,0,0,0,2,45,933,796,6,54,796,31033,8.2,4.4,CLINT ISD,071,N,EE - 06
071902001,694,608,475,413,319,680,1115,866,3,267,866,32063,11.7,8.9,EL PASO ISD,071,N,09 - 12
071902002,774,589,411,374,143,211,1772,1373,7,143,1373,33642,13.5,10.4,EL PASO ISD,071,N,09 - 12
071902003,621,431,310,327,6,5,1674,1534,0,121,1534,32683,11.3,9.8,EL PASO ISD,071,N,09 - 12
071902004,532,443,308,274,29,183,1327,764,0,172,764,33406,11.3,8.9,EL PASO ISD,071,N,09 - 12
071902005,596,518,378,270,31,593,1100,518,0,115,518,35599,15.5,11.9,EL PASO ISD,071,N,09 - 12
071902006,423,352,233,203,3,103,1101,772,0,72,772,35447,14.3,10.8,EL PASO ISD,071,N,09 - 12
071902008,792,596,386,382,147,307,1674,1348,0,189,1348,34779,13.9,11.5,EL PASO ISD,071,N,09 - 12
071902009,399,345,278,217,1,22,1215,933,0,52,933,34267,12.2,9.5,EL PASO ISD,071,N,09 - 12
071902010,766,666,572,512,34,1242,1180,401,0,148,401,33124,11.9,8.9,EL PASO ISD,071,N,09 - 12
071902011,189,166,158,143,20,111,511,207,0,2,207,30850,11.3,8.5,EL PASO ISD,071,N,09 - 12
071902020,35,19,18,16,3,4,87,76,0,7,76,27950,9.1,7,EL PASO ISD,071,N,07 - 12
071902022,30,49,25,28,6,21,105,0,0,0,0,31534,9.4,7.2,EL PASO ISD,071,N,09 - 12
071902025,51,6,4,0,5,6,77,0,0,10,0,28046,6.5,2.5,EL PASO ISD,071,N,06 - 11
071902027,70,11,4,4,4,17,133,112,0,14,112,32396,11.8,8.1,EL PASO ISD,071,N,06 - 12
071902029,0,0,0,0,1,0,7,0,0,8,0,40094,19.2,19.2,EL PASO ISD,071,N,EE - EE
071902041,0,0,0,0,3,7,1121,1057,79,80,1057,34777,14.9,12,EL PASO ISD,071,N,06 - 08
071902042,0,0,0,0,52,148,602,563,90,87,563,34057,13.3,11.3,EL PASO ISD,071,N,06 - 08
071902043,0,0,0,0,54,168,675,643,117,147,643,32376,12.1,9.1,EL PASO ISD,071,N,06 - 08
071902044,0,0,0,0,1,4,915,888,30,84,888,29538,8.7,6.3,EL PASO ISD,071,N,07 - 08
071902045,0,0,0,0,193,374,608,626,120,189,626,31094,10.5,8.6,EL PASO ISD,071,N,06 - 08
071902046,0,0,0,0,21,236,615,458,179,80,458,32951,12.7,9.3,EL PASO ISD,071,N,06 - 08
071902047,0,0,0,0,46,85,750,780,55,137,780,29651,8.9,6.9,EL PASO ISD,071,N,06 - 08
071902048,0,0,0,0,70,199,673,686,58,146,686,30191,8.8,6.5,EL PASO ISD,071,N,06 - 08
071902049,0,0,0,0,115,137,883,879,126,98,879,31536,10.9,8.9,EL PASO ISD,071,N,06 - 08
071902051,0,0,0,0,7,446,645,438,322,74,438,33207,12.8,9.4,EL PASO ISD,071,N,06 - 08
071902052,0,0,0,0,7,66,934,863,122,52,863,31802,10.4,7.8,EL PASO ISD,071,N,06 - 08
071902053,0,0,0,0,23,700,727,305,305,124,305,31379,10.7,7.4,EL PASO ISD,071,N,06 - 08
071902101,0,0,0,0,2,2,454,446,0,38,446,31839,10.3,8,EL PASO ISD,071,N,EE - 06
071902102,0,0,0,0,6,15,531,528,9,35,528,28996,7.1,5.8,EL PASO ISD,071,N,PK - 05
071902103,0,0,0,0,0,3,690,679,9,34,679,34088,13.7,12.1,EL PASO ISD,071,N,EE - 03
071902104,0,0,0,0,6,4,764,754,12,57,754,32163,11.6,11,EL PASO ISD,071,N,EE - 06
071902105,0,0,0,0,170,256,348,595,33,67,595,35943,16.6,13.8,EL PASO ISD,071,N,EE - 05
071902106,0,0,0,0,5,38,224,207,1,46,207,33402,13.2,10.5,EL PASO ISD,071,N,KG - 05
071902107,0,0,0,0,1,5,407,403,12,64,403,32285,11.1,10.2,EL PASO ISD,071,N,EE - 05
071902108,0,0,0,0,35,35,414,429,2,60,429,33019,13.7,10.1,EL PASO ISD,071,N,EE - 05
071902109,0,0,0,0,2,15,917,842,30,55,842,31848,11.5,8.9,EL PASO ISD,071,N,EE - 05
071902110,0,0,0,0,3,39,652,565,55,81,565,30737,9.5,6.8,EL PASO ISD,071,N,EE - 08
071902111,0,0,0,0,5,13,811,781,15,41,781,34675,14,12.4,EL PASO ISD,071,N,PK - 05
071902112,0,0,0,0,4,44,997,899,16,71,899,30429,9.8,8.9,EL PASO ISD,071,N,PK - 08
071902113,0,0,0,0,40,119,465,537,33,104,537,32251,11.5,9.7,EL PASO ISD,071,N,PK - 05
071902114,0,0,0,0,2,7,792,787,0,68,787,32854,13.3,11,EL PASO ISD,071,N,EE - 06
071902115,0,0,0,0,42,104,312,372,14,69,372,30312,9.5,8.8,EL PASO ISD,071,N,EE - 06
071902116,0,0,0,0,84,151,400,503,40,62,503,34469,13.5,11.5,EL PASO ISD,071,N,PK - 05
071902118,0,0,0,0,0,2,735,722,9,46,722,33262,13.6,11.8,EL PASO ISD,071,N,EE - 06
071902119,0,0,0,0,3,4,398,381,15,62,381,33461,14.1,11.8,EL PASO ISD,071,N,PK - 05
071902120,5,8,23,9,3,12,66,62,0,81,62,30095,10.6,7.7,EL PASO ISD,071,N,EE - 12
071902121,0,0,0,0,8,61,621,561,20,113,561,31216,9.9,8.3,EL PASO ISD,071,N,EE - 05
071902122,0,0,0,0,7,9,929,864,51,60,864,33006,12.7,10.8,EL PASO ISD,071,N,EE - 08
071902123,0,0,0,0,66,130,529,590,13,64,590,35092,14.7,13.3,EL PASO ISD,071,N,EE - 05
071902125,0,0,0,0,2,11,1013,959,20,36,959,35620,14.7,13.2,EL PASO ISD,071,N,EE - 05
071902128,0,0,0,0,211,283,285,667,8,105,667,31345,9.9,9.2,EL PASO ISD,071,N,EE - 05
071902129,0,0,0,0,21,171,736,532,59,137,532,32852,12.9,10.8,EL PASO ISD,071,N,KG - 08
071902130,0,0,0,0,13,134,455,346,110,54,346,33606,13.2,11.5,EL PASO ISD,071,N,PK - 05
071902131,0,0,0,0,88,139,32,153,0,48,153,37429,17.5,14,EL PASO ISD,071,N,EE - 05
071902133,0,0,0,0,52,130,530,616,17,48,616,31321,11.6,10.6,EL PASO ISD,071,N,PK - 05
071902134,0,0,0,0,36,138,311,333,97,65,333,32894,12,11.3,EL PASO ISD,071,N,EE - 05
071902135,0,0,0,0,11,156,439,364,47,53,364,34993,12.9,11.1,EL PASO ISD,071,N,EE - 05
071902136,0,0,0,0,10,135,826,739,64,75,739,34165,14.1,12.1,EL PASO ISD,071,N,EE - 05
071902137,0,0,0,0,0,0,398,392,13,46,392,32345,13.3,11.4,EL PASO ISD,071,N,04 - 06
071902138,0,0,0,0,0,19,833,766,7,46,766,33341,13.6,11.3,EL PASO ISD,071,N,PK - 05
071902140,0,0,0,0,20,62,233,268,1,81,268,29944,8.7,7.3,EL PASO ISD,071,N,EE - 05
071902141,0,0,0,0,16,43,648,628,34,53,628,30048,9,8.1,EL PASO ISD,071,N,EE - 05
071902142,0,0,0,0,102,180,417,506,16,90,506,29731,9.8,8.7,EL PASO ISD,071,N,PK - 05
071902143,0,0,0,0,20,37,336,359,1,26,359,33179,13.8,12.6,EL PASO ISD,071,N,EE - 05
071902144,0,0,0,0,2,16,476,476,2,15,476,33156,12.1,9.8,EL PASO ISD,071,N,EE - 05
071902145,0,0,0,0,20,22,516,546,1,30,546,29456,7.5,6.4,EL PASO ISD,071,N,EE - 05
071902146,0,0,0,0,15,167,214,108,33,27,108,33867,13.9,11.8,EL PASO ISD,071,N,KG - 05
071902147,0,0,0,0,8,323,393,299,154,49,299,35868,16.2,14,EL PASO ISD,071,N,PK - 05
071902148,0,0,0,0,0,5,474,464,17,23,464,33266,11.9,10.4,EL PASO ISD,071,N,EE - 06
071902149,0,0,0,0,10,28,414,394,24,35,394,31951,11,10.3,EL PASO ISD,071,N,EE - 05
071902150,0,0,0,0,32,57,791,827,23,82,827,33161,12.5,10.2,EL PASO ISD,071,N,EE - 05
071902151,0,0,0,0,14,68,207,144,30,42,144,34809,13.1,12,EL PASO ISD,071,N,EE - 05
071902153,0,0,0,0,62,123,466,443,24,83,443,31740,10.8,9.7,EL PASO ISD,071,N,EE - 05
071902155,0,0,0,0,15,66,632,629,21,52,629,36640,16.5,14.5,EL PASO ISD,071,N,EE - 05
071902156,0,0,0,0,13,195,361,245,46,50,245,34138,14.3,10.5,EL PASO ISD,071,N,EE - 05
071902158,0,0,0,0,72,177,337,390,55,78,390,29677,8.7,7.7,EL PASO ISD,071,N,EE - 05
071902159,0,0,0,0,2,483,272,83,70,34,83,35029,15.4,13.8,EL PASO ISD,071,N,EE - 05
071902160,0,0,0,0,9,330,295,239,105,48,239,33807,13.3,11.6,EL PASO ISD,071,N,KG - 05
071902161,0,0,0,0,170,240,221,276,36,75,276,28748,6.8,4.6,EL PASO ISD,071,N,PK - 05
071902162,0,0,0,0,18,179,336,274,96,46,274,32980,11.8,9.5,EL PASO ISD,071,N,EE - 05
071902163,0,0,0,0,10,368,544,238,68,49,238,29462,8.1,6.5,EL PASO ISD,071,N,EE - 05
071903001,291,155,127,138,3,24,682,602,53,87,602,32268,9.9,3.4,FABENS ISD,071,N,09 - 12
071903002,9,5,11,3,0,0,28,14,0,0,14,35431,8,4,FABENS ISD,071,N,09 - 12
071903041,0,0,0,0,0,15,627,555,42,64,555,30638,9.1,6,FABENS ISD,071,N,06 - 08
071903102,0,0,0,0,0,11,780,594,0,30,594,30361,8,5.1,FABENS ISD,071,N,EE - 02
071903103,0,0,0,0,1,18,632,558,44,30,558,31583,10.6,6.5,FABENS ISD,071,N,02 - 05
071904001,223,217,187,141,0,4,762,732,37,46,732,29276,6.1,2.6,SAN ELIZARIO ISD,071,N,09 - 12
071904002,13,5,9,14,0,0,43,38,0,5,38,34204,12.7,2,SAN ELIZARIO ISD,071,N,07 - 12
071904041,0,0,0,0,0,4,539,494,31,41,494,27086,5.3,1.8,SAN ELIZARIO ISD,071,N,07 - 08
071904101,0,0,0,0,0,9,841,837,65,65,837,31606,9.6,4.7,SAN ELIZARIO ISD,071,N,04 - 06
071904102,0,0,0,0,1,5,686,676,11,26,676,29780,6,3,SAN ELIZARIO ISD,071,N,EE - 01
071904103,0,0,0,0,1,4,513,469,69,21,469,28682,4.4,3.5,SAN ELIZARIO ISD,071,N,02 - 03
071905001,759,495,351,447,49,67,1932,1405,64,159,1405,30488,9.5,7.6,YSLETA ISD,071,N,09 - 12
071905002,835,509,535,332,67,504,1626,648,374,158,648,33781,14.1,11.7,YSLETA ISD,071,N,09 - 12
071905003,300,320,230,174,96,284,621,631,50,112,631,29627,9.1,6.8,YSLETA ISD,071,N,09 - 12
071905004,674,414,401,308,5,62,1697,1034,115,148,1034,35216,14.9,12.2,YSLETA ISD,071,N,09 - 12
071905005,537,354,224,285,5,20,1370,842,53,126,842,32368,12.3,10.2,YSLETA ISD,071,N,09 - 12
071905006,21,11,24,16,1,1,72,66,0,10,66,32891,10.7,8.6,YSLETA ISD,071,N,08 - 12
071905007,808,696,612,553,100,662,1871,609,136,187,609,33782,13.5,10.9,YSLETA ISD,071,N,09 - 12
071905008,592,500,377,372,7,52,1769,1294,83,158,1294,32884,12.3,9.8,YSLETA ISD,071,N,09 - 12
071905010,25,20,18,16,0,5,105,93,0,21,93,31020,7.7,4.9,YSLETA ISD,071,N,06 - 12
071905011,11,15,20,14,0,2,58,0,0,0,0,35250,8.8,7.8,YSLETA ISD,071,N,09 - 12
071905014,66,24,30,16,10,4,135,140,0,30,140,28309,3.3,2.8,YSLETA ISD,071,N,07 - 12
071905015,2,1,2,3,1,1,15,1,0,16,1,33973,12.5,9.1,YSLETA ISD,071,N,04 - 12
071905021,11,17,22,22,2,3,67,10,0,0,10,35668,15.5,14,YSLETA ISD,071,N,09 - 12
071905022,8,29,43,54,8,17,108,13,0,1,13,32652,15,13,YSLETA ISD,071,N,09 - 12
071905023,45,40,43,40,25,38,99,10,0,0,10,44828,31,9,YSLETA ISD,071,N,09 - 12
071905024,43,41,39,33,0,9,145,4,0,3,4,36185,16.3,8,YSLETA ISD,071,N,09 - 12
071905025,12,35,37,53,1,3,133,16,0,0,16,29422,8.5,8.5,YSLETA ISD,071,N,09 - 12
071905026,37,39,29,28,1,16,116,42,0,0,42,17425,14,14,YSLETA ISD,071,N,09 - 12
071905027,26,56,59,73,8,44,162,25,0,1,25,26534,6,6,YSLETA ISD,071,N,09 - 12
071905028,39,37,45,51,1,6,164,56,0,1,56,33762,13.1,6.8,YSLETA ISD,071,N,09 - 12
071905034,10,15,6,1,0,1,31,0,0,0,0,.,.,.,YSLETA ISD,071,N,09 - 12
071905042,0,0,0,0,73,171,401,479,69,93,479,29920,10.9,9,YSLETA ISD,071,N,07 - 08
071905043,0,0,0,0,26,139,671,453,59,69,453,32908,13.1,10.6,YSLETA ISD,071,N,07 - 08
071905044,0,0,0,0,2,8,808,658,45,67,658,29649,8.8,7.4,YSLETA ISD,071,N,07 - 08
071905045,0,0,0,0,7,11,611,584,31,58,584,30279,9.3,8.3,YSLETA ISD,071,N,07 - 08
071905046,0,0,0,0,2,9,385,365,34,49,365,30235,9.9,8.1,YSLETA ISD,071,N,07 - 08
071905047,0,0,0,0,3,19,684,584,34,56,584,31808,10.5,8.8,YSLETA ISD,071,N,07 - 08
071905048,0,0,0,0,20,175,403,246,52,59,246,35950,16.4,14,YSLETA ISD,071,N,07 - 08
071905049,0,0,0,0,14,16,427,383,41,77,383,29633,9.2,8,YSLETA ISD,071,N,07 - 08
071905050,0,0,0,0,34,150,528,334,49,49,334,32358,12.1,9.7,YSLETA ISD,071,N,07 - 08
071905051,0,0,0,0,1,13,674,599,64,73,599,30316,9.6,8.5,YSLETA ISD,071,N,06 - 08
071905101,0,0,0,0,0,6,514,455,23,41,455,35703,15.7,14.2,YSLETA ISD,071,N,KG - 06
071905102,0,0,0,0,2,13,360,320,12,68,320,30195,9.8,8.3,YSLETA ISD,071,N,EE - 06
071905103,0,0,0,0,2,13,717,666,31,57,666,30712,9.8,8.5,YSLETA ISD,071,N,KG - 06
071905104,0,0,0,0,22,15,636,571,81,61,571,33207,12.8,11.8,YSLETA ISD,071,N,KG - 06
071905105,0,0,0,0,60,146,422,495,60,56,495,31973,11.3,8.5,YSLETA ISD,071,N,EE - 06
071905106,0,0,0,0,28,188,583,454,45,90,454,30306,8.8,6.4,YSLETA ISD,071,N,KG - 08
071905107,0,0,0,0,38,215,733,670,43,120,670,30458,9.3,7.9,YSLETA ISD,071,N,PK - 06
071905108,0,0,0,0,17,17,589,546,38,57,546,28914,7.5,6.7,YSLETA ISD,071,N,KG - 06
071905109,0,0,0,0,8,25,952,876,52,78,876,31739,10.9,9.2,YSLETA ISD,071,N,KG - 06
071905110,0,0,0,0,0,35,635,554,32,57,554,34414,14.5,13,YSLETA ISD,071,N,KG - 06
071905111,0,0,0,0,0,5,795,716,56,101,716,31494,10.6,8.6,YSLETA ISD,071,N,KG - 06
071905112,0,0,0,0,8,23,952,937,54,69,937,30053,8.5,7.1,YSLETA ISD,071,N,KG - 06
071905113,0,0,0,0,56,211,616,785,14,92,785,29205,7.7,7.1,YSLETA ISD,071,N,EE - 06
071905114,0,0,0,0,2,4,396,346,33,67,346,30919,10,8,YSLETA ISD,071,N,EE - 06
071905116,0,0,0,0,17,13,518,477,31,65,477,30955,10.1,8.3,YSLETA ISD,071,N,KG - 06
071905117,0,0,0,0,33,165,712,677,43,111,677,32979,12.6,10.3,YSLETA ISD,071,N,EE - 06
071905118,0,0,0,0,2,10,395,428,26,36,428,29588,7.7,6.8,YSLETA ISD,071,N,EE - 05
071905119,0,0,0,0,3,11,617,585,42,53,585,31447,10.3,9.1,YSLETA ISD,071,N,KG - 06
071905120,0,0,0,0,35,184,836,713,62,100,713,32802,13.5,11.6,YSLETA ISD,071,N,PK - 06
071905121,0,0,0,0,4,9,483,465,34,69,465,30395,9.3,7.6,YSLETA ISD,071,N,EE - 06
071905122,0,0,0,0,1,43,1028,896,71,93,896,31037,9.8,8.2,YSLETA ISD,071,N,PK - 08
071905123,0,0,0,0,1,12,464,443,24,43,443,31540,11.6,10,YSLETA ISD,071,N,KG - 05
071905124,0,0,0,0,16,171,504,355,11,71,355,34041,14.6,12.4,YSLETA ISD,071,N,EE - 06
071905127,0,0,0,0,2,15,540,529,31,42,529,32450,11.5,10.8,YSLETA ISD,071,N,KG - 06
071905128,0,0,0,0,26,173,627,431,60,104,431,32270,11.9,10.7,YSLETA ISD,071,N,EE - 06
071905129,0,0,0,0,53,207,886,775,80,117,775,31894,11.3,8.9,YSLETA ISD,071,N,EE - 06
071905130,0,0,0,0,2,24,918,862,104,89,862,30041,9.8,8.1,YSLETA ISD,071,N,KG - 06
071905131,0,0,0,0,43,190,840,624,50,89,624,30726,10.8,8.5,YSLETA ISD,071,N,EE - 06
071905132,0,0,0,0,35,247,551,341,50,66,341,35033,14.8,12.7,YSLETA ISD,071,N,EE - 06
071905133,0,0,0,0,3,34,787,684,31,62,684,30419,8.3,7.7,YSLETA ISD,071,N,KG - 06
071905134,0,0,0,0,18,46,727,736,0,4,736,29593,7.4,6.2,YSLETA ISD,071,N,PK - PK
071905135,0,0,0,0,2,24,835,791,41,82,791,31017,9.5,8.1,YSLETA ISD,071,N,EE - 06
071905136,0,0,0,0,106,234,476,641,60,125,641,29276,8.2,6.6,YSLETA ISD,071,N,KG - 06
071905138,0,0,0,0,11,12,396,304,13,24,304,28630,6.2,4.6,YSLETA ISD,071,N,KG - 04
071905140,0,0,0,0,6,15,504,495,0,17,495,21440,4.6,3.9,YSLETA ISD,071,N,EE - PK
071906001,63,49,53,43,1,16,335,259,23,33,259,36139,8.6,4,ANTHONY ISD,071,N,07 - 12
071906101,0,0,0,0,1,18,441,401,24,32,401,34264,9.5,7.2,ANTHONY ISD,071,N,EE - 06
071907001,399,255,198,189,8,70,963,1041,42,75,1041,33212,13,5.5,CANUTILLO ISD,071,N,09 - 12
071907002,8,2,8,10,0,1,27,28,1,0,28,29687,8,3,CANUTILLO ISD,071,N,09 - 12
071907041,0,0,0,0,3,44,605,652,50,59,652,30981,10,5.7,CANUTILLO ISD,071,N,07 - 08
071907101,0,0,0,0,5,38,640,686,26,52,686,30008,8.8,5.2,CANUTILLO ISD,071,N,PK - 06
071907102,0,0,0,0,6,13,715,734,30,47,734,31689,11.3,6.3,CANUTILLO ISD,071,N,PK - 06
071907103,0,0,0,0,0,78,486,564,35,57,564,33377,12.6,9.7,CANUTILLO ISD,071,N,EE - 06
071907104,0,0,0,0,1,50,760,813,36,57,813,30284,8.5,4.4,CANUTILLO ISD,071,N,EE - 06
071908001,57,47,34,29,2,4,161,161,6,14,161,30124,9.6,4.8,TORNILLO ISD,071,N,09 - 12
071908041,0,0,0,0,2,2,161,154,0,10,154,29222,8.1,4.4,TORNILLO ISD,071,N,06 - 08
071908101,0,0,0,0,0,6,334,327,0,25,327,27650,7.9,2.9,TORNILLO ISD,071,N,PK - 05
071909001,817,594,458,354,4,74,2141,1825,110,271,1825,32735,10.9,6.5,SOCORRO ISD,071,N,09 - 12
071909002,530,886,698,609,59,411,2227,1623,184,197,1623,33388,12.1,4.7,SOCORRO ISD,071,N,09 - 12
071909003,37,14,6,6,1,7,74,73,3,24,73,39166,14.5,4.9,SOCORRO ISD,071,N,06 - 12
071909004,422,0,0,0,19,153,896,566,125,92,566,30660,8.1,2.9,SOCORRO ISD,071,N,07 - 09
071909041,0,0,0,0,2,17,902,872,158,118,872,32699,9,5.2,SOCORRO ISD,071,N,06 - 08
071909042,0,0,0,0,3,27,935,873,107,130,873,31357,7.7,4.1,SOCORRO ISD,071,N,06 - 08
071909043,0,0,0,0,23,229,1065,546,224,115,546,33338,10.1,5.3,SOCORRO ISD,071,N,06 - 08
071909044,0,0,0,0,19,108,846,560,94,123,560,33220,10.4,4.7,SOCORRO ISD,071,N,06 - 08
071909101,0,0,0,0,0,17,876,843,51,71,843,32392,9.9,6.9,SOCORRO ISD,071,N,EE - 05
071909102,0,0,0,0,0,23,720,675,20,48,675,29474,7,4,SOCORRO ISD,071,N,EE - 05
071909103,0,0,0,0,27,123,814,498,53,95,498,33258,11.3,7.3,SOCORRO ISD,071,N,EE - 05
071909104,0,0,0,0,0,5,757,710,31,54,710,31023,8.4,6.4,SOCORRO ISD,071,N,PK - 07
071909105,0,0,0,0,3,122,679,640,32,95,640,32316,11,5.3,SOCORRO ISD,071,N,PK - 05
071909106,0,0,0,0,14,65,698,586,27,70,586,33873,12.1,7,SOCORRO ISD,071,N,EE - 05
071909107,0,0,0,0,0,16,523,500,32,78,500,31350,9.2,7.6,SOCORRO ISD,071,N,EE - 05
071909109,0,0,0,0,8,77,763,590,80,135,590,32865,10.9,7,SOCORRO ISD,071,N,EE - 05
071909110,0,0,0,0,3,7,613,541,22,54,541,28549,6.5,5.4,SOCORRO ISD,071,N,EE - 04
071909111,0,0,0,0,2,11,626,588,68,72,588,30607,8.3,6.1,SOCORRO ISD,071,N,02 - 05
071909112,0,0,0,0,18,227,772,490,45,90,490,31965,9.4,5.3,SOCORRO ISD,071,N,EE - 06
071909113,0,0,0,0,16,64,833,496,51,84,496,31632,8.8,4.3,SOCORRO ISD,071,N,PK - 05
071909114,0,0,0,0,30,170,1025,767,76,112,767,31932,6.7,1.8,SOCORRO ISD,071,N,EE - 07
072901101,0,0,0,0,0,35,27,44,0,8,44,29021,9.2,3.8,THREE WAY ISD,072,N,PK - 06
072902001,107,78,69,62,1,216,97,125,27,46,125,29953,11.2,7.1,DUBLIN ISD,072,N,09 - 12
072902002,4,6,1,2,0,13,8,0,0,0,0,32835,12,7,DUBLIN ISD,072,N,07 - 12
072902041,0,0,0,0,0,226,114,190,45,46,190,29630,10.3,8.2,DUBLIN ISD,072,N,06 - 08
072902101,0,0,0,0,5,481,300,552,22,80,552,29966,12,8.7,DUBLIN ISD,072,N,EE - 05
072903001,293,249,225,209,12,854,100,138,0,87,138,35558,14.1,8.6,STEPHENVILLE ISD,072,N,09 - 12
072903002,9,6,5,2,0,22,0,0,0,0,0,.,.,.,STEPHENVILLE ISD,072,N,08 - 12
072903041,0,0,0,0,8,462,70,139,44,74,139,32826,12.2,8.1,STEPHENVILLE ISD,072,N,07 - 08
072903101,0,0,0,0,7,412,145,229,10,75,229,31802,12.3,10.6,STEPHENVILLE ISD,072,N,EE - 03
072903102,0,0,0,0,2,488,47,129,20,48,129,33197,14.9,12.5,STEPHENVILLE ISD,072,N,EE - 03
072903103,0,0,0,0,10,639,128,251,64,131,251,31933,13,8.2,STEPHENVILLE ISD,072,N,04 - 06
072904101,0,0,0,0,4,62,7,39,6,18,39,26233,6.3,4.9,BLUFF DALE ISD,072,N,KG - 08
072908001,20,22,10,12,0,174,52,102,6,31,102,27905,9.9,5.3,HUCKABAY ISD,072,N,PK - 12
072909001,14,16,14,8,0,134,88,138,11,42,138,29141,10.7,8.6,LINGLEVILLE ISD,072,N,PK - 12
072910101,0,0,0,0,0,61,8,39,8,5,39,33212,16.7,12.1,MORGAN MILL ISD,072,N,KG - 08
073901001,37,24,20,17,97,149,141,287,20,42,287,29899,9.7,4.9,CHILTON ISD,073,N,PK - 12
073903001,164,126,88,73,225,166,60,221,20,106,221,27936,12.4,8.7,MARLIN ISD,073,N,09 - 12
073903043,0,0,0,0,140,55,53,183,22,38,183,28394,10.9,7.4,MARLIN ISD,073,N,03 - 04
073903044,0,0,0,0,144,66,53,161,32,58,161,28705,10.8,6.6,MARLIN ISD,073,N,05 - 06
073903045,0,0,0,0,100,105,35,131,19,62,131,26763,10.8,7.4,MARLIN ISD,073,N,07 - 08
073903102,0,0,0,0,314,92,89,377,17,42,377,28253,11.2,7.9,MARLIN ISD,073,N,EE - 02
073904101,0,0,0,0,0,107,4,11,6,10,11,25916,7.6,2.8,WESTPHALIA ISD,073,N,KG - 08
073905001,93,64,72,63,41,207,44,72,13,61,72,28880,11.3,7.5,ROSEBUD-LOTT ISD,073,N,09 - 12
073905002,0,0,0,0,7,13,7,27,0,0,27,31239,10.5,6.5,ROSEBUD-LOTT ISD,073,N,PK - PK
073905003,2,1,0,0,1,3,0,1,0,3,1,23708,4,1,ROSEBUD-LOTT ISD,073,N,08 - 10
073905041,0,0,0,0,25,121,32,76,13,47,76,30485,11.2,7.9,ROSEBUD-LOTT ISD,073,N,07 - 08
073905101,0,0,0,0,31,80,40,86,14,37,86,29988,12.8,10.7,ROSEBUD-LOTT ISD,073,N,04 - 06
073905102,0,0,0,0,44,145,24,135,8,43,135,28371,12.8,10.1,ROSEBUD-LOTT ISD,073,N,EE - 06
073905103,0,0,0,0,40,94,43,98,12,13,98,29306,11,8.5,ROSEBUD-LOTT ISD,073,N,KG - 03
074903001,164,160,136,131,50,501,32,110,53,116,110,30930,13.7,9.9,BONHAM ISD,074,N,09 - 12
074903041,0,0,0,0,44,378,15,116,51,83,116,27182,8.8,6.7,BONHAM ISD,074,N,06 - 08
074903101,0,0,0,0,28,269,20,132,19,44,132,29144,11.3,9.4,BONHAM ISD,074,N,01 - 02
074903102,0,0,0,0,42,391,11,159,41,90,159,29482,11.4,8.7,BONHAM ISD,074,N,03 - 05
074903103,0,0,0,0,31,242,22,181,0,58,181,25819,7.1,5.1,BONHAM ISD,074,N,PK - KG
074904001,17,20,10,18,2,246,0,127,13,44,127,26575,8.5,6.7,DODD CITY ISD,074,N,PK - 12
074905001,11,20,12,9,0,199,2,88,22,45,88,27106,7.1,4.8,ECTOR ISD,074,N,KG - 12
074907001,54,62,46,43,23,178,4,67,65,46,67,33615,11.8,7.8,HONEY GROVE ISD,074,N,09 - 12
074907041,0,0,0,0,38,185,11,101,40,56,101,28039,9.5,6.5,HONEY GROVE ISD,074,N,05 - 08
074907101,0,0,0,0,53,198,19,154,0,51,154,28745,11.9,9.7,HONEY GROVE ISD,074,N,PK - 04
074909001,61,62,58,41,11,200,10,53,8,49,53,30910,11.6,5.6,LEONARD ISD,074,N,09 - 12
074909041,0,0,0,0,11,152,5,60,19,25,60,29750,8.9,5.5,LEONARD ISD,074,N,06 - 08
074909101,0,0,0,0,20,326,20,149,18,67,149,27298,7.9,6.3,LEONARD ISD,074,N,PK - 05
074911001,26,17,16,21,0,127,3,33,7,25,33,29633,8.2,5.2,SAVOY ISD,074,N,07 - 12
074911101,0,0,0,0,0,172,7,56,7,25,56,31148,14,10.6,SAVOY ISD,074,N,EE - 06
074912001,39,26,27,16,2,181,14,61,17,23,61,31436,14.4,5.7,TRENTON ISD,074,N,06 - 12
074912101,0,0,0,0,7,189,13,101,0,32,101,30914,12.6,9.1,TRENTON ISD,074,N,PK - 05
