,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
240901044,63,60,65,63,59,90,77,62,240901044,240901
240903041,76,77,74,81,78,95,94,77,240903041,240903
240903043,63,65,62,64,64,86,82,60,240903043,240903
240903044,71,69,52,63,58,85,76,51,240903044,240903
240903045,75,71,71,76,72,92,87,80,240903045,240903
240903046,69,73,61,69,69,92,85,58,240903046,240903
240903047,71,61,60,50,51,85,76,61,240903047,240903
240903048,83,82,79,82,84,94,93,74,240903048,240903
240903053,67,60,54,57,52,86,76,66,240903053,240903
240903054,69,60,64,61,59,85,75,73,240903054,240903
240904041,56,78,44,94,89,96,96,67,240904041,240904
241901041,58,77,53,63,70,81,87,69,241901041,241901
241903041,66,58,44,61,67,80,90,64,241903041,241903
241904042,64,71,48,67,69,63,84,47,241904042,241904
241906041,79,56,51,66,70,91,84,65,241906041,241906
243901041,86,83,76,82,86,84,95,73,243901041,243901
243903041,82,82,68,76,72,88,95,60,243903041,243903
243905045,87,88,76,79,76,97,93,70,243905045,243905
243905048,65,79,54,63,57,78,79,66,243905048,243905
244903041,76,76,55,59,59,88,90,68,244903041,244903
245902041,79,71,62,62,63,90,93,73,245902041,245902
245903041,35,46,32,58,58,68,84,72,245903041,245903
245904041,67,72,69,81,75,88,94,74,245904041,245904
246902041,72,68,67,68,53,83,89,57,246902041,246902
246904040,84,83,74,81,78,90,96,84,246904040,246904
246904041,70,71,64,72,62,80,88,62,246904041,246904
246904042,89,83,76,79,72,91,92,79,246904042,246904
246909041,75,75,50,69,60,88,93,74,246909041,246909
246909042,87,89,66,82,78,94,97,91,246909042,246909
246909043,80,85,64,82,72,92,94,84,246909043,246909
246909044,98,96,94,96,96,100,100,97,246909044,246909
246909045,77,80,67,86,82,95,96,85,246909045,246909
246909046,85,82,72,85,78,96,93,84,246909046,246909
246909047,95,95,85,95,91,99,99,96,246909047,246909
246909051,90,87,74,89,87,95,95,91,246909051,246909
246909052,98,95,94,97,93,100,100,99,246909052,246909
246909053,70,69,47,71,63,86,90,80,246909053,246909
246911041,78,76,65,71,70,81,87,70,246911041,246911
246912042,90,88,77,80,81,85,88,71,246912042,246912
246913041,89,93,90,92,87,98,97,92,246913041,246913
246913042,62,77,65,78,66,93,93,70,246913042,246913
246913043,82,85,75,80,71,93,94,82,246913043,246913
246913044,91,91,91,91,86,97,99,92,246913044,246913
246913045,95,98,99,98,95,100,99,96,246913045,246913
246913046,72,78,78,79,74,96,99,79,246913046,246913
246913047,84,93,96,96,94,100,100,95,246913047,246913
246913048,88,91,93,95,91,98,100,85,246913048,246913
247901041,76,80,59,76,64,94,95,73,247901041,247901
247903041,87,85,76,80,75,88,94,82,247903041,247903
247904041,93,89,91,91,93,88,99,88,247904041,247904
247906041,88,90,87,90,88,98,97,75,247906041,247906
248901041,56,44,47,53,55,49,73,45,248901041,248901
249901041,77,81,88,90,95,81,94,64,249901041,249901
249903041,90,78,79,78,72,85,86,56,249903041,249903
249904041,83,88,85,75,65,95,91,74,249904041,249904
249906041,76,83,67,81,75,94,96,78,249906041,249906
250902041,62,58,66,69,63,93,84,53,250902041,250902
250903041,78,75,65,70,70,87,92,75,250903041,250903
250904041,78,74,76,71,72,89,96,65,250904041,250904
251901041,90,86,74,83,88,98,93,72,251901041,251901
252901041,84,72,66,71,69,76,89,61,252901041,252901
252903041,74,70,71,83,81,95,98,56,252903041,252903
253901041,63,62,58,65,58,78,77,49,253901041,253901
