,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
226903110,68,60,87,70,67,88,74,80,226903110,226903
226903112,95,89,92,81,83,100,98,96,226903112,226903
227803102,74,64,66,53,43,83,74,56,227803102,227803
227819101,89,77,76,62,49,79,74,79,227819101,227819
227826101,80,67,51,79,60,67,69,41,227826101,227826
227901104,74,74,71,63,61,85,76,82,227901104,227901
227901105,83,77,89,89,80,92,81,81,227901105,227901
227901107,90,82,74,81,68,94,89,86,227901107,227901
227901120,84,84,80,83,50,89,89,84,227901120,227901
227901126,86,84,89,82,82,91,77,74,227901126,227901
227901127,88,76,68,66,59,84,64,53,227901127,227901
227901136,64,59,83,78,85,93,90,66,227901136,227901
227901149,84,52,70,44,55,88,67,74,227901149,227901
227901171,77,75,76,66,48,85,82,77,227901171,227901
227901174,77,53,53,55,34,78,67,61,227901174,227901
227907101,78,64,70,53,45,89,82,74,227907101,227907
227907102,63,64,78,75,49,85,78,80,227907102,227907
227907105,77,69,56,53,46,76,59,54,227907105,227907
227907109,73,59,78,70,62,71,79,56,227907109,227907
227913101,80,82,83,78,73,91,94,76,227913101,227913
228901102,72,72,74,61,65,91,96,89,228901102,228901
229904101,74,69,83,67,50,95,95,95,229904101,229904
229904103,73,63,63,80,82,78,82,67,229904103,229904
229905101,36,50,23,60,29,61,61,39,229905101,229905
229906101,55,82,84,74,68,62,92,62,229906101,229906
230904101,88,96,81,63,67,90,90,80,230904101,230904
232902101,42,42,59,56,37,91,70,39,232902101,232902
234909101,61,61,48,61,57,78,89,54,234909101,234909
235902101,79,82,65,60,49,85,72,59,235902101,235902
235902108,51,44,56,42,47,75,70,68,235902108,235902
235902112,62,57,66,67,55,74,74,53,235902112,235902
235902117,81,70,73,80,68,100,90,87,235902117,235902
235902125,84,76,74,74,73,89,87,79,235902125,235902
237904101,90,81,83,70,71,93,80,77,237904101,237904
237904102,84,80,77,70,72,89,86,78,237904102,237904
237904104,70,66,58,57,40,85,67,68,237904104,237904
237904106,84,81,93,83,71,94,90,87,237904106,237904
240901101,83,79,80,76,68,89,70,74,240901101,240901
240901102,65,62,86,70,70,84,76,63,240901102,240901
240901104,96,79,85,67,53,92,85,82,240901104,240901
240901105,81,60,66,55,61,82,68,75,240901105,240901
240901106,86,70,88,82,85,100,100,87,240901106,240901
240901107,84,84,75,67,71,96,85,92,240901107,240901
240901108,86,86,75,57,57,90,94,74,240901108,240901
240901109,69,71,80,69,61,71,74,71,240901109,240901
240901110,80,73,80,76,79,89,78,70,240901110,240901
240901111,98,91,87,81,70,90,76,81,240901111,240901
240901112,91,82,62,75,59,98,95,90,240901112,240901
240901115,68,58,89,79,78,79,68,74,240901115,240901
240901116,92,66,85,77,66,100,98,98,240901116,240901
240901119,89,92,66,62,62,91,84,88,240901119,240901
240901120,80,77,95,92,83,97,85,83,240901120,240901
240901121,86,79,83,64,77,97,92,93,240901121,240901
240901122,81,75,81,85,74,99,97,99,240901122,240901
240901123,75,75,88,79,71,85,80,70,240901123,240901
240901124,78,79,84,71,72,90,77,76,240901124,240901
240901125,88,75,71,63,60,86,79,79,240901125,240901
240903109,74,76,74,75,73,90,83,81,240903109,240903
240903111,73,66,66,66,71,77,68,60,240903111,240903
240903115,66,60,72,63,59,88,71,78,240903115,240903
240903117,88,82,98,80,78,90,85,85,240903117,240903
240903118,78,62,85,78,79,92,71,70,240903118,240903
240903125,79,69,81,77,63,91,86,87,240903125,240903
240903127,82,78,70,67,67,88,72,77,240903127,240903
240904102,73,65,70,48,57,79,57,50,240904102,240904
241901101,83,71,84,59,60,97,87,71,241901101,241901
243901101,74,61,67,54,43,77,70,51,243901101,243901
243905105,59,51,54,46,40,64,80,70,243905105,243905
243905114,59,59,44,60,48,76,79,63,243905114,243905
243905118,98,89,77,77,78,92,88,64,243905118,243905
243905119,64,56,34,38,26,63,80,40,243905119,243905
243905121,81,71,76,63,54,79,80,70,243905121,243905
243905125,52,41,60,38,35,66,55,42,243905125,243905
243905128,59,56,72,57,63,82,79,64,243905128,243905
245903105,58,51,75,57,47,80,75,59,245903105,245903
245904101,89,74,93,57,43,100,77,69,245904101,245904
246902101,70,67,70,68,59,74,65,53,246902101,246902
246904107,85,75,90,89,79,95,95,70,246904107,246904
246904110,61,61,55,46,46,76,62,40,246904110,246904
246906104,75,79,81,79,71,90,87,73,246906104,246906
246906106,71,70,72,72,70,84,84,70,246906106,246906
246909101,74,59,75,65,52,82,67,60,246909101,246909
246909109,84,72,85,85,73,86,84,77,246909109,246909
246909111,66,56,81,63,48,80,78,76,246909111,246909
246909118,79,70,67,69,44,70,73,44,246909118,246909
246909122,81,85,79,79,67,93,88,87,246909122,246909
246909139,95,93,92,95,91,100,100,99,246909139,246909
246912101,81,91,78,87,74,88,69,71,246912101,246912
246913102,67,78,84,87,81,84,84,73,246913102,246913
247901104,75,71,78,66,68,95,81,79,247901104,247901
247904101,80,81,85,83,75,94,92,85,247904101,247904
247906101,84,85,92,75,62,92,93,92,247906101,247906
249901101,89,87,86,81,76,89,91,79,249901101,249901
249904101,55,59,89,89,86,86,75,72,249904101,249904
250902101,77,77,59,59,55,87,67,70,250902101,250902
250904101,98,95,78,89,73,90,93,78,250904101,250904
250905101,75,78,75,79,71,87,77,75,250905101,250905
253901101,77,62,93,80,87,100,100,100,253901101,253901
253901107,57,53,61,53,47,81,66,53,253901107,253901
