,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
240901125,31,38,40,43,59,45,50,51,240901125,240901
240903103,89,93,70,68,80,69,73,60,240903103,240903
240903111,64,66,53,52,60,65,58,64,240903111,240903
240903112,67,81,77,69,77,75,58,74,240903112,240903
240903117,79,83,56,50,53,59,64,72,240903117,240903
240903118,75,68,77,74,86,96,72,84,240903118,240903
240903119,65,61,72,53,59,78,72,68,240903119,240903
240903122,93,86,89,86,92,88,90,80,240903122,240903
240903123,62,51,73,63,74,70,60,59,240903123,240903
240903124,48,52,46,42,41,46,52,54,240903124,240903
240903125,58,56,58,59,53,60,62,42,240903125,240903
240903129,60,70,49,43,59,67,63,70,240903129,240903
240904102,78,83,38,46,64,37,63,59,240904102,240904
241901101,66,90,52,71,57,75,76,73,241901101,241901
242902101,52,55,41,68,51,53,74,44,242902101,242902
243901101,47,78,47,77,66,59,80,63,243901101,243901
243901103,81,91,63,85,74,87,89,86,243901103,243901
245902106,71,75,65,61,69,55,72,70,245902106,245902
245903105,58,67,59,50,47,38,57,42,245903105,245903
245904101,93,93,81,69,63,81,71,79,245904101,245904
246902101,64,79,49,68,66,66,70,69,246902101,246902
246909109,86,90,71,71,69,71,74,75,246909109,246909
246909111,69,73,53,58,49,71,71,72,246909111,246909
246909113,85,89,45,64,50,77,87,80,246909113,246909
246909122,82,90,86,90,81,85,90,78,246909122,246909
246909124,65,73,65,74,74,81,77,80,246909124,246909
246909126,79,94,83,91,87,88,90,73,246909126,246909
246912101,66,78,80,78,78,60,78,78,246912101,246912
247901104,71,79,65,71,64,74,72,64,247901104,247901
247904101,60,74,74,72,72,89,90,80,247904101,247904
247906101,68,83,56,60,75,67,81,90,247906101,247906
250902101,52,73,52,65,70,67,60,46,250902101,250902
250904101,76,89,77,77,74,92,93,85,250904101,250904
250905101,52,71,50,58,50,80,90,84,250905101,250905
250906101,62,79,85,80,89,86,85,69,250906101,250906
