,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
226903101,77,52,74,64,49,82,64,62,226903101,226903
226903106,55,56,55,52,56,86,74,69,226903106,226903
226903110,56,71,69,81,73,83,71,81,226903110,226903
226903112,91,91,91,94,92,89,96,98,226903112,226903
227803102,67,60,63,58,33,79,73,56,227803102,227803
227819101,81,67,62,76,63,93,88,93,227819101,227819
227901104,68,76,71,62,65,85,73,73,227901104,227901
227901105,95,88,85,100,88,93,93,89,227901105,227901
227901106,80,79,62,52,61,78,78,85,227901106,227901
227901107,83,86,69,81,68,90,90,85,227901107,227901
227901120,78,84,77,74,67,79,87,79,227901120,227901
227901127,75,71,57,69,57,90,73,65,227901127,227901
227901133,62,81,74,82,69,86,83,76,227901133,227901
227901136,77,77,82,88,78,90,86,70,227901136,227901
227901149,68,48,72,58,54,81,67,65,227901149,227901
227901156,63,65,69,69,70,86,83,65,227901156,227901
227901164,51,52,40,47,42,64,68,36,227901164,227901
227901174,69,55,60,58,54,73,65,61,227901174,227901
227907101,84,70,73,75,65,79,70,69,227907101,227907
227907102,80,75,59,71,54,84,80,65,227907102,227907
227907105,62,55,60,56,38,84,71,60,227907105,227907
227907106,60,53,56,59,48,68,71,57,227907106,227907
227910109,63,62,51,54,49,67,53,63,227910109,227910
227910110,64,58,61,64,52,82,66,66,227910110,227910
227910111,72,59,61,50,42,90,74,77,227910111,227910
227910112,78,66,74,65,63,92,63,81,227910112,227910
228901102,77,79,69,85,78,68,83,72,228901102,228901
229904101,81,69,92,100,79,97,90,90,229904101,229904
229904103,67,79,76,82,84,79,82,74,229904103,229904
229906101,85,77,67,92,55,-1,-1,-1,229906101,229906
230901101,88,84,78,78,67,92,73,66,230901101,230901
230903102,65,68,71,77,65,75,77,58,230903102,230903
232902101,64,63,61,70,33,68,62,47,232902101,232902
234909101,65,61,55,91,77,79,93,75,234909101,234909
235902101,80,75,61,71,57,87,75,61,235902101,235902
235902108,67,57,55,65,48,75,69,53,235902108,235902
235902112,62,65,59,67,59,66,70,44,235902112,235902
235902114,87,86,83,90,81,94,87,85,235902114,235902
235902117,79,72,73,79,82,100,94,90,235902117,235902
235902125,77,67,79,78,70,85,84,77,235902125,235902
237904101,85,78,73,76,74,95,89,83,237904101,237904
237904102,79,77,83,77,66,88,89,80,237904102,237904
237904104,50,57,66,73,68,90,83,81,237904104,237904
237904106,87,72,91,85,81,90,90,86,237904106,237904
240901101,61,35,77,73,68,64,65,56,240901101,240901
240901102,74,65,65,64,63,82,75,76,240901102,240901
240901104,89,71,55,57,51,90,72,80,240901104,240901
240901105,69,62,60,55,69,75,54,61,240901105,240901
240901106,81,79,71,75,65,99,100,86,240901106,240901
240901107,71,64,67,72,67,89,80,85,240901107,240901
240901108,71,59,66,74,77,78,76,67,240901108,240901
240901109,83,70,63,68,64,77,70,74,240901109,240901
240901112,81,61,66,63,65,86,81,80,240901112,240901
240901115,61,51,67,56,47,89,71,70,240901115,240901
240901116,81,68,93,84,86,89,80,88,240901116,240901
240901119,64,47,61,63,60,77,69,85,240901119,240901
240901121,83,65,72,78,69,89,73,81,240901121,240901
240901122,58,47,68,76,65,94,86,94,240901122,240901
240901123,63,67,78,56,62,74,70,64,240901123,240901
240901124,69,53,63,71,66,83,64,70,240901124,240901
240901125,83,50,72,78,68,73,66,71,240901125,240901
240903103,78,78,86,79,81,83,75,83,240903103,240903
240903109,72,76,66,84,77,95,86,78,240903109,240903
240903111,65,63,56,56,54,72,65,62,240903111,240903
240903117,87,79,80,82,87,96,92,95,240903117,240903
240903118,86,71,77,68,76,96,70,79,240903118,240903
240903125,78,67,75,82,73,89,73,77,240903125,240903
240903126,77,65,87,86,82,97,90,83,240903126,240903
240903127,75,71,65,73,67,88,73,73,240903127,240903
240903128,78,65,67,67,63,85,76,76,240903128,240903
240904102,55,45,38,69,50,85,80,45,240904102,240904
241901101,74,71,81,81,73,94,89,80,241901101,241901
242902101,92,58,63,57,41,77,69,64,242902101,242902
243901101,74,65,63,65,58,82,66,60,243901101,243901
243901103,85,80,59,68,67,87,89,89,243901103,243901
243905119,30,38,44,68,41,71,71,46,243905119,243905
245903105,64,61,61,64,47,65,70,47,245903105,245903
246902101,56,59,53,56,54,83,76,54,246902101,246902
246904107,84,81,93,89,84,90,88,83,246904107,246904
246904110,69,59,55,66,61,91,76,61,246904110,246904
246906103,84,78,74,78,60,91,89,74,246906103,246906
246906104,83,85,83,78,71,90,81,79,246906104,246906
246906106,78,72,86,77,82,96,82,74,246906106,246906
246909109,82,85,71,73,70,76,74,70,246909109,246909
246909111,60,66,71,63,51,79,73,75,246909111,246909
246909118,71,63,61,59,60,81,79,65,246909118,246909
246909139,98,94,96,98,91,97,97,94,246909139,246909
246912101,76,90,75,83,75,70,74,79,246912101,246912
247901104,66,66,77,71,48,93,85,67,247901104,247901
249901101,97,92,73,86,72,98,100,97,249901101,249901
250902101,60,56,51,49,44,82,78,78,250902101,250902
250905101,77,82,64,64,67,88,76,53,250905101,250905
250906101,61,69,56,80,75,87,87,73,250906101,250906
251902101,68,59,53,72,47,69,66,71,251902101,251902
253901101,67,53,83,-1,-1,92,69,85,253901101,253901
253901105,51,37,62,66,49,88,62,59,253901105,253901
253901106,62,66,56,61,37,84,75,71,253901106,253901
253901107,58,32,65,55,54,79,72,65,253901107,253901
