,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
240903046,57,62,64,70,61,75,74,64,240903046,240903
240903047,66,46,68,52,50,72,59,59,240903047,240903
240903048,72,71,80,84,83,74,84,70,240903048,240903
240903053,57,50,60,59,50,68,63,63,240903053,240903
240903054,66,51,70,58,50,75,65,64,240903054,240903
240904041,28,78,54,88,81,72,92,72,240904041,240904
241901041,61,57,74,81,62,86,87,89,241901041,241901
241903041,48,52,63,74,76,72,78,74,241903041,241903
241906041,40,60,76,76,79,85,92,83,241906041,241906
242902041,77,59,75,92,75,70,85,56,242902041,242902
243901041,83,81,73,81,72,86,89,84,243901041,243901
243903041,80,73,74,85,72,86,90,78,243903041,243903
243905045,91,86,82,80,78,88,80,77,243905045,243905
243905048,65,68,66,67,55,66,79,69,243905048,243905
244903041,67,61,74,81,69,73,80,85,244903041,244903
245902041,61,61,74,78,77,75,79,65,245902041,245902
245903041,37,58,50,65,63,50,76,72,245903041,245903
245904041,72,67,65,82,59,73,74,75,245904041,245904
246902041,65,67,76,85,60,75,94,66,246902041,246902
246904040,82,83,83,87,82,81,91,87,246904040,246904
246904041,71,68,74,71,67,70,82,69,246904041,246904
246904042,84,79,79,84,72,84,94,88,246904042,246904
246909041,66,69,41,71,55,66,81,70,246909041,246909
246909042,81,83,65,90,85,79,93,88,246909042,246909
246909043,75,80,69,83,72,84,86,90,246909043,246909
246909044,98,98,97,97,97,97,97,99,246909044,246909
246909045,76,81,51,83,72,78,87,83,246909045,246909
246909046,90,85,76,82,84,91,91,88,246909046,246909
246909047,94,93,93,94,92,97,98,98,246909047,246909
246909051,83,84,73,91,86,88,91,90,246909051,246909
246909052,98,96,89,98,94,97,97,97,246909052,246909
246909053,74,71,40,79,64,67,83,83,246909053,246909
246911041,78,67,73,72,63,77,81,73,246911041,246911
246912042,93,87,79,83,75,84,93,80,246912042,246912
246913041,90,93,90,94,90,96,95,92,246913041,246913
246913042,64,76,74,85,75,91,89,87,246913042,246913
246913043,83,82,85,87,82,89,93,89,246913043,246913
246913044,88,88,92,92,90,92,95,92,246913044,246913
246913045,92,98,98,98,97,98,99,97,246913045,246913
246913046,69,77,82,90,82,92,95,84,246913046,246913
246913047,96,94,97,98,96,96,96,94,246913047,246913
246913048,85,93,97,93,93,93,96,93,246913048,246913
247901041,68,71,76,79,61,80,85,77,247901041,247901
247903041,84,74,77,77,68,64,86,78,247903041,247903
247904041,86,88,85,88,88,88,88,88,247904041,247904
247906041,87,78,54,79,72,75,85,67,247906041,247906
248901041,42,49,44,58,45,47,74,59,248901041,248901
249901041,79,72,90,90,85,86,85,84,249901041,249901
249903041,76,71,66,68,56,66,82,77,249903041,249903
249904041,78,80,79,97,63,86,88,95,249904041,249904
249905041,69,70,73,83,68,69,89,77,249905041,249905
249906041,61,70,71,81,75,88,95,67,249906041,249906
250902041,74,58,88,75,56,95,92,84,250902041,250902
250903041,77,64,76,81,79,68,80,77,250903041,250903
250904041,87,82,86,93,85,90,90,68,250904041,250904
251901041,78,72,82,85,88,88,91,81,251901041,251901
252901041,68,68,63,71,67,68,84,65,252901041,252901
252903041,91,70,94,86,78,90,81,70,252903041,252903
253901041,69,67,61,61,55,76,71,64,253901041,253901
