,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
101912002,1064,870,810,742,677,3486,463,689,1014,254,1699,23.1,25.1,26.5,14.7,56857,197.2,101,N,94.5,101912002,101912
101912003,447,429,365,381,211,1622,3,15,112,151,1569,21,22.7,24.5,10,54095,98.2,101,N,89.9,101912003,101912
101912004,348,272,256,215,187,1091,7,18,55,123,1027,15,18.2,17.3,11.2,53765,52.4,101,N,93.8,101912004,101912
101912006,118,118,107,10,86,353,2,0,29,30,325,13.7,14.5,17,12.7,59606,24.2,101,N,97.4,101912006,101912
101912007,234,171,105,96,396,606,0,9,9,111,529,22,18.8,23.6,11.9,57206,38.9,101,N,89.6,101912007,101912
101912008,947,895,871,675,1115,3388,158,814,926,161,1615,26.3,31.2,31.5,9.1,54539,146.6,101,N,94.2,101912008,101912
101912009,656,492,391,293,249,1832,91,82,58,143,1779,21.8,24.6,20.8,6.8,54070,91.6,101,N,93.4,101912009,101912
101912010,625,432,365,337,714,1759,9,9,108,237,1320,17.1,23.1,21.6,13.8,56511,98.1,101,N,88.1,101912010,101912
101912011,451,291,243,392,114,1377,5,7,94,173,1176,25.7,23.1,25.2,13.5,56907,79.5,101,N,91.9,101912011,101912
101912012,697,601,533,515,252,2346,20,144,473,160,1650,25.7,28.4,29.9,13.4,56457,115.5,101,N,95.2,101912012,101912
101912014,432,260,234,197,608,1123,4,15,36,185,851,22.1,25.3,27.4,11.4,56422,64.7,101,N,88.1,101912014,101912
101912015,480,436,356,340,240,1612,7,134,232,157,1080,20,22.6,22.7,11.7,53740,97.2,101,N,93.2,101912015,101912
101912016,206,228,184,142,408,760,1,7,31,110,553,19.4,17.8,21.8,11.1,55754,48,101,N,90.3,101912016,101912
101912017,692,568,491,439,729,2190,87,49,84,227,1713,18.8,24.3,25,10.1,53034,117,101,N,91.4,101912017,101912
101912018,340,187,165,135,422,827,3,0,14,176,578,24.1,26.9,24.2,13.6,56096,48.1,101,N,89.8,101912018,101912
101912019,355,173,172,113,667,813,4,4,7,155,600,25.8,29,30.3,10.7,56542,45.4,101,N,85.4,101912019,101912
101912020,305,182,181,177,751,845,1,6,22,160,525,19.6,21,20.9,10.9,52909,56.2,101,N,87.5,101912020,101912
101912023,572,367,382,276,312,1597,41,47,60,145,1498,18.4,26.7,22.9,8.1,55517,91.3,101,N,92.7,101912023,101912
101912024,237,197,195,128,164,757,8,21,43,101,709,23.1,24.1,27,8.8,52649,43.1,101,N,93.1,101912024,101912
101912025,205,187,198,167,136,757,72,342,749,11,109,22.6,25.1,22.6,12.8,55191,46.1,101,N,96.9,101912025,101912
101912026,278,219,190,165,132,852,348,91,579,2,358,21.4,20.1,23.1,15.9,56782,53.2,101,N,98.3,101912026,101912
101912027,1028,776,699,588,314,3091,113,41,328,251,2491,22.3,23.1,25.7,8.9,55135,170.1,101,N,91.6,101912027,101912
101912033,2,13,147,155,162,317,0,2,18,28,237,20,16.2,22.9,14.7,49289,22.9,101,N,93.3,101912033,101912
101912034,158,100,78,85,67,421,4,17,93,6,316,19.9,24.6,20.1,14.1,52873,27,101,N,96.1,101912034,101912
101912036,821,768,706,625,919,2920,209,568,642,191,1533,24.9,25.6,28.2,9.6,54182,150.8,101,N,94.8,101912036,101912
101912301,105,106,107,109,6,427,3,8,199,2,353,23.4,23.3,20.6,12.7,54477,22.8,101,N,97.8,101912301,101912
101912308,119,120,112,106,42,457,6,2,219,2,423,19.4,23.4,23.8,14.7,48689,19.1,101,N,97.4,101912308,101912
101912310,873,738,634,571,243,2816,2,44,216,337,2289,22.3,23.7,22.9,9,53830,145.6,101,N,93.7,101912310,101912
101912311,95,98,87,79,37,359,4,14,0,8,260,.,.,.,.,.,.,101,N,97.1,101912311,101912
101912321,55,51,23,9,44,138,1,0,3,4,128,.,.,.,.,.,.,101,N,97,101912321,101912
101912322,184,172,150,131,57,637,161,191,637,0,205,22.3,20.7,24.3,11.2,53011,30.8,101,N,97.7,101912322,101912
101912323,127,113,124,106,59,470,15,40,157,6,335,22.2,21.7,22.6,12.1,46482,18.8,101,N,98,101912323,101912
101912345,144,133,107,104,5,488,17,6,222,2,434,25.9,22.5,23.6,15.4,53687,20.3,101,N,98.4,101912345,101912
101912348,142,128,118,87,172,475,13,37,155,2,322,21.3,23.6,25.1,8.4,42365,18.8,101,N,97,101912348,101912
101912455,82,62,89,70,19,303,1,1,3,4,285,.,.,.,.,.,.,101,N,97.5,101912455,101912
101912462,1,5,73,132,64,211,0,3,7,11,168,.,.,.,6.2,53781,5,101,N,.,101912462,101912
101912468,200,204,155,140,152,699,23,89,208,30,408,15.2,19.4,13,5.2,51517,40.2,101,N,97.2,101912468,101912
101912477,299,221,233,189,602,942,2,9,12,113,690,17.7,22.8,23.4,7.6,54244,58.5,101,N,88.4,101912477,101912
101912484,46,51,40,27,29,164,2,13,0,16,120,16.7,13,15.1,8.9,29803,7,101,N,72.7,101912484,101912
101912485,31,26,41,22,11,120,0,1,7,8,105,18.2,21.4,25.5,6.1,47895,5.1,101,N,89.1,101912485,101912
101912486,143,84,57,17,196,301,1,3,20,10,219,20.6,19.6,17.7,9.1,50494,16.7,101,N,96.2,101912486,101912
101912487,53,38,33,51,65,175,2,1,11,2,151,.,.,.,.,.,.,101,N,.,101912487,101912
101912488,52,39,26,22,126,139,0,1,1,14,124,.,.,.,.,.,.,101,N,.,101912488,101912
101913001,714,424,440,394,771,1972,37,137,48,191,1237,23.6,22.7,24,10.5,57824,135,101,N,92,101913001,101913
101913002,702,681,657,614,83,2654,104,1955,301,133,147,20.7,26.2,25.3,13.5,58602,149.1,101,N,96,101913002,101913
101913005,120,103,91,79,61,393,36,120,38,2,111,21.4,18.3,22.3,13.9,58422,22.1,101,N,96.3,101913005,101913
101913008,1027,895,859,734,775,3515,93,1405,203,264,930,20.5,24.3,24.5,10.9,57616,204.4,101,N,94.4,101913008,101913
101913013,489,469,433,436,93,1827,52,1149,150,139,353,20,23.2,27,11.9,58621,121.3,101,N,95.1,101913013,101913
101913014,541,617,596,584,953,2338,57,318,85,194,1018,18.7,21.5,24.4,9,56948,157.1,101,N,94.8,101913014,101913
101914001,956,920,839,755,297,3470,130,1678,185,330,986,21.2,23.1,23.2,12.9,57922,206.3,101,N,95.6,101914001,101914
101914002,734,761,761,670,236,2926,463,1411,274,188,586,21,23.2,24.1,12.9,57860,160.4,101,N,96.4,101914002,101914
101914005,802,687,671,598,475,2758,189,488,97,270,1611,19,22.1,23,12.5,57933,162.7,101,N,94.7,101914005,101914
101914007,813,815,783,812,242,3223,526,1539,369,157,425,21.9,24.7,23.9,13.4,58367,175.1,101,N,96.6,101914007,101914
101914009,939,965,881,741,690,3526,206,663,98,298,2042,16.8,19.4,23.6,10.4,56505,214.9,101,N,95.8,101914009,101914
101914010,881,858,848,798,231,3385,864,1389,504,177,251,20.1,24.1,26.4,13.4,58369,183.8,101,N,96.5,101914010,101914
101914011,9,56,58,65,27,188,2,52,0,5,87,5.1,11,11.5,10.9,59526,19.7,101,N,83.7,101914011,101914
101914012,885,815,727,528,251,2955,547,1333,327,147,189,19,23.9,23.6,9.4,55531,165.7,101,N,97.1,101914012,101914
101915001,1142,994,979,913,512,4028,440,1716,257,363,1095,20.3,20.1,21.7,12.9,60181,234,101,N,94.5,101915001,101915
101915002,1044,947,905,790,939,3686,383,133,100,320,2633,16,18.3,18.3,10.3,57463,261.7,101,N,93.5,101915002,101915
101915003,1198,1082,1041,917,437,4238,325,2055,298,316,1079,17.8,21.8,21.9,12.1,58459,240.4,101,N,95.1,101915003,101915
101915004,971,988,934,790,520,3683,328,1459,207,330,1021,18,19.8,19,12.3,58851,208.3,101,N,94.4,101915004,101915
101916001,608,565,551,493,144,2217,25,951,237,239,873,15.7,15,15.7,12.6,60337,140.8,101,N,93.4,101916001,101916
101916002,5,16,22,15,5,58,0,27,0,14,27,.,1,.,16.2,59829,13.9,101,N,89,101916002,101916
101917001,821,721,654,584,34,2780,5,88,192,242,2285,10.9,11.1,11.2,9.3,56255,188.4,101,N,90.5,101917001,101917
101917002,832,826,723,613,80,2994,3,167,150,363,2402,8.9,10.9,10.6,9.4,56167,212.1,101,N,91.3,101917002,101917
101917003,850,757,695,598,246,2900,19,75,124,329,2318,10.4,10.6,10.6,9.2,55861,191.9,101,N,90.6,101917003,101917
101917004,1108,1035,1076,1010,711,4229,414,265,258,311,2449,13.7,14.3,15.1,10.5,56240,253.2,101,N,93.9,101917004,101917
101917013,962,791,852,779,162,3384,113,369,235,283,2105,11.4,11.7,12.5,10.2,55586,204.9,101,N,94,101917013,101917
101917014,40,25,28,13,12,106,0,9,3,17,88,4.7,3.9,1.8,11.7,56211,14.5,101,N,71.3,101917014,101917
101919001,824,781,807,732,1049,3144,92,581,620,274,1673,18,21.7,23.1,8.3,61561,158.7,101,N,91.9,101919001,101919
101919002,741,780,748,701,1327,2970,146,117,343,265,1881,18.9,22.5,21.4,10.1,62056,152.8,101,N,89.7,101919002,101919
101919003,690,701,715,543,1455,2649,40,49,242,241,1743,20.6,23.4,24,6.6,58517,138.6,101,N,89.1,101919003,101919
101919021,113,102,93,76,106,384,32,48,165,3,248,13.4,13.6,11.2,8.4,60147,22.2,101,N,97.8,101919021,101919
101920001,669,659,682,621,48,2631,423,1571,382,97,228,22,23.8,23.7,14.2,56570,145.9,101,N,95.4,101920001,101920
101920003,566,589,532,481,120,2168,42,217,90,201,1609,17.7,19.4,18.6,10.5,54750,143.6,101,N,92.5,101920003,101920
101920005,800,623,540,480,77,2443,17,57,88,201,2008,14.9,17.3,15.6,12,54977,139.6,101,N,94.2,101920005,101920
101920006,528,607,509,461,223,2105,170,1085,223,81,541,17.2,20.7,20.2,13.2,56185,123.4,101,N,94.9,101920006,101920
101920016,38,34,42,47,12,161,2,22,5,8,105,11.9,9.2,9.1,9.6,55871,21.6,101,N,81.2,101920016,101920
101921001,553,462,421,439,76,1875,37,1089,148,163,470,18.9,25.2,25.1,12.6,57175,109,101,N,94.9,101921001,101921
101921002,573,542,535,481,134,2131,168,1184,195,122,315,21.8,24.7,23.7,9.4,55626,115.1,101,N,96.7,101921002,101921
101924001,652,641,559,441,558,2293,13,148,147,176,1675,13.6,15.7,15.1,8.7,55386,145,101,N,93.4,101924001,101924
101924014,2,1,0,1,0,4,0,0,0,0,3,.,.,.,.,.,.,101,N,84.9,101924014,101924
101925001,292,272,263,219,26,1046,6,808,89,80,305,19.3,21.8,21,10.7,56353,71.5,101,N,95.5,101925001,101925
102902001,416,348,327,289,538,1380,5,372,322,103,915,17.5,19,18.9,10.6,49357,107.2,102,N,90.3,102902001,102902
102903002,92,93,67,71,67,323,0,177,22,34,179,17.9,16.2,15.4,13.7,44348,30.4,102,N,95.5,102903002,102903
102904002,401,410,340,334,105,1485,10,1119,152,118,486,18.5,23.3,21.4,13.1,43876,107.7,102,N,96.4,102904002,102904
102905001,60,48,53,66,3,227,0,208,22,23,73,12,11.3,12.8,11,44388,21,102,N,95.6,102905001,102905
102906001,61,71,77,61,42,270,1,212,19,31,117,9.2,12.5,11.1,14.2,44748,28.6,102,N,95.9,102906001,102906
104901001,47,38,35,45,10,165,1,99,6,18,94,8,9.2,9.9,18,46028,26.1,104,N,95.1,104901001,104901
105801001,33,46,42,38,3,159,0,117,0,17,73,10.1,10.3,10.1,2.8,39864,17.6,105,Y,91.9,105801001,105801
105902001,629,655,573,484,135,2341,22,466,163,262,1471,23.4,23.8,24.8,12.2,51318,157.6,105,N,93.2,105902001,105902
105904001,456,453,442,397,10,1748,27,1326,165,141,122,19.9,20.2,21,11.1,51119,107.9,105,N,94.9,105904001,105904
105905001,175,177,186,158,1,696,6,504,52,47,120,13.4,12.6,13.7,12.9,52476,54,105,N,95.6,105905001,105905
105906001,850,774,612,499,62,2735,32,1034,302,249,884,18.2,21.4,23.4,11.6,51810,133.8,105,N,93.9,105906001,105906
105906005,728,663,578,530,109,2499,21,445,237,281,1374,20.9,19.5,21.7,9.2,50792,133.1,105,N,92.4,105906005,105906
106901001,76,73,84,63,1,296,2,171,13,19,97,10.2,9.3,9.1,17.5,54152,26.4,106,N,97.2,106901001,106901
107901001,237,223,232,225,112,917,7,353,64,82,622,20.4,19.3,21.7,10.1,45870,63,107,N,94.3,107901001,107901
107902001,199,218,183,174,70,774,7,580,37,75,346,16.9,20.4,19.5,11.9,43626,59.4,107,N,95.5,107902001,107902
107904001,43,44,48,37,1,172,0,158,8,18,88,11.4,11.6,13.7,13.3,45295,18.6,107,N,94.8,107904001,107904
107905001,126,108,112,110,4,456,0,384,19,59,285,13,15.4,14.9,12.8,49086,43.3,107,N,96.3,107905001,107905
107906001,99,106,78,83,47,366,5,255,18,29,175,15.7,15,15.1,17.6,51141,31.1,107,N,95.1,107906001,107906
107906002,1,0,2,1,0,4,0,3,0,1,3,.,.,.,11,68102,0.6,107,N,-1,107906002,107906
107910001,33,33,22,29,16,117,1,92,6,11,53,18.2,13.9,14.5,13.9,48603,10.9,107,N,96,107910001,107910
108804001,33,22,32,28,0,115,0,2,0,5,112,3.3,1.9,3.5,1.3,28799,6.6,108,Y,90.3,108804001,108804
108804003,14,39,45,46,0,144,0,0,0,21,140,3.5,6.1,3.8,1.2,36545,4.9,108,Y,89.4,108804003,108804
108807018,8,17,17,11,0,53,0,0,0,0,46,18.8,9.3,10.2,1.3,58137,2.9,108,Y,.,108807018,108807
108902001,586,544,438,416,6,1984,1,9,250,175,1780,16.8,21.7,22.4,10.8,52029,147.4,108,N,91.4,108902001,108902
108902006,23,27,42,69,0,161,0,2,0,11,156,10.4,7.3,6.8,9.1,50313,14,108,N,79.5,108902006,108902
108902007,716,535,443,409,2,2103,0,9,283,155,1995,19.7,23.2,22.3,7.7,49444,145,108,N,92.8,108902007,108902
108903001,442,365,323,298,2,1428,0,10,237,107,1417,18.1,18.7,17.3,11.4,51965,106,108,N,93,108903001,108903
108904001,735,651,540,523,3,2449,2,17,103,157,2155,11.6,13.7,12.4,11.8,54363,179.4,108,N,93.8,108904001,108904
108904002,917,623,575,475,1,2590,2,26,127,176,2394,14.4,15.1,15.1,13.9,55800,175.2,108,N,91.7,108904002,108904
108904003,851,666,658,551,5,2726,7,52,164,190,2328,16.1,16.5,16.5,15,56402,193.9,108,N,92.7,108904003,108904
108904006,633,630,531,441,7,2235,26,53,292,143,1493,15.5,17.5,17.1,12.4,54926,159,108,N,94.5,108904006,108904
108905001,278,254,266,215,1,1013,0,3,127,52,918,20.1,19.8,17.5,12.2,49948,75.6,108,N,94.7,108905001,108905
108906001,706,629,531,443,9,2309,25,120,315,168,1513,17.9,23.2,24,14.1,52778,169,108,N,93.2,108906001,108906
108906002,706,581,532,417,8,2236,29,107,369,192,1486,20.9,21,22.2,12.8,52483,142.9,108,N,92.6,108906002,108906
108906006,627,624,494,451,7,2196,44,63,258,175,1467,18.6,21.3,21.7,13.7,53400,142.8,108,N,91.1,108906006,108906
108906007,8,31,43,62,0,144,1,3,4,1,101,3.1,1.5,2.2,16.3,53641,21.1,108,N,86,108906007,108906
108906011,119,130,94,93,0,436,5,7,74,9,323,18.3,19.2,21.8,16.6,52723,19.1,108,N,97,108906011,108906
108907001,335,298,265,198,0,1096,1,12,107,84,983,13.1,17.9,19.1,10.5,49884,84.5,108,N,94.1,108907001,108907
108907002,1,17,32,24,0,74,0,0,0,13,69,4.9,2,2.5,13.4,50784,9.6,108,N,88.2,108907002,108907
108907006,111,86,106,61,2,364,0,1,105,2,267,22.2,23.6,21.6,12.9,52556,19.9,108,N,96.2,108907006,108907
108908001,671,571,490,394,2,2126,1,14,203,228,1941,14.3,16.7,17.1,11.1,53439,153.8,108,N,90.5,108908001,108908
108908002,562,496,449,425,2,1932,4,18,234,169,1492,23.9,23,22,13.1,54353,133.7,108,N,91.4,108908002,108908
108908004,126,104,108,98,0,436,0,0,88,4,403,19.7,22.7,20.7,14,55370,29.1,108,N,97.3,108908004,108908
108909001,558,516,513,424,2,2011,1,12,279,123,1787,20.9,23.4,21.1,9.8,52880,131.5,108,N,95.2,108909001,108909
108909002,537,504,419,411,3,1871,1,9,209,110,1680,18.3,19.2,20.6,9.9,52532,136.9,108,N,95.3,108909002,108909
108909003,571,564,529,489,2,2153,4,11,244,161,1743,20.1,19.9,21.7,10.6,52647,144.8,108,N,94.8,108909003,108909
108909006,14,64,78,43,0,199,0,0,0,12,198,1.8,1.9,2.3,10,51533,19.1,108,N,79.9,108909006,108909
108909007,471,460,423,458,2,1812,5,7,127,125,1740,18.6,21,20.4,7.6,50861,134.5,108,N,95.5,108909007,108909
108909009,208,192,147,124,1,671,5,5,137,11,519,22.6,21,20.3,6.7,49954,38.4,108,N,97,108909009,108909
108910001,135,143,136,115,0,529,0,0,37,38,524,16.3,14.8,15.3,10.4,49509,47.9,108,N,93.6,108910001,108910
108910004,2,3,1,2,0,8,0,0,0,1,8,.,.,.,.,.,.,108,N,-1,108910004,108910
108911001,401,393,334,383,7,1511,37,66,140,83,717,17.6,20.8,21.8,15,56314,91.8,108,N,96.2,108911001,108911
108911007,440,361,367,391,9,1559,12,85,182,108,939,19.3,23.4,22.3,12.7,54093,96,108,N,96,108911007,108911
108912001,819,726,629,484,2,2658,0,7,308,188,2588,13.3,14.1,17.7,12.5,55750,188.6,108,N,86.4,108912001,108912
108912004,799,720,564,522,0,2605,0,6,229,199,2578,15.6,18,21.2,8.8,52998,174.8,108,N,85.7,108912004,108912
108912007,641,518,503,475,0,2137,0,11,268,139,2047,14.3,14.6,15.4,12.3,55856,160.5,108,N,85.1,108912007,108912
108912008,107,87,83,77,0,354,0,1,83,7,346,12.9,17,15.1,12.1,54316,23.8,108,N,95.1,108912008,108912
108912010,118,118,94,77,0,407,0,0,88,10,395,17.4,18.3,19.3,10.6,54064,27,108,N,96.5,108912010,108912
108913001,833,641,564,499,3,2537,10,58,203,210,1824,18.6,24.7,23.4,14.4,56912,160.8,108,N,92.6,108913001,108913
108913003,6,31,18,20,0,75,0,0,0,13,68,3.3,3.3,5.9,12.4,54889,7,108,N,88.8,108913003,108913
108913006,647,577,434,418,0,2076,2,18,105,188,1596,20.6,24.8,23.2,16.7,57760,140.4,108,N,93.2,108913006,108913
108914001,42,50,34,38,0,164,0,1,27,21,149,10.9,13.2,13,12.2,53092,16.9,108,N,94.6,108914001,108914
108915001,73,73,83,61,0,290,0,3,12,14,262,18.7,19,22,6.5,47777,21.9,108,N,94.1,108915001,108915
108916001,122,405,353,293,0,1173,0,1,79,63,1065,18.3,24.3,21.3,10.8,52515,60.8,108,N,94.3,108916001,108916
109904001,145,146,131,122,79,544,3,126,50,66,344,14.3,15.9,16.7,12.3,50026,47.6,109,N,94.7,109904001,109904
109905001,33,28,33,23,22,117,0,80,21,12,62,5.9,9.3,9.9,16,42899,13.7,109,N,94,109905001,109905
109907001,47,56,42,55,16,200,3,95,19,23,116,8.7,12.2,13,10.5,48571,23.4,109,N,94.9,109907001,109907
109910002,11,13,9,11,4,44,0,31,2,8,34,6.6,3.6,7.5,7.6,42175,5.3,109,N,95.8,109910002,109910
109911001,122,116,108,105,14,451,4,344,42,56,247,10.3,14.9,17.1,14.7,47961,34.7,109,N,95.1,109911001,109911
109913001,29,33,23,27,1,112,0,92,15,11,68,9.5,10.9,13.8,10.6,44836,10.5,109,N,96.7,109913001,109913
110902001,184,219,199,197,37,799,3,237,62,121,523,11.5,10.1,10.5,14.3,45105,67.2,110,N,93.3,110902001,110902
110907001,57,52,44,35,0,188,0,98,14,10,47,9.6,9.9,12,18.9,57014,23,110,N,97.5,110907001,110907
111901001,530,526,437,428,13,1921,15,1405,176,214,738,19.6,21.9,21,13.1,53648,145.2,111,N,94,111901001,111901
111901002,2,5,6,13,0,26,0,24,0,3,21,.,.,.,20.3,57693,4,111,N,79.4,111901002,111901
111903001,73,66,62,60,1,261,3,244,19,21,58,11.2,14.9,15.5,17.4,50002,23.9,111,N,94.9,111903001,111903
112901002,376,320,271,296,150,1263,8,777,71,124,620,17.7,20.1,19.8,13.1,46117,110.2,112,N,95.6,112901002,112901
113901002,97,79,81,62,156,319,0,77,17,46,248,11.6,11.3,14.7,15.9,47256,30.8,113,N,95.9,113901002,113901
113901004,4,7,6,5,17,22,0,4,0,0,17,.,.,2.5,15,47085,5.5,113,N,93.9,113901004,113901
113902002,42,36,33,36,38,147,1,92,10,18,85,7.4,8,10.6,12.4,41106,16.2,113,N,94,113902002,113902
114901001,327,286,245,194,59,1052,9,293,70,80,572,16.4,18.9,18.7,10.2,45530,71.5,114,N,93.9,114901001,114901
114902001,57,63,59,52,0,231,1,149,23,22,98,8.4,9.3,13.7,12.2,49592,24.4,114,N,93.9,114902001,114902
115901004,31,31,37,28,0,127,0,3,11,3,120,13.9,12,12,12.7,50928,11.7,115,N,95.7,115901004,115901
116901001,131,123,116,124,12,494,3,385,26,58,145,14.8,17.9,19.9,12.7,49435,34.9,116,N,97,116901001,116901
116902001,46,48,30,37,3,161,0,139,8,29,73,11,11.9,15.4,12.3,45995,17.2,116,N,96,116902001,116902
116903001,121,117,137,98,78,473,15,249,26,53,262,19,17.7,21,13.8,47285,32.8,116,N,94.6,116903001,116903
116906001,93,85,83,67,9,328,4,275,37,47,125,14.2,15.2,15.7,11.8,44343,29.5,116,N,95.8,116906001,116906
116908001,216,193,210,186,7,805,4,584,43,96,444,18.4,20,18.6,9.1,46348,55.4,116,N,91.6,116908001,116908
116909001,46,54,53,41,10,194,2,146,10,23,105,13.5,16.4,19.5,12.6,46033,15.6,116,N,95.7,116909001,116909
116915001,43,57,49,45,2,194,0,114,15,13,90,15.9,13.6,13.5,11.3,45737,16.3,116,N,96.7,116915001,116915
116916001,49,32,41,46,5,168,1,126,18,21,72,13.2,8.5,15.6,12,43010,18.1,116,N,93.8,116916001,116916
117901001,195,197,204,181,41,777,3,372,68,91,337,14,16.6,15.8,8.5,49566,62.1,117,N,93.2,117901001,117901
117903001,60,64,35,41,0,200,0,174,15,22,51,9.2,9.4,13.3,11.9,48343,24.6,117,N,94.2,117903001,117903
117904001,61,42,51,36,2,190,0,141,15,19,72,5.2,7.5,9.1,17.2,55451,30.5,117,N,94.1,117904001,117904
119902001,77,72,74,61,3,284,0,191,9,20,140,13.5,13.4,18,14.4,50058,27.4,119,N,96.3,119902001,119902
120901001,129,117,124,81,56,451,4,200,24,35,249,15.8,18.6,16.5,11.8,45075,36.7,120,N,95.1,120901001,120901
120901004,2,1,3,7,5,13,0,2,0,3,13,.,.,.,8,42012,1.6,120,N,51.1,120901004,120901
120902001,67,62,51,50,8,230,0,109,23,30,120,9.6,8.1,18.6,13.9,47206,20.9,120,N,97.2,120902001,120902
120905001,102,90,89,83,4,364,2,262,27,31,106,15.1,12.5,13.3,15.6,47921,33.5,120,N,96.3,120905001,120905
121903001,117,127,95,85,15,424,0,383,25,39,133,13.9,15.6,16.2,14.7,45492,35.9,121,N,95.6,121903001,121903
121904001,190,180,168,159,292,697,4,283,57,94,440,11.3,16.8,16.6,12.8,46995,54.4,121,N,93.9,121904001,121904
121905001,101,105,90,94,43,390,4,305,19,32,192,12.7,13,14.2,15.1,45658,34.9,121,N,94.8,121905001,121905
121906001,37,42,37,40,0,156,0,144,0,16,33,8.2,10,10.6,15.6,46306,18.4,121,N,95.6,121906001,121906
123803001,15,9,11,36,64,71,0,1,0,3,56,13,9,12,5.5,42366,6.4,123,Y,92.3,123803001,123803
123905001,389,395,382,377,119,1543,113,955,75,169,504,20.4,21.8,19.7,14.5,51929,112.1,123,N,96.3,123905001,123905
123907009,578,604,507,442,1070,2131,96,35,97,144,1695,20.4,23.2,22.1,11.5,47793,140.2,123,N,87.7,123907009,123907
123908001,407,368,366,337,48,1478,87,990,157,103,391,18.1,17.3,19.8,14,52147,105.7,123,N,95.2,123908001,123908
123910001,388,333,315,322,949,1358,11,18,60,145,1210,17.5,18.9,21.6,12,48770,87.7,123,N,90.1,123910001,123910
123910004,350,247,229,244,795,1070,7,22,56,97,924,16.1,22.4,22.3,10.5,48081,73.4,123,N,89.2,123910004,123910
123910008,624,609,655,535,1084,2423,167,579,307,178,1283,21.7,26.5,26.1,13.2,50267,132.1,123,N,93.8,123910008,123910
123910012,10,20,34,14,61,78,0,7,1,2,68,.,.,.,16,51953,12,123,N,79.8,123910012,123910
123914001,141,141,125,127,30,534,8,411,30,41,132,16.9,15.5,16.3,9.8,42473,40.7,123,N,95.3,123914001,123914
124901001,89,82,70,71,0,312,1,9,27,26,254,16.7,12,17.6,10.4,47007,24.5,124,N,90.2,124901001,124901
125901001,403,339,312,282,6,1336,5,58,127,105,937,18.6,19.8,22.1,12.3,45622,98.7,125,N,92.7,125901001,125901
125902001,54,57,45,50,2,206,2,19,14,25,141,18.8,13.9,12.5,8.1,43816,21.8,125,N,91.5,125902001,125902
125903001,143,136,138,125,1,542,4,222,49,54,270,15.3,15.6,17,15.3,50477,38,125,N,94.5,125903001,125903
126901001,283,291,309,233,33,1116,3,682,103,91,593,22.4,23.7,26.9,12.5,57642,64.8,126,N,95,126901001,126901
126902001,436,425,418,396,96,1675,17,1146,148,133,651,21.8,25.2,26.7,12.6,55524,105.1,126,N,95.4,126902001,126902
126902006,442,475,407,369,127,1693,13,1106,177,105,539,23.5,24.3,25.7,9.8,53542,95.8,126,N,95.7,126902006,126902
126903001,579,462,384,334,74,1759,6,871,258,163,1077,22.1,20.8,24.6,10.9,55856,118,126,N,93.8,126903001,126903
126903002,1,15,25,16,3,57,0,33,0,1,40,6,.,3.5,24,54378,8.6,126,N,90.7,126903002,126903
126904001,90,100,93,84,12,367,1,287,29,32,103,11.2,13,14.6,15.3,50052,36.2,126,N,97.1,126904001,126904
126905001,2,413,364,299,16,1078,7,768,44,60,389,16,19,19.3,16.4,57374,79.2,126,N,95.6,126905001,126905
126905002,5,5,21,9,0,40,0,36,0,3,25,3,3.6,2.9,18.5,59048,8.3,126,N,92.8,126905002,126905
126906001,93,88,73,67,18,321,1,109,19,22,211,11.5,12.4,13,10.2,46413,28.1,126,N,95.6,126906001,126906
126907001,51,66,59,71,1,247,0,200,19,31,110,13.4,13.5,12.2,14,47306,26.3,126,N,94.8,126907001,126907
126908001,135,163,131,121,21,550,8,222,45,36,374,14.4,19.7,18.7,10.7,45163,40.7,126,N,96.6,126908001,126908
126911001,162,129,127,101,8,519,3,369,23,54,265,14.1,15.6,15.9,12.6,50941,40.4,126,N,95.5,126911001,126911
127901001,54,63,70,38,6,225,3,97,9,21,134,10.8,10.2,12.3,16,47049,24.5,127,N,96.4,127901001,127901
127904001,65,47,56,41,2,209,0,168,31,13,78,10.1,10.1,11.3,13.9,45820,27.8,127,N,95,127904001,127904
127905001,11,12,8,8,1,39,0,32,2,5,26,6,4.2,9.3,15.1,42322,7.2,127,N,95,127905001,127905
127906001,45,46,44,34,17,169,2,76,10,22,96,9.7,9.2,10.9,18.3,49129,20.9,127,N,96.5,127906001,127906
128901001,92,86,77,57,2,312,0,93,43,30,176,12.1,14.6,17.8,11.4,54547,28.1,128,N,95.7,128901001,128901
128902001,57,49,56,33,2,195,0,21,26,28,114,14.6,13.8,19.3,13.6,52891,19.4,128,N,91.2,128902001,128902
129901001,296,255,257,190,140,998,5,603,44,101,416,17.5,18.8,20.6,8.6,51329,63.1,129,N,95.7,129901001,129901
129901002,5,10,12,8,5,35,0,25,0,5,17,11.3,9.3,5,15,53818,4,129,N,89.9,129901002,129901
129902001,384,355,361,318,114,1418,18,918,80,98,249,20.6,19.4,19.1,11.4,52966,88.3,129,N,95.1,129902001,129902
