,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
101912024,242,174,130,143,188,689,3,39,23,124,595,22.3,22.8,23.6,9.9438202247,52633,41.5746,101,N,93,101912024,101912
101912025,183,190,173,144,128,690,45,342,690,13,132,23.4,21.8,24.5,13.962962963,53770,40.0958,101,N,96.7,101912025,101912
101912026,258,222,184,200,167,864,344,80,417,2,411,22.3,21.4,20.3,15.518518519,55615,54.0083,101,N,98.7,101912026,101912
101912027,915,770,605,529,326,2819,87,48,318,225,2251,23.2,25.4,26.5,9.8181818182,51560,135.6614,101,N,92.2,101912027,101912
101912033,259,204,228,251,483,942,2,8,82,84,777,18.2,23.6,23.2,14.278446668,54310,57.9754,101,N,95.5,101912033,101912
101912034,178,127,130,113,122,548,5,15,125,16,431,21.1,19.6,21.9,13.594594595,55381,36.9981,101,N,95.8,101912034,101912
101912036,780,670,716,555,850,2721,165,623,512,197,1325,22,26.9,29.2,11.107563974,52072,159.0768,101,N,93.8,101912036,101912
101912301,101,111,97,98,3,407,4,4,141,8,356,19.5,20.8,21.5,9.2464049747,47766,24.385,101,N,97.8,101912301,101912
101912308,118,102,95,82,33,397,0,6,106,3,333,21.6,19,22.7,11.5,52609,17.3721,101,N,96.9,101912308,101912
101912310,756,654,548,573,182,2531,9,44,164,323,2277,25,26.3,25.7,8.4146274402,50782,143.918,101,N,92.6,101912310,101912
101912311,93,76,97,70,72,336,8,18,14,12,215,.,.,.,.,.,.,101,N,96.3,101912311,101912
101912321,16,11,14,23,50,64,0,2,3,4,36,.,.,.,.,.,.,101,N,94.7,101912321,101912
101912322,214,159,107,110,86,590,83,266,590,8,147,19.7,21.9,23.1,11.941176471,52970,34.0006,101,N,97.1,101912322,101912
101912323,123,122,110,103,55,458,19,58,171,5,284,21.2,22,21.2,9.4576862383,51048,21.9938,101,N,97,101912323,101912
101912325,17,38,9,30,72,94,0,0,10,1,80,10.4,9.5,15.7,9.7777777778,49674,8.1383,101,N,96,101912325,101912
101912329,11,27,35,28,97,101,0,0,0,3,63,.,.,.,.,.,.,101,N,81.9,101912329,101912
101912345,126,126,111,97,12,460,11,8,194,1,394,20.5,21.9,21,14.559386973,54937,20.8804,101,N,98.3,101912345,101912
101912348,121,119,98,88,185,426,4,26,78,11,310,20.4,20.5,22.7,5.9139784946,48573,18.5992,101,N,96.5,101912348,101912
101912453,43,24,18,7,83,92,0,0,0,23,66,.,.,.,.,.,.,101,N,88.9,101912453,101912
101912455,104,52,49,23,22,228,0,3,5,2,158,.,.,.,.,.,.,101,N,95.6,101912455,101912
101912462,47,78,115,134,141,374,1,7,9,27,141,.,1,.,16.525267429,57149,17.3565,101,N,-1,101912462,101912
101913001,401,383,324,331,537,1439,37,194,49,149,922,21.1,23.9,23.1,10.46648172,50161,106.2597,101,N,92.2,101913001,101913
101913002,654,632,656,609,72,2551,110,1944,344,127,147,21.7,25.3,26,12.877685212,51394,149.714,101,N,95.7,101913002,101913
101913005,127,75,53,22,53,277,14,97,25,5,100,19.4,17.3,17.7,12.448979592,55974,19.1532,101,N,96.3,101913005,101913
101913008,848,755,720,666,566,2989,95,1409,219,229,745,23.6,25.3,25.5,10.108049405,49104,168.3304,101,N,94.2,101913008,101913
101913013,487,413,399,374,88,1673,43,1127,124,135,288,21.7,23.3,26.1,13.0290508,51116,111.7698,101,N,94.3,101913013,101913
101913014,583,592,509,498,861,2182,67,371,75,174,1024,19.5,23.2,23.6,8.8390315285,48723,135.6634,101,N,94.8,101913014,101913
101914001,832,717,646,647,216,2842,81,1566,150,214,819,16.5,19.1,18.9,13.914733381,54164,164.6311,101,N,95.2,101914001,101914
101914002,788,743,699,581,178,2811,400,1499,339,146,492,18.3,21,22.2,12.864306785,53104,153.8252,101,N,96,101914002,101914
101914005,841,680,608,607,461,2736,164,656,91,210,1524,16.6,17.3,20.7,12.452319951,53083,158.7935,101,N,94.2,101914005,101914
101914009,911,886,811,703,614,3311,148,735,89,275,1877,16.8,19.7,20.5,10.633123212,51657,186.7198,101,N,95.2,101914009,101914
101914010,1054,978,989,920,246,3941,745,1975,466,165,276,19.5,21.9,23.7,11.506856024,52192,193.8849,101,N,96.4,101914010,101914
101914011,25,48,88,75,28,236,5,96,1,13,117,7.2,8.1,7.7,9.28,49652,21.1475,101,N,84.6,101914011,101914
101914034,1,0,0,1,0,2,0,0,0,0,1,.,.,.,.,.,.,101,N,-1,101914034,101914
101916001,635,520,549,461,153,2165,18,946,293,238,868,19.1,18.2,19,13.971830986,54488,130.7431,101,N,94.2,101916001,101916
101916002,1,8,27,21,5,57,0,27,1,7,24,.,.,.,12.393939394,50745,12.347,101,N,88,101916002,101916
101917001,721,592,553,504,35,2370,7,99,145,184,1996,15.4,15.2,15.8,9.1362526542,50965,161.7006,101,N,92.4,101917001,101917
101917002,889,720,664,602,62,2875,4,214,198,265,2323,15.3,15.7,18.9,9.9146096701,52170,180.2632,101,N,92.8,101917002,101917
101917003,732,682,574,512,211,2500,33,79,137,242,2038,15.1,15.2,14.8,8.9944210546,51336,160.8292,101,N,91.7,101917003,101917
101917004,1073,937,914,780,577,3704,306,302,225,280,2162,17.5,17.7,18.2,11.280792795,52979,221.6539,101,N,94.8,101917004,101917
101917013,799,679,700,623,95,2801,83,485,220,171,1702,15,15.6,16.1,10.272274783,51676,176.7989,101,N,94,101917013,101917
101917014,32,33,20,15,12,100,0,3,2,18,83,8.5,1,9,9.7447698745,51367,13.6292,101,N,81.7,101917014,101917
101919001,933,883,939,758,1063,3513,138,1009,565,298,2024,14.6,16.9,18.6,8.4485294118,49027,206.8843,101,N,93.4,101919001,101919
101919002,833,860,757,804,1548,3254,219,179,449,272,2373,15,14.6,17.6,10.096525097,50192,191.5349,101,N,91.9,101919002,101919
101919003,745,648,613,569,1491,2575,71,63,242,255,2014,13.3,13.5,14.8,8.212244898,49407,178.7643,101,N,92.5,101919003,101919
101920001,688,641,644,590,43,2563,377,1620,312,119,307,17.4,17.1,16.3,14.760416667,55080,147.9699,101,N,95.6,101920001,101920
101920003,568,583,502,459,133,2112,67,220,97,222,1538,15,16,14.9,12.228070175,52696,127.7444,101,N,93.4,101920003,101920
101920005,677,578,460,430,108,2145,26,82,89,262,1810,14.7,15.4,15,11.318059299,51599,140.846,101,N,92.8,101920005,101920
101920006,617,490,533,451,237,2091,191,1065,237,132,599,16.1,18,17.9,13.907738095,54206,127.1179,101,N,94.8,101920006,101920
101921001,420,374,374,721,76,1889,35,1243,155,154,436,19.8,23.2,24.9,14.184086059,53843,102.5738,101,N,94.8,101921001,101921
101924001,482,462,456,382,483,1782,6,161,101,136,1275,16.4,16.9,16.6,8.6612003302,49955,124.4474,101,N,93.6,101924001,101924
101925001,259,257,220,195,14,931,6,765,63,78,242,18.6,19.2,18.6,9.5373134328,50710,65.0873,101,N,95.6,101925001,101925
102902001,372,345,343,330,527,1390,13,477,245,151,906,16.9,17,16.4,11.666666667,44869,107.1771,102,N,94.6,102902001,102902
102903002,64,56,64,60,44,244,0,143,12,34,126,11.8,10.1,11.5,13.482758621,42204,26.0788,102,N,95.6,102903002,102903
102904002,366,320,311,267,107,1264,9,981,142,127,360,15.8,18.6,18,13.823591,43490,96.0145,102,N,95.9,102904002,102904
102905001,56,46,47,48,2,197,0,190,23,22,57,9.6,9.1,8.8,10.666666667,43579,19.9604,102,N,95.4,102905001,102905
102906001,82,92,56,61,36,291,0,245,21,35,102,9.7,9.8,11.7,11.194444444,41021,31.6069,102,N,94.9,102906001,102906
104901001,40,45,47,38,5,170,0,92,7,19,96,6.4,7.1,13.9,15.6,41945,23.9026,104,N,95.9,104901001,104901
105801001,32,34,36,35,2,137,3,102,0,14,64,8.3,9.8,9.2,6.1340730467,34196,19.3172,105,Y,93.8,105801001,105801
105902001,546,569,522,467,99,2104,21,486,258,225,1287,20.4,20.3,20.4,13.657382491,48398,154.9835,105,N,93.9,105902001,105902
105904001,394,327,340,304,10,1365,15,1066,103,106,138,19.1,19.4,19.8,11.587373499,47812,73.6623,105,N,95.8,105904001,105904
105905001,149,182,167,156,1,654,5,518,47,46,173,15,17,18.3,15.397129187,49691,49.1945,105,N,95.8,105905001,105905
105906001,642,538,530,434,46,2144,18,908,289,156,634,22.3,22.6,24,12.545119053,47630,117.6948,105,N,95.1,105906001,105906
105906004,3,22,36,32,2,93,0,35,4,5,37,2.8,3.6,3.2,11.952380952,46206,9.6309,105,N,88.2,105906004,105906
105906005,660,561,483,433,130,2137,15,488,198,208,1103,22.5,22.6,23.4,9.0862488113,45991,118.9242,105,N,94.1,105906005,105906
106901001,62,51,47,45,1,205,0,116,10,16,73,9.2,10,10.5,15.8081438,50379,24.0994,106,N,97.2,106901001,106901
107901001,249,232,229,189,110,899,5,386,49,90,568,12.7,14.7,12.5,13.660997552,45367,58.0206,107,N,95.1,107901001,107901
107901003,8,7,11,7,6,33,0,14,0,2,20,.,.,.,31.5,50800,2,107,N,77.6,107901003,107901
107902001,251,218,223,172,75,864,3,665,43,99,413,14.6,17.3,17.8,13.9,44266,57.4083,107,N,95.3,107902001,107902
107902002,2,2,4,3,2,11,0,7,0,1,7,.,.,.,20.4,48813,2.4825,107,N,89.1,107902002,107902
107904001,57,34,47,43,0,181,0,166,9,16,72,13.9,14.5,14.9,8.7297297297,38083,15.1806,107,N,94.9,107904001,107904
107905001,117,86,89,81,5,373,0,320,16,57,243,10.1,12.5,12.1,12.538461538,43281,37.4282,107,N,96.5,107905001,107905
107906001,104,71,83,66,40,324,2,203,19,44,210,15.8,14.1,14,17.151515152,50327,30.5761,107,N,95.7,107906001,107906
107910001,25,36,28,27,14,116,0,95,6,17,34,19,13.9,13.3,13.470588235,45136,11.0006,107,N,96.1,107910001,107910
108804001,8,14,34,33,0,89,0,1,0,3,86,2.9,2.3,2.2,5.1151586369,37399,7.1788,108,Y,88.8,108804001,108804
108804002,4,12,27,88,0,131,0,1,0,6,108,3.9,2.3,2.7,1.1103400416,31817,9.8088,108,Y,86.9,108804002,108804
108804003,5,20,43,75,0,143,0,1,0,16,140,4.6,3.5,2.9,1.2399116281,35715,8.2037,108,Y,87.7,108804003,108804
108902001,11,675,765,714,0,2165,0,13,266,213,2072,20.9,20.8,25.3,9.8376167125,49155,174.8913,108,N,90.8,108902001,108902
108903001,403,298,329,306,2,1336,0,3,187,106,1303,12.2,12.2,14.2,11.107553592,45754,127.6085,108,N,92.4,108903001,108903
108904001,725,469,469,510,5,2173,10,34,120,241,1898,10.9,13.9,11.9,11.968836599,49395,171.1472,108,N,93,108904001,108904
108904002,758,471,585,624,0,2438,0,15,109,272,2267,15.8,14.2,16.6,13.780569444,51140,163.9309,108,N,92.6,108904002,108904
108904003,832,604,632,568,7,2636,2,33,212,296,2261,16.8,15.2,17.6,14.400149765,51154,174.5899,108,N,93.4,108904003,108904
108904006,667,515,360,248,4,1790,11,45,231,175,1275,15.3,16.3,15.7,11.850574713,49289,143.0203,108,N,.,108904006,108904
108904039,1,2,0,1,0,4,0,0,0,1,4,.,.,.,.,.,.,108,N,-1,108904039,108904
108905001,266,265,198,223,0,952,0,3,117,59,864,18.9,20.9,20,11.248024053,48331,75.0094,108,N,93.4,108905001,108905
108905002,2,4,4,15,0,25,0,0,2,0,24,9.2,7.4,12.3,20.8,46525,4.9999,108,N,87.2,108905002,108905
108906001,644,544,493,419,9,2100,25,131,288,156,891,19.4,20.9,19.9,15.349726776,50175,143.486,108,N,93.9,108906001,108906
108906002,736,576,509,441,2,2262,38,122,371,183,975,18.9,20.2,21.7,14.848167539,50237,147.2181,108,N,94,108906002,108906
108906006,688,542,482,361,10,2073,42,62,263,140,995,21.3,20.7,21.1,16.571428571,51566,137.4786,108,N,94.3,108906006,108906
108906007,7,24,43,32,0,106,1,6,5,2,57,2.4,1.8,1.7,19.078947368,51382,18.7223,108,N,88.5,108906007,108906
108906011,117,111,105,87,1,420,5,11,78,2,241,20.9,23.5,23.3,12.157894737,47092,17.08,108,N,96.5,108906011,108906
108907001,316,290,232,236,0,1074,2,4,89,84,947,17.1,20.3,22,11.835725595,48047,77.8727,108,N,95,108907001,108907
108907006,72,75,75,62,0,284,1,3,40,7,243,18.3,17.7,18.9,10.692307692,48495,18.8153,108,N,96.3,108907006,108907
108908001,670,477,431,393,3,1971,2,10,139,231,1775,12.9,13.8,12.8,13.899325335,50796,140.9272,108,N,92.1,108908001,108908
108908002,567,452,405,383,2,1807,2,35,215,165,1333,17,17.1,15.6,13.276119403,50042,119.483,108,N,93.5,108908002,108908
108908003,17,24,28,42,0,111,0,1,2,15,93,18.9,20.3,18,12.969792322,49250,5.7336,108,N,72.5,108908003,108908
108908038,5,0,0,1,0,6,0,0,0,0,6,.,.,.,.,.,.,108,N,-1,108908038,108908
108909001,470,398,389,541,2,1798,2,5,238,135,1528,15.6,16.4,19.6,11.945958731,49691,140.415,108,N,92.4,108909001,108909
108909002,586,466,464,490,1,2006,5,12,193,170,1819,19,20.5,19.1,9.5255536481,48186,138.7148,108,N,92.8,108909002,108909
108909003,632,496,466,488,2,2082,2,14,252,160,1760,17.9,20,17.2,14.141734506,51179,150.5881,108,N,91.6,108909003,108909
108909004,1,1,4,3,0,9,0,0,0,1,9,.,.,.,.,.,.,108,N,77.9,108909004,108909
108909006,34,27,89,59,0,209,1,1,0,23,201,2.8,2.2,2.3,8.7916265697,46954,15.6049,108,N,89.4,108909006,108909
108909009,143,108,89,82,0,422,3,3,70,9,347,19.1,19.2,17.6,6.7401804196,45645,28.8234,108,N,96.9,108909009,108909
108910001,163,147,113,111,0,534,0,0,188,33,528,20.1,19.7,17.5,8.216763327,45182,43.1586,108,N,95.4,108910001,108910
108910003,10,13,8,7,0,38,0,0,0,3,38,.,.,.,10,50672,-2,108,N,100,108910003,108910
108911001,918,783,794,690,17,3185,69,210,299,191,1786,21.7,22,24.2,14.382857143,52187,172.3643,108,N,96.1,108911001,108911
108912001,767,588,508,608,0,2471,0,11,359,199,2388,15.5,21.3,23.3,13.241716919,50921,160.8548,108,N,87.8,108912001,108912
108912004,628,553,518,468,0,2167,0,3,214,166,2133,17.9,22.4,20.7,10.154970763,48746,155.2224,108,N,89.8,108912004,108912
108912007,712,458,537,523,0,2230,0,5,347,161,2144,18.6,21.8,24.8,10.538630046,48509,156.6528,108,N,89,108912007,108912
108913001,855,609,588,475,0,2527,4,66,222,254,2133,20.2,21.7,23.6,15.470845403,55099,140.545,108,N,93.3,108913001,108913
108913003,11,12,31,39,0,93,0,0,1,4,85,2.5,3.2,2.3,15.8,53890,4.9993,108,N,91.9,108913003,108913
108913005,12,2,1,1,0,16,0,0,0,6,14,1,.,.,18.333333333,60271,0.8992,108,N,87.1,108913005,108913
108913006,715,533,474,379,2,2101,1,21,167,216,1880,19.3,24.4,24.3,15.770930184,54309,130.5144,108,N,92.7,108913006,108913
108914001,49,42,43,44,0,178,0,0,9,16,155,11.7,12.9,19.6,10.198622458,45049,19.6201,108,N,94.1,108914001,108914
108914004,3,4,8,16,0,31,0,0,0,1,20,.,.,.,.,.,.,108,N,.,108914004,108914
108915001,68,56,39,54,1,217,0,4,5,25,204,18.3,20.1,21.5,6.4,41766,13.8097,108,N,94.5,108915001,108915
108916001,162,282,343,278,0,1065,0,3,100,78,998,21.5,19.9,22.3,9.0416666667,45035,57.7998,108,N,93.1,108916001,108916
109904001,122,119,110,85,68,436,3,115,26,65,322,14.4,12.8,14.1,11.037567534,45669,46.9096,109,N,96,109904001,109904
109905001,37,26,42,36,33,141,0,98,21,17,85,7,6.7,11.8,18.123861251,48882,12.5691,109,N,96.7,109905001,109905
109907001,54,40,60,46,20,200,3,103,11,24,118,9.3,13.6,16,12.536585366,49737,18.66,109,N,96.5,109907001,109907
109910002,21,15,12,7,1,55,0,43,2,9,39,7.4,8,7.6,7,40738,7.3968,109,N,94.2,109910002,109910
109911001,117,113,92,91,18,413,0,323,54,57,222,7.8,15.4,16.3,14.871794872,46691,37.5649,109,N,95.1,109911001,109911
110902001,196,184,180,151,28,711,2,218,71,114,343,10.9,9.9,11.6,10.964436737,41661,69.0205,110,N,94.9,110902001,110902
110907001,39,36,35,44,2,154,0,72,19,13,33,6.3,8.7,7.5,17.1,54144,22.8452,110,N,96.6,110907001,110907
110907002,2,1,3,2,0,8,0,3,0,1,7,.,.,.,.,.,.,110,N,94.2,110907002,110907
111901001,24,484,400,374,9,1282,12,967,88,182,548,18.2,16.8,18.7,12.768558952,50498,103.1143,111,N,93.7,111901001,111901
111903001,54,57,46,58,0,215,0,200,15,24,27,14.8,13.9,14.1,14.25,45798,22.4402,111,N,95.8,111903001,111903
112901002,292,306,252,251,140,1101,8,685,94,119,524,17,17.9,18.4,13.727797311,43630,94.9809,112,N,95.7,112901002,112901
113901002,101,70,51,66,150,288,4,65,19,43,201,10.3,9.7,10.8,11.859177295,44764,27.4462,113,N,95.6,113901002,113901
113901004,12,7,16,9,24,44,0,6,0,2,36,2.1,1.8,1.5,20.5,48056,4.5959,113,N,88.1,113901004,113901
113902002,40,32,38,36,42,146,0,91,16,13,73,9.7,9.2,11.2,18.098957654,44097,14.8487,113,N,94.2,113902002,113902
114901001,276,240,235,236,83,987,3,330,66,121,478,15.7,16,14.9,12.014660239,43776,75.6566,114,N,93.4,114901001,114901
114902001,70,62,56,59,3,247,1,168,34,26,68,11.9,12.7,14.5,17.777777778,49585,24.2388,114,N,95.3,114902001,114902
115901004,38,32,42,34,0,146,0,3,12,5,133,12.9,10.4,12.3,7,45947,14.7892,115,N,96.9,115901004,115901
116901001,128,95,111,105,3,439,0,351,43,48,165,13.4,17.6,19.4,13.365853659,46447,32.3133,116,N,97,116901001,116901
116902001,41,49,36,46,4,172,2,140,14,33,81,11.5,12.3,13.7,16.411764706,46884,14.242,116,N,95.9,116902001,116902
116903001,117,88,102,117,81,424,4,252,24,55,224,14.3,14.4,17.7,12.837837838,43589,35.7548,116,N,94.4,116903001,116903
116905001,18,13,28,21,13,80,0,30,0,6,61,4.8,3.6,3.1,11.181818182,42994,10.0788,116,N,90.4,116905001,116905
116906001,66,80,61,61,4,268,0,234,32,33,94,15.1,14.3,11.8,13.076923077,41982,22.0771,116,N,97,116906001,116906
116908001,213,191,139,141,9,684,6,538,51,77,399,11.9,13.5,13.4,9.3647289442,44260,48.2297,116,N,93.7,116908001,116908
116908003,3,5,4,3,0,15,1,9,0,1,9,.,.,.,.,.,-2,116,N,90.8,116908003,116908
116909001,40,36,52,32,7,160,2,134,6,17,76,14.5,13.9,18.8,14,45249,14.8594,116,N,96.2,116909001,116909
116915001,41,45,42,34,2,162,0,115,9,20,69,13.2,12.7,13.8,11.567567568,43040,16.3158,116,N,97.2,116915001,116915
116916001,48,37,45,34,10,164,2,130,26,18,63,14.5,7.4,12.7,14.217391304,42190,18.8358,116,N,94.1,116916001,116916
117901001,201,222,178,169,38,770,2,420,58,98,276,13,17.6,12.9,12.195808394,47133,66.4027,117,N,94.6,117901001,117901
117903001,77,55,48,51,2,231,0,187,15,31,68,8.6,7.9,10.3,13.481481481,44230,24.6567,117,N,93.3,117903001,117903
117904001,50,52,34,42,0,178,2,138,11,23,61,5.6,6.6,7.3,18.366666667,50653,28.7958,117,N,93.8,117904001,117904
119902001,73,65,64,55,3,257,2,199,9,26,124,11.7,11,13.4,14.617647059,49959,30.2832,119,N,95.3,119902001,119902
120901001,101,112,112,114,80,439,2,198,18,60,229,16.2,15.2,16.9,13.99514439,45774,34.6356,120,N,95.4,120901001,120901
120902001,56,63,48,38,3,205,1,92,7,13,104,10.2,12.1,17,11,43354,17.5738,120,N,97.7,120902001,120902
120905001,105,91,66,75,1,337,2,257,24,33,80,15.7,13,12.2,15.27027027,46509,28.1939,120,N,96.2,120905001,120905
121903001,99,134,113,111,15,457,3,413,13,48,141,13.5,15.6,19.2,12.341463415,42713,39.7211,121,N,96.3,121903001,121903
121904001,192,157,158,163,299,670,4,280,71,96,405,10.4,15.7,14.8,13.694963467,44924,59.7445,121,N,94.6,121904001,121904
121905001,104,116,91,93,59,404,2,312,21,36,179,10.1,11.2,10.4,14.486111111,44251,34.8296,121,N,95.5,121905001,121905
121906001,31,33,43,33,0,140,0,131,3,11,42,15.3,9.8,14,10.882352941,40572,15.6643,121,N,94.6,121906001,121906
123803001,26,21,15,18,65,80,0,3,0,11,60,20.4,11.5,11.5,2.4581103863,37022,7.6183,123,Y,94.2,123803001,123803
123905001,409,408,344,337,86,1498,85,1077,140,160,471,20.7,20.2,23,16.097797368,48973,96.821,123,N,96.2,123905001,123905
123908001,373,376,334,333,29,1416,78,1104,67,141,392,18.6,19,19.4,13.424607859,46856,103.038,123,N,94.5,123908001,123908
123910001,460,480,430,382,1316,1752,15,27,103,165,1430,17,18.6,17.6,11.43108066,48995,114.7829,123,N,93.3,123910001,123910
123910004,357,288,258,261,939,1164,11,23,68,127,940,13.5,15.9,16.7,13.304809737,49934,103.2116,123,N,93,123910004,123910
123910008,659,528,576,543,890,2306,169,756,338,189,1051,15,17.5,17.7,14.517916396,50045,163.2178,123,N,95.1,123910008,123910
123910012,36,28,24,16,79,104,0,5,0,0,81,.,.,.,11.963540122,48510,14.2077,123,N,85.7,123910012,123910
123914001,141,137,117,120,30,515,5,388,29,36,165,14.8,14.1,15.5,13.14,42762,46.3497,123,N,95.6,123914001,123914
124901001,88,71,64,68,0,291,0,8,19,34,218,14.9,14.9,14.3,11.230769231,49843,24.2616,124,N,93.7,124901001,124901
125901001,491,323,318,292,4,1424,4,101,181,126,866,21.3,19.6,20.9,14.803383398,45948,112.4586,125,N,89,125901001,125901
125902001,63,47,54,50,1,214,0,29,3,23,166,14.1,12.3,16.9,14.55,42814,17.621,125,N,92.4,125902001,125902
125903001,167,124,129,135,0,555,0,249,44,49,281,14.1,14.2,15,15.520833333,46273,42.303,125,N,93.8,125903001,125903
126901001,290,273,223,234,37,1020,4,652,73,83,520,19,17.9,21.1,13.243902439,50256,60.0197,126,N,94.9,126901001,126901
126901004,6,7,6,9,2,28,0,19,0,5,21,.,.,.,12,46538,1,126,N,78.9,126901004,126901
126902001,451,364,293,327,56,1435,24,1094,63,121,444,17.2,15.4,14.4,11.041081647,48968,100.0255,126,N,95.2,126902001,126902
126902003,2,9,34,20,2,65,0,41,0,10,24,.,.,.,14.384615385,50694,10.4129,126,N,89.1,126902003,126902
126902006,450,434,395,301,111,1580,4,1111,139,116,396,22.3,19.3,20.5,6.2052312798,46602,85.1962,126,N,96.1,126902006,126902
126903001,550,447,342,329,68,1668,9,861,329,175,904,21.4,19.5,22.5,11.030908722,51333,106.4077,126,N,94.3,126903001,126903
126903002,7,17,32,27,4,83,0,44,3,3,50,3,.,.,22.567134269,49179,8.2778,126,N,91.1,126903002,126903
126904001,106,103,83,92,15,384,0,292,11,32,147,13.5,11.8,14.2,8.2093023256,45340,36.0693,126,N,96.8,126904001,126904
126905001,2,375,319,264,10,960,4,727,54,69,354,16,18.8,16.2,15.689655172,54944,74.25,126,N,94.8,126905001,126905
126905002,1,8,24,19,0,52,0,42,0,5,28,2.3,6.3,2,12.5,49645,6.2939,126,N,91,126905002,126905
126906001,68,71,59,45,8,243,3,90,3,27,169,12.9,12.1,13.4,7.8846153846,42407,23.6332,126,N,95.8,126906001,126906
126907001,63,64,56,54,0,237,0,194,30,43,80,12.9,12.5,13.5,10.68,44033,20.0795,126,N,95.9,126907001,126907
126908001,131,136,131,114,20,512,11,256,43,51,321,17.7,17,24,9.2972972973,46801,36.9068,126,N,95.7,126908001,126908
126911001,138,132,105,84,6,459,0,359,18,55,194,16.1,17.3,14,12.871794872,50269,36.7564,126,N,95.9,126911001,126911
127901001,44,40,48,48,5,180,3,81,9,28,94,9.8,10.7,11.3,10.84375,40302,23.5181,127,N,96.9,127901001,127901
127903001,39,43,34,20,8,136,1,75,12,20,64,9.6,10.1,9.9,14.204522097,42349,16.3176,127,N,95.8,127903001,127903
127904001,60,60,49,53,1,222,0,190,28,23,90,12.7,11.2,9.8,14.09375,42315,26.2107,127,N,96.1,127904001,127904
127906001,40,43,45,55,13,183,0,74,14,25,109,13,11.3,13.6,15.833333333,45166,20.103,127,N,95.7,127906001,127906
128901001,79,81,63,65,11,288,2,85,39,25,151,15.8,16.1,17.5,12.78510607,47037,23.3248,128,N,95.2,128901001,128901
128902001,43,44,36,43,2,166,1,34,23,16,86,12,12.7,12,10.318181818,42558,18.1357,128,N,92.7,128902001,128902
129901001,251,213,226,182,86,872,8,629,21,84,294,17.4,20.8,20.8,10.206896552,46911,50.4331,129,N,96.4,129901001,129901
129901002,1,4,6,2,2,13,0,7,0,2,5,.,.,.,23,54051,3.286,129,N,97.7,129901002,129901
129902001,350,365,316,324,117,1355,21,926,97,103,250,18.9,20.1,21.1,11.428286929,49262,84.2722,129,N,96.4,129902001,129902
129902003,294,313,276,215,176,1098,17,588,53,82,336,19.5,20.1,22.3,9.0667339176,49329,70.7182,129,N,95.2,129902003,129902
129903001,281,249,231,211,59,972,12,532,73,92,539,14.9,16.6,20.2,14.600618318,51721,65.7677,129,N,93.8,129903001,129903
129903003,6,9,17,11,1,43,0,18,1,5,32,.,.,.,13.281045752,44996,7.5168,129,N,80.4,129903003,129903
129904001,120,109,94,84,12,407,0,322,27,54,245,15.6,16.5,18,11.525547445,42920,31.849,129,N,92.5,129904001,129904
129905001,287,250,213,236,7,986,9,803,113,89,532,15,15.5,15.2,10.549262561,44225,75.3725,129,N,95,129905001,129905
129906002,322,291,235,208,284,1056,10,362,89,112,726,16.9,16,18,12.306818182,50911,77.8838,129,N,94.6,129906002,129906
129906004,1,3,11,7,3,22,0,8,0,2,12,.,.,5,24,63731,1.992,129,N,80.7,129906004,129906
129910001,93,77,77,55,13,302,1,257,17,35,95,17.6,14.5,17,10.088235294,43710,24.647,129,N,95.5,129910001,129910
130901001,286,251,224,263,1,1024,9,703,49,75,227,17.8,18.1,18.2,13.944444444,49638,68.7365,130,N,95.8,130901001,130901
130901002,336,324,348,293,7,1301,16,921,73,73,128,17.4,19.3,20.8,16.141248315,51036,84.6238,130,N,96.3,130901002,130901
130902001,78,93,82,74,0,327,3,145,70,47,151,10.6,14.6,14.8,12.905660377,44929,29.9361,130,N,97,130902001,130902
133901001,52,44,32,46,0,174,1,90,9,18,114,16.7,19,15.9,8.0591589782,39412,14.5009,133,N,96.2,133901001,133901
133901003,1,2,4,4,1,11,0,8,0,0,0,.,.,.,17,45948,0.5,133,N,90.6,133901003,133901
133903001,366,371,308,293,34,1338,6,742,135,103,560,21.2,20.3,21,12.972972973,48309,86.3869,133,N,95.3,133903001,133903
134901001,52,37,56,49,0,194,3,114,31,11,82,13.6,16,16.8,16.592592593,46440,19.3747,134,N,95.2,134901001,134901
136901001,49,45,53,39,1,186,1,58,20,13,95,7.6,9.9,12.3,11.966666667,45366,21.1757,136,N,93.7,136901001,136901
137901001,354,237,193,229,44,1013,13,107,77,106,731,18.6,18.4,19.8,11.780362713,42178,72.6628,137,N,92.3,137901001,137901
137904001,92,73,58,54,1,277,3,47,35,12,120,11.4,14.5,11.5,10.551724138,42810,27.1671,137,N,95,137904001,137904
138902001,25,20,20,12,9,77,0,37,8,11,51,9.4,11.3,8.2,13.883104789,42403,10.7526,138,N,97.2,138902001,138902
139905001,67,68,66,61,16,262,1,218,9,27,87,12.3,10.1,15.1,15.006235997,41668,26.7148,139,N,96.1,139905001,139905
139909002,260,231,193,172,342,856,9,366,135,97,556,14,16,16.5,15.141130486,40639,77.5579,139,N,94.3,139909002,139909
