,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043903001,190,168,170,169,20,697,6,488,43,48,136,15.5,19.4,15.5,13,49274,45.1,043,N,96.3,043903001,043903
043904001,148,137,88,81,23,454,4,284,30,43,212,17,15.9,18.5,11.7,49067,34.8,043,N,96.8,043904001,043904
043905001,377,351,547,536,198,1811,206,959,206,122,346,19.6,21,22,11.2,55064,132.9,043,N,96,043905001,043905
043905002,526,521,540,445,183,2032,256,1227,244,162,194,21.4,24,22.5,12.2,58579,141.4,043,N,95.9,043905002,043905
043905005,506,466,566,529,130,2067,133,1478,230,122,145,20.7,22.6,23.9,10.6,54076,138.1,043,N,95.7,043905005,043905
043905006,581,522,528,450,214,2081,598,1002,372,117,162,21.4,24.3,23.8,9.1,53174,138.5,043,N,96.2,043905006,043905
043905007,548,495,487,408,373,1938,375,802,147,133,287,22.4,22.6,23.7,10,53454,127.1,043,N,96.4,043905007,043905
043905008,533,442,404,341,312,1720,169,858,122,134,249,19.8,22.5,23,10,53344,117.3,043,N,96.5,043905008,043905
043905009,520,495,388,312,251,1715,363,811,148,131,244,20.5,22.6,22.7,8.9,52283,122.3,043,N,96.6,043905009,043905
043905010,491,422,0,2,50,915,136,597,137,46,30,23.2,22.9,21.5,8.4,52789,79.1,043,N,.,043905010,043905
043907002,832,771,603,527,413,2733,104,1326,209,219,859,20.8,20.5,20.5,11.3,54104,163.5,043,N,94.3,043907002,043907
043907004,521,550,528,493,392,2092,90,1044,182,195,635,18,20.7,17.2,11.5,54023,134.7,043,N,95.2,043907004,043907
043907005,1,2,2,3,0,8,0,4,0,1,3,.,.,.,11.8,53550,4,043,N,84.1,043907005,043907
043907007,719,705,718,701,263,2843,127,1830,329,184,429,18.8,23,21.7,10.1,53553,174.5,043,N,95.1,043907007,043907
043907197,1,1,1,2,2,5,0,1,1,1,0,1,1,1,10,52014,6.2,043,N,91.2,043907197,043907
043908001,202,182,156,119,37,659,8,464,68,50,99,17,17.7,20.8,9,48409,40.5,043,N,94.3,043908001,043908
043910006,224,219,1267,1231,358,2941,793,913,678,238,789,19.8,21.8,22.4,13.6,56204,188.6,043,N,95.9,043910006,043910
043910008,134,114,102,69,16,419,54,275,123,7,39,-2,-2,-2,8.9,54074,26,043,N,96.6,043910008,043910
043911001,294,269,275,220,66,1058,8,511,51,130,455,15.7,19.3,16.8,12,54038,70.3,043,N,94,043911001,043911
043912001,580,579,520,427,182,2106,51,1508,211,127,122,20.2,24.4,25.8,9.9,53519,145,043,N,96.3,043912001,043912
043914001,664,547,550,465,388,2226,250,1083,303,159,546,19,19.6,20.9,11.1,55006,133.9,043,N,96.6,043914001,043914
043914003,550,454,423,393,230,1820,60,1008,193,164,447,18.5,19,22.1,9.5,54400,114.4,043,N,95.7,043914003,043914
043917001,57,56,40,42,0,195,1,151,10,18,97,16.5,12.6,12.9,7.9,47228,18.7,043,N,96.1,043917001,043917
043918001,146,136,138,105,26,525,3,341,47,40,203,16.5,20,17.3,9.4,48113,40.6,043,N,95.8,043918001,043918
043919001,345,363,324,296,29,1328,71,1076,271,64,34,17.8,19.3,22.8,11.3,54501,94.3,043,N,96.1,043919001,043919
044902001,39,34,39,43,10,155,0,70,6,18,81,11.5,9.8,11.8,15.2,50899,18,044,N,97.3,044902001,044902
045902001,132,124,122,95,70,473,4,245,23,51,203,14.2,16.4,16.3,11.2,45313,39.1,045,N,93.5,045902001,045902
045902002,1,2,1,4,2,8,0,2,0,1,4,.,.,.,3,42879,1,045,N,56.6,045902002,045902
045903001,114,87,85,71,69,357,1,94,27,38,217,13.9,16.7,16.9,12.1,49742,30.9,045,N,94.6,045903001,045903
045903004,9,19,7,23,11,58,0,14,0,11,58,3.3,6.8,3.1,13.7,51635,4.2,045,N,.,045903004,045903
045905002,55,54,52,42,19,203,0,106,8,16,52,11.3,10.8,15,17.6,46656,20.1,045,N,96.8,045905002,045905
046901001,15,671,563,468,40,1717,14,917,150,131,424,19.1,21.8,21.6,13.9,53857,96.8,046,N,94.1,046901001,046901
046902001,674,642,621,505,66,2442,30,1249,238,247,723,22.2,25.6,26.7,14.1,54054,133.8,046,N,94.5,046902001,046902
046902002,665,667,636,567,72,2535,48,1461,403,194,331,22.1,26.8,25.7,14.6,52631,140.1,046,N,95.8,046902002,046902
046902003,271,272,216,200,10,959,5,678,85,135,347,18.8,21,19.6,13.6,51531,68.1,046,N,94.1,046902003,046902
046902007,96,63,52,49,5,260,2,141,34,10,62,28.9,21.4,23,12.1,51909,15.5,046,N,97.1,046902007,046902
047901001,89,75,95,79,2,338,2,166,14,31,190,11.9,10.1,12.1,11.7,42176,36.9,047,N,95.9,047901001,047901
047902001,46,47,41,35,0,169,0,114,12,18,88,8.6,10,11.1,13.5,44991,19.5,047,N,96.6,047902001,047902
049901001,220,190,179,170,42,759,4,242,43,69,555,17.1,19.1,16.8,10.5,45607,55.8,049,N,94.7,049901001,049901
049903001,68,47,42,53,0,210,3,155,18,29,89,15.7,15.4,13.3,17.1,47251,19.1,049,N,95,049903001,049903
049905001,106,86,87,76,2,355,1,300,31,33,129,11.4,12.3,16.4,14.4,47277,31,049,N,95.5,049905001,049905
050902001,245,218,185,183,22,831,7,599,72,92,368,17.4,18.3,20.2,11.6,42125,58.8,050,N,94.7,050902001,050902
050910001,646,549,542,492,498,2229,39,980,181,215,978,13.2,13.9,15,8.4,47382,161.4,050,N,94.7,050910001,050910
052901001,98,102,82,62,6,344,1,81,20,28,99,9.6,10.4,13,11.9,54311,31.5,052,N,93.9,052901001,052901
053001001,50,47,60,47,0,204,1,54,15,14,88,13.8,11.8,13.2,14,47145,24.1,053,N,95.9,053001001,053001
054903001,40,34,34,28,1,136,1,27,10,18,101,8.4,7.9,10.4,9.6,42167,18.9,054,N,95.7,054903001,054903
056901001,137,138,121,97,2,493,9,230,14,29,186,15.2,13.6,16.7,11.9,45521,39.2,056,N,95.9,056901001,056901
056901002,1,1,7,5,0,14,0,7,0,3,7,4.5,3.9,2.5,25.3,51904,3,056,N,89.1,056901002,056901
057803002,155,131,122,118,39,526,261,82,0,14,105,18.8,12.1,13.4,7.4,55222,35.3,057,Y,96.8,057803002,057803
057803004,157,107,87,101,7,452,1,1,0,41,385,16,24,24.8,1.4,47333,32.4,057,Y,.,057803004,057803
057803007,94,77,76,59,199,306,1,3,0,16,220,17,13.3,16.3,2,47139,24.7,057,Y,.,057803007,057803
057803009,154,100,79,64,107,397,33,26,0,18,274,23.1,17.2,22.4,1.6,51015,27.6,057,Y,.,057803009,057803
057803010,131,88,80,102,27,401,4,2,0,42,349,23.2,26.9,22.8,2.5,47511,32.8,057,Y,.,057803010,057803
057804001,145,134,142,91,182,512,2,22,0,46,494,8.4,6.4,6.3,4.4,53538,24.7,057,Y,88.7,057804001,057804
057804002,117,148,194,206,111,665,0,10,0,58,635,5.9,6.6,6.6,3.3,47547,31,057,Y,96.4,057804002,057804
057804003,82,78,85,91,34,336,2,10,0,27,303,7.5,8.7,7.9,3.9,50042,18.8,057,Y,88.3,057804003,057804
057804004,138,102,154,116,195,510,0,15,0,74,485,8.2,7.6,7.8,8.3,51026,24.6,057,Y,89.3,057804004,057804
057804005,74,99,65,61,224,299,0,5,0,46,290,5.1,6.5,4.2,6.8,50247,17.8,057,Y,93.9,057804005,057804
057804006,138,129,74,58,55,399,9,7,0,48,379,6,8.3,7.7,3,48966,20.8,057,Y,95.4,057804006,057804
057804007,86,79,101,84,154,350,1,17,0,22,321,9.1,8.8,6.6,5.7,51367,16.8,057,Y,91.1,057804007,057804
057804008,65,73,63,29,74,230,0,6,0,21,217,4.8,9.9,5.9,4.1,47973,18.2,057,Y,91.3,057804008,057804
057804009,148,109,103,61,190,421,1,7,0,30,393,7.2,12.7,13.4,3.6,49163,18.6,057,Y,87.5,057804009,057804
057804010,74,88,127,57,91,346,0,5,0,16,310,5.9,4.9,5.9,3.9,50013,18.8,057,Y,88.4,057804010,057804
057804011,144,97,104,55,7,400,1,8,0,39,372,11.9,13,9.4,7.2,49908,16.7,057,Y,87.6,057804011,057804
057807002,266,206,140,97,261,709,3,239,34,58,265,19.8,19.3,20.6,7.5,48017,55,057,Y,.,057807002,057807
057828001,58,12,85,22,44,177,1,36,0,18,140,4.1,3.7,2.5,11,44788,6.8,057,Y,78.3,057828001,057828
057828002,43,22,64,42,23,171,1,75,0,22,101,3.6,3.9,2.8,8,48321,6.6,057,Y,78.2,057828002,057828
057828003,59,55,143,39,66,296,2,97,0,22,181,3.3,3.8,2.6,5.4,45302,11.7,057,Y,76,057828003,057828
057828004,91,41,124,37,77,293,6,65,0,47,200,3.9,4.4,3,5.5,46393,13.3,057,Y,86.8,057828004,057828
057828005,53,34,108,41,18,236,4,115,0,27,134,3.1,3.4,2.6,9.3,46064,12.6,057,Y,80.3,057828005,057828
057828006,48,36,99,24,133,207,1,6,0,25,169,4.3,5,3.5,7.7,44791,6.5,057,Y,73.1,057828006,057828
057834001,74,117,111,103,164,405,3,41,0,39,243,14.7,12.8,11.4,8.6,52601,17.3,057,Y,75.1,057834001,057834
057834003,50,50,58,32,135,190,0,15,0,19,128,2.9,2.6,1.7,5.2,47938,10.9,057,Y,83.6,057834003,057834
057834004,55,63,48,34,96,200,1,29,0,19,86,2.8,2.3,2.4,4.1,47416,12.5,057,Y,80.9,057834004,057834
