,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
096904,48,30,42,44,85,250,221,557,47,140,309,18.5,18.4,18.8,28671,10.8,6.8,MEMPHIS ISD,096904,096,95
096905,30,23,27,18,9,160,111,280,23,39,168,13.1,13,13.7,29831,12.1,8.9,TURKEY-QUITAQUE ISD,096905,096,95.8
096908,7,2,4,5,1,9,68,78,0,10,74,6.1,7,8.3,25787,7,3.6,LAKEVIEW ISD,096908,096,95
097902,84,46,69,53,2,868,65,944,41,173,362,19.8,14.8,18.5,29489,13.1,6.9,HAMILTON ISD,097902,097,96.2
097903,68,45,39,30,1,505,119,625,51,85,372,16.5,17.9,24.3,30016,11.6,6.9,HICO ISD,097903,097,95.8
098901,36,35,37,31,0,276,181,457,30,63,206,12.8,11.7,13.5,33252,12.4,9.7,GRUVER ISD,098901,098,97.6
098903,0,0,0,0,0,68,25,93,9,15,41,6,7.3,10.3,29589,9.6,6.7,PRINGLE-MORSE CONS ISD,098903,098,97.2
098904,66,68,55,52,0,484,296,780,41,106,336,14.8,15.1,15.5,31365,12.6,7.2,SPEARMAN ISD,098904,098,96.9
099902,19,19,30,15,19,183,69,277,9,28,177,16.5,14.8,15.6,28782,11.6,8,CHILLICOTHE ISD,099902,099,96.9
099903,66,62,57,44,52,531,164,747,62,205,337,14.5,13.3,14,32594,14.9,10.4,QUANAH ISD,099903,099,96.3
100903,116,104,74,86,217,1113,23,1357,101,188,599,20.1,17.9,21,29650,12.1,8.9,KOUNTZE ISD,100903,100,94.7
100904,283,279,285,237,782,2726,39,3559,274,698,1389,19.7,19.5,22.1,29903,12.7,9.6,SILSBEE ISD,100904,100,95
100905,202,204,156,158,342,2021,53,2417,149,345,672,22.5,20.7,23.4,30426,12.3,7.5,HARDIN-JEFFERSON ISD,100905,100,95.8
100907,301,248,257,205,6,3131,51,3202,219,346,628,22.6,20.3,21.9,30142,10.6,5.9,LUMBERTON ISD,100907,100,95.2
100908,74,62,35,46,1,692,6,700,73,105,322,17,16.7,18.4,29290,10.1,5.2,WEST HARDIN COUNTY CONS ISD,100908,100,93.2
101801,0,0,0,0,72,17,12,115,6,0,23,.,.,.,18191,0,0,MEDICAL CENTER CHARTER SCHOOL,101801,101,.
101802,0,0,0,0,13,4,131,150,6,5,144,.,.,.,31181,6.8,0,SER-NINOS CHARTER SCHOOL,101802,101,.
101803,25,0,0,0,17,90,12,122,0,38,0,19,19.7,17.3,26546,0.7,0,WEST HOUSTON CHARTER SCHOOL,101803,101,.
101804,124,69,47,120,7,8,345,360,0,0,244,25,25,25,24012,1,0,GEORGE I. SANCHEZ CHARTER,101804,101,.
101805,43,34,16,0,242,0,5,256,0,0,100,15.9,15.8,16.9,26581,6.8,0,GIRLS & BOYS PREP ACADEMY,101805,101,.
101806,0,0,0,0,0,1,99,100,0,0,94,19.8,19.8,19.8,31185,7.8,0,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,101806,101,.
101902,4391,3042,2331,1891,16993,8265,20187,47242,2240,5649,29981,19.1,21.3,22.3,35277,9.7,6.8,ALDINE ISD,101902,101,94.9
101903,3564,2310,1975,1505,13120,6852,11160,38383,2144,4296,16095,22.4,23.3,23,33975,9.5,5.7,ALIEF ISD,101903,101,95.4
101905,670,361,354,216,696,3114,2137,6071,388,687,3021,22.3,23.8,24.1,34453,10.9,8,CHANNELVIEW ISD,101905,101,95.1
101906,356,286,233,216,946,2568,355,3903,599,431,1337,21,20.8,22.2,31909,10.7,7,CROSBY ISD,101906,101,95.3
101907,4382,3628,3265,2881,4732,34804,9435,52930,3781,5746,9766,23.2,22.2,22,32271,11.3,7,CYPRESS-FAIRBANKS ISD,101907,101,95.8
101908,1009,971,833,648,120,8630,2529,11501,702,778,2341,21.5,21.3,22.7,35611,12.5,9,DEER PARK ISD,101908,101,95.5
101909,1374,817,681,611,11573,188,1987,13758,983,670,8919,22,20.4,21.9,36166,15.2,12.2,NORTH FOREST ISD,101909,101,93.5
101910,1759,1219,994,880,3603,4408,9176,17610,1291,1856,9189,22,23.6,24.3,32035,9.6,6.7,GALENA PARK ISD,101910,101,95.1
101911,1665,1177,1090,942,3087,8286,6379,17921,980,1821,7912,22.3,23.2,25.1,33918,13.1,9.7,GOOSE CREEK ISD,101911,101,94
101912,19552,11277,9241,9385,71882,23147,108468,209375,16686,20550,136141,23.8,23.9,24.7,34367,12.2,10.1,HOUSTON ISD,101912,101,93.8
101913,1839,1726,1698,1391,1869,17939,2222,22650,2225,2378,3171,26.6,25.9,26.9,33108,11.4,6.4,HUMBLE ISD,101913,101,95.8
101914,2234,1978,1634,1495,1257,20940,3293,26597,1933,2336,2970,23.4,23.9,24.4,34639,11.3,6.3,KATY ISD,101914,101,96.3
101915,2860,2310,2116,1811,3491,20216,4056,29892,2900,3599,4573,22.2,22,22.2,32899,13.2,8.1,KLEIN ISD,101915,101,96.1
101916,633,541,504,387,595,5223,1415,7344,601,718,1680,22.8,22.7,23,35504,13.2,9.3,LA PORTE ISD,101916,101,94.6
101917,3355,2579,2279,1879,2163,14866,21924,40512,1879,2871,21454,22.2,23.3,24.4,32689,11.9,8.5,PASADENA ISD,101917,101,94.4
101919,1915,1540,1320,987,4471,11205,4081,21044,3138,2172,6421,23,23.6,23.5,35012,11.7,7.1,SPRING ISD,101919,101,95.5
101920,2615,1795,1851,1498,1951,12206,13328,29881,1690,3274,14652,21.4,21.3,22.1,34493,11.4,8.3,SPRING BRANCH ISD,101920,101,95.6
101921,601,484,417,344,245,5217,553,6090,311,605,879,25.2,21.1,23,32327,10.6,5.9,TOMBALL ISD,101921,101,95.5
101924,301,277,199,192,893,1913,964,3820,335,445,1822,20.3,23.7,20.7,32938,12.4,8.6,SHELDON ISD,101924,101,95.8
101925,187,216,147,126,1,2189,120,2328,221,277,447,20.6,22.5,19.6,30545,10.7,6.1,HUFFMAN ISD,101925,101,95.6
102901,40,36,37,33,280,149,6,435,45,72,355,12.9,14.4,14.6,29531,10.7,5.2,KARNACK ISD,102901,102,95.1
102902,556,622,436,398,2911,2980,455,6378,126,570,3285,23.2,25,23.7,32443,13.2,9.1,MARSHALL ISD,102902,102,95.1
102903,60,61,45,62,209,544,51,805,35,101,380,15.2,14.6,16,30560,11.4,7.3,WASKOM ISD,102903,102,94.8
102904,311,287,247,214,217,3326,77,3649,99,319,821,22.3,18.3,22.2,32663,14.1,9,HALLSVILLE ISD,102904,102,97.1
102905,52,48,47,26,41,503,1,546,49,72,183,18.6,18,17.1,30831,13.2,8,HARLETON ISD,102905,102,95.5
102906,89,75,65,65,224,741,31,1002,86,116,423,17.6,17,18.4,32098,14.1,8.2,ELYSIAN FIELDS ISD,102906,102,95.8
103901,9,10,6,8,0,98,18,116,12,20,51,10.6,7.3,7.7,27905,9,3.5,CHANNING ISD,103901,103,97.4
103902,18,9,14,19,2,165,30,197,22,29,94,14.2,8.5,13.8,28671,11.7,6,HARTLEY ISD,103902,103,96.9
104901,45,56,72,42,46,427,243,718,101,137,440,15.1,15.6,15.7,30467,13,8.7,HASKELL CISD,104901,104,97.2
104902,20,16,10,16,14,96,63,173,16,25,121,11.8,9.3,15.7,28130,11.9,6.2,ROCHESTER ISD,104902,104,95.4
104903,19,16,17,12,3,150,47,200,20,32,104,11.7,9.5,13.3,32544,16.4,12.9,RULE ISD,104903,104,97.2
104907,19,10,8,5,0,110,15,125,7,33,63,12.3,7.4,11.8,28484,11.5,6.1,PAINT CREEK ISD,104907,104,96.1
105902,659,450,392,324,336,2283,4185,6863,629,1070,3464,21.1,21.1,21.9,31589,12.4,8.3,SAN MARCOS CONS ISD,105902,105,93.8
105904,261,192,169,123,23,2372,240,2665,159,404,341,22.2,22.2,22.3,29747,11.4,5.4,DRIPPING SPRINGS ISD,105904,105,95.9
105905,154,125,123,71,18,1375,86,1498,156,259,209,19.6,19.9,20.4,29764,11.7,3.7,WIMBERLEY ISD,105905,105,95.9
105906,577,430,347,325,148,3253,2319,5748,466,826,1975,21.7,22.7,23,31071,11.7,6.3,HAYS CONS ISD,105906,105,95.6
106901,126,89,59,64,23,614,237,877,50,146,306,14.1,12.8,14.1,36621,16.5,10,CANADIAN ISD,106901,106,96.4
107901,313,264,214,187,610,2276,587,3485,161,348,1253,22.1,23.3,23.4,29421,12.3,8,ATHENS ISD,107901,107,95.1
107902,197,173,149,172,224,2010,117,2362,104,419,828,22.1,22.5,22.5,30311,12,7.9,BROWNSBORO ISD,107902,107,95.5
107904,48,38,52,42,4,559,10,575,30,120,192,16,16.4,15.9,29393,10.6,5.6,CROSS ROADS ISD,107904,107,96.2
107905,130,91,111,83,16,1310,37,1371,114,314,726,16.1,16.6,18.4,29244,11.3,6.7,EUSTACE ISD,107905,107,94.8
107906,118,86,67,39,177,902,46,1138,72,181,607,16.7,15.5,20.4,27807,10.6,5.1,MALAKOFF ISD,107906,107,94.5
107907,23,25,26,15,64,240,19,323,28,39,169,19.4,16.1,17.5,26735,8.3,4.4,TRINIDAD ISD,107907,107,95.4
107908,0,0,0,0,0,121,1,124,8,21,57,13.1,13,15.3,28535,11.6,8.3,MURCHISON ISD,107908,107,95.5
107910,41,34,38,40,53,406,14,474,51,64,172,14.9,13.9,13.9,32205,17.2,11.2,LA POYNOR ISD,107910,107,95.4
108801,49,36,3,5,0,2,91,93,0,0,69,17.5,17,18,25015,9,0,ONE-STOP MULITSERVICE CHARTER,108801,108,.
108902,993,478,504,307,4,140,9563,9717,656,809,8401,22,22.2,22.9,30387,8.2,6.1,DONNA ISD,108902,108,94.5
108903,502,366,275,264,3,36,4475,4517,369,346,3911,19.5,20.6,22.5,33085,11.2,8.5,EDCOUCH-ELSA ISD,108903,108,96.6
108904,1928,1323,975,846,24,794,18286,19153,1317,1960,16507,21.9,22.7,23.2,33524,11.3,8.4,EDINBURG CISD,108904,108,94.8
108905,283,171,155,126,0,16,2564,2589,157,184,2363,18.5,19,18.9,33682,10.3,6.2,HIDALGO ISD,108905,108,95.5
108906,2270,1631,1486,1159,72,2472,18811,21704,2101,2330,13422,22.3,22,22.2,34810,12.7,8.6,MCALLEN ISD,108906,108,94.6
108907,488,300,285,242,7,72,4889,4968,278,455,4408,19.2,20,21.3,33989,12.4,10.2,MERCEDES ISD,108907,108,96.2
108908,1088,730,726,612,16,429,11462,11921,1034,708,9887,21.1,21.9,21.5,32953,11.1,7.8,MISSION CONS ISD,108908,108,96.1
108909,1858,1320,1167,1095,26,336,19975,20362,1310,1394,17712,21.6,22.2,22.1,34510,11.1,9.1,PHARR-SAN JUAN-ALAMO ISD,108909,108,95.1
108910,196,124,91,95,2,5,1857,1869,53,152,1812,16.7,16.4,18,30374,8.2,4.5,PROGRESO ISD,108910,108,95.5
108911,414,329,289,203,4,966,3399,4406,418,371,2431,21.2,21.3,20,33509,10.3,4.8,SHARYLAND ISD,108911,108,95.9
108912,1193,1002,689,588,3,91,14083,14185,1986,1348,13144,21.2,20.8,22,32468,8.4,5.7,LA JOYA ISD,108912,108,93.7
108913,1203,800,732,523,12,389,12527,12952,1516,862,11269,21.4,23.1,22.8,31788,9.8,7.4,WESLACO ISD,108913,108,96.3
108914,61,63,47,36,0,5,692,698,71,97,643,16.1,15.8,15.3,32535,12.3,7.8,LA VILLA ISD,108914,108,96.1
108915,0,0,0,0,0,14,408,422,46,44,366,13,12.8,13,33223,11.1,7.9,MONTE ALTO ISD,108915,108,97.5
108916,182,125,80,84,0,4,1803,1808,153,144,1743,21.2,23.9,22.9,30821,8.1,4.2,VALLEY VIEW ISD,108916,108,96.3
109901,25,26,23,18,3,246,23,274,30,42,72,10.3,11.6,20,33776,14.2,9.5,ABBOTT ISD,109901,109,96.8
109902,23,24,20,15,20,191,16,228,12,58,88,15,15.5,15,28265,8.6,2.8,BYNUM ISD,109902,109,97.2
109903,27,26,24,18,0,310,29,340,31,55,121,12.8,12.1,19.7,26761,8.4,5.5,COVINGTON ISD,109903,109,96.4
109904,124,117,93,90,352,879,476,1709,122,228,1046,19.9,20.4,21.1,29961,11.8,6,HILLSBORO ISD,109904,109,95
109905,43,38,47,43,118,374,11,503,34,94,298,18.5,12.6,11.7,28473,12.9,6.1,HUBBARD ISD,109905,109,95
109907,40,44,31,35,104,299,140,544,45,79,332,16.7,14.3,19.4,30950,11.1,4.9,ITASCA ISD,109907,109,96.4
109908,0,0,0,0,16,34,5,55,3,16,41,.,.,.,27745,8.2,5,MALONE ISD,109908,109,96.2
109910,0,0,0,0,14,66,5,85,9,13,40,10.3,.,.,28479,14.6,8,MOUNT CALM ISD,109910,109,96.2
109911,116,104,88,79,59,1255,113,1434,79,226,666,19.4,15.7,20.9,28027,8.8,4.3,WHITNEY ISD,109911,109,95
109912,15,8,10,10,5,147,9,161,20,19,65,11.1,6,9.5,31237,14.9,4,AQUILLA ISD,109912,109,95.6
109913,37,18,19,26,5,250,21,276,32,53,124,19.5,10.9,20,29047,11.5,5.6,BLUM ISD,109913,109,94.5
109914,19,17,9,8,0,128,24,152,8,22,67,11.8,12,13.2,29389,13.8,7.5,PENELOPE ISD,109914,109,98.2
110901,33,22,20,17,19,153,201,373,24,46,238,15.1,10.7,17,29102,9.6,6.4,ANTON ISD,110901,110,96.1
110902,310,284,204,237,212,1576,1744,3545,231,450,1831,20.5,20.5,20.9,32675,13.7,10.3,LEVELLAND ISD,110902,110,95.8
110905,42,37,25,29,7,160,213,380,18,43,222,13.6,11.8,18.3,30248,10.4,5.9,ROPES ISD,110905,110,96.7
110906,31,26,24,23,9,272,117,398,31,37,204,17.7,14.4,14.3,24725,6.5,3.8,SMYER ISD,110906,110,95.7
110907,48,46,36,33,7,263,278,555,33,43,269,19.3,18.3,21.2,34524,12.5,8.2,SUNDOWN ISD,110907,110,96.8
110908,23,19,19,16,5,125,114,245,32,15,123,13.6,12.6,12,30379,13.5,8.5,WHITHARRAL ISD,110908,110,96.7
111901,560,442,380,312,34,5425,509,6061,576,793,1811,21.5,19.4,21.4,30079,9.2,5.4,GRANBURY ISD,111901,111,94.9
111902,30,25,30,16,0,295,14,312,14,47,133,20.5,16,20.1,30372,9.8,5,LIPAN ISD,111902,111,95.6
111903,46,31,39,29,0,440,24,467,44,68,126,16.3,15.1,17.1,30419,10.8,7.9,TOLAR ISD,111903,111,96.5
112901,325,298,249,212,563,3043,289,3916,228,514,1426,19.3,19.2,21.1,31986,13.1,9,SULPHUR SPRINGS ISD,112901,112,95.8
112905,28,25,26,16,0,267,25,293,27,71,87,10.7,11.3,15.1,26464,8.2,4.5,CUMBY ISD,112905,112,95.4
112906,26,41,26,29,13,327,15,358,18,61,174,13.8,14.2,14.8,29669,10.9,6.4,NORTH HOPKINS ISD,112906,112,97.2
112907,19,19,14,19,0,201,17,220,17,33,66,16.1,9.4,16.8,30137,12.3,6.9,MILLER GROVE ISD,112907,112,95.1
112908,37,46,53,49,26,519,138,689,40,95,306,21,17.5,22.5,28192,9.2,5.7,COMO-PICKTON CISD,112908,112,95.8
112909,26,14,11,15,2,208,16,226,20,30,128,17.3,15.6,14.8,29836,11.5,7.9,SALTILLO ISD,112909,112,96.1
112910,19,15,17,23,2,224,22,249,14,21,94,21,13.9,19.6,30234,13.1,9.4,SULPHUR BLUFF ISD,112910,112,97.1
113901,198,108,135,91,1174,645,165,1994,168,304,1299,19.8,19.2,18.6,29265,12.8,7.7,CROCKETT ISD,113901,113,94.8
113902,76,66,50,60,250,486,13,750,95,143,347,12.6,13.6,14.6,32524,14.8,7.8,GRAPELAND ISD,113902,113,95.5
113903,41,45,44,34,72,428,12,514,27,63,167,13,13.8,14,32552,13.9,6.6,LOVELADY ISD,113903,113,96.3
113905,36,43,28,22,13,393,30,438,22,78,162,15.4,13.9,15.7,28465,9.9,3.8,LATEXO ISD,113905,113,95.8
113906,39,32,25,34,126,271,1,399,26,72,232,12.6,12.3,12.9,29096,11.7,9.1,KENNARD ISD,113906,113,96
114901,375,301,255,228,258,2022,2104,4418,214,472,2247,20,20.7,22.8,32253,12.8,9.2,BIG SPRING ISD,114901,114,94.6
114902,92,59,69,62,2,778,203,987,47,95,345,16,13.8,14.6,31296,15.7,8.5,COAHOMA ISD,114902,114,96.2
114904,67,43,44,35,3,613,79,695,31,75,137,18.6,17.2,19.9,34118,13.6,9,FORSAN ISD,114904,114,96.3
115901,37,42,26,22,3,33,446,482,23,36,421,20.6,16.7,14.2,28784,7.2,2.9,FT HANCOCK ISD,115901,115,96
115902,12,16,12,8,0,52,102,154,2,20,110,9.8,11,13,27643,8.4,3.8,SIERRA BLANCA ISD,115902,115,95.2
115903,19,19,20,15,0,67,121,188,33,32,141,17,14,10.3,29051,6.3,3.6,DELL CITY ISD,115903,115,96.2
116901,58,59,55,52,27,799,20,847,54,132,249,19.4,12.4,20.2,30287,12,5.4,CADDO MILLS ISD,116901,116,95.4
116902,40,32,42,33,12,432,12,459,81,81,116,18.7,15.1,20,30706,10.4,6,CELESTE ISD,116902,116,97.3
116903,152,112,96,79,375,1173,69,1653,165,261,797,20.6,20.2,21.7,29579,10.6,7.1,COMMERCE ISD,116903,116,95.4
116905,488,344,287,318,1401,3227,695,5374,424,618,2574,20.6,20.3,22.7,30351,11.5,8.3,GREENVILLE ISD,116905,116,94.4
116906,58,42,58,41,12,627,27,673,54,155,194,13.4,14.2,17.9,28211,10.6,5.1,LONE OAK ISD,116906,116,96.4
116908,210,191,164,133,15,2492,151,2676,152,497,1105,23.8,22.9,25.7,28335,8.8,4.4,QUINLAN ISD,116908,116,94.3
116909,56,42,40,35,52,527,16,601,73,114,244,19,16.9,17,30351,13.2,7,WOLFE CITY ISD,116909,116,96.4
116910,28,36,24,17,2,291,12,306,25,61,68,20.3,14.8,15.1,27605,8.4,4.8,CAMPBELL ISD,116910,116,95.4
116915,30,36,31,39,4,413,24,444,65,91,122,18.3,17.2,20.5,31296,11.2,6.4,BLAND ISD,116915,116,95.9
116916,46,46,36,22,4,433,19,464,27,93,230,11.5,14,16.7,25135,7.2,2.9,BOLES ISD,116916,116,94.3
117901,299,242,241,230,133,2365,786,3303,188,344,1012,22.9,24,24.5,31053,11.6,8.2,BORGER ISD,117901,117,95.2
117903,119,109,90,93,5,1164,53,1235,39,186,305,16.4,14.9,16.9,30374,11.9,6.9,SANFORD ISD,117903,117,95.4
117904,79,64,61,57,2,649,108,773,9,124,362,15,13.7,15.7,33073,14.4,9.8,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,95.9
117907,0,0,0,0,2,72,10,84,5,15,61,.,.,.,26302,5.5,3.1,SPRING CREEK ISD,117907,117,97.6
118902,28,28,28,20,2,272,106,380,57,63,152,16.4,10.8,12.9,33760,11.5,5.6,IRION CO ISD,118902,118,96.8
119901,21,20,18,18,1,229,13,243,16,40,141,12.4,9.4,14.5,26982,7.9,3.1,BRYSON ISD,119901,119,97
119902,91,90,80,76,22,1015,116,1161,146,210,386,17.6,15.5,16.7,31275,11.7,6.4,JACKSBORO ISD,119902,119,96.5
119903,45,34,29,22,0,398,14,412,32,38,150,13.5,13.3,15.7,27860,7.6,4.4,PERRIN-WHITT CONS ISD,119903,119,95.7
120901,149,103,113,91,232,997,532,1769,96,239,764,21.1,20.1,21.1,31235,13.3,9,EDNA ISD,120901,120,95.4
120902,56,57,55,51,29,424,255,711,74,72,349,17.3,14.4,18.2,31594,14,9.1,GANADO ISD,120902,120,96.9
120905,97,75,89,64,18,780,159,957,98,123,256,17,17.3,19.7,32118,11.9,8.6,INDUSTRIAL ISD,120905,120,96.3
121902,31,19,11,16,42,272,2,316,9,50,179,17.7,11.2,15.9,29485,11.4,6.3,BROOKELAND ISD,121902,121,93.3
121903,170,142,120,100,84,1597,23,1712,140,293,616,19,21.1,21.1,31810,12.6,8.8,BUNA ISD,121903,121,95.2
121904,324,221,212,204,1461,1871,194,3542,162,506,1795,20.4,20.2,22.6,32324,13.4,9,JASPER ISD,121904,121,94.5
121905,126,138,122,104,271,1310,29,1613,61,268,726,18.9,16.8,15.9,31386,11.6,7.9,KIRBYVILLE ISD,121905,121,94.9
121906,45,41,30,27,0,431,1,432,56,59,107,17.8,15.2,13.8,32898,13.1,7.9,EVADALE ISD,121906,121,95.4
122901,70,37,35,17,17,204,116,342,33,97,58,13.8,14.4,11.7,28942,10.1,5.7,FT DAVIS ISD,122901,122,97.5
122902,2,4,10,3,0,23,28,51,9,12,32,4.3,4.4,3.8,28208,11.3,8.5,VALENTINE ISD,122902,122,97.2
123905,495,420,371,335,61,4949,228,5380,578,852,713,24.3,24.2,24.5,31913,14.3,10.7,NEDERLAND ISD,123905,123,95.8
123907,1077,817,689,450,6857,1944,1741,11591,332,875,8369,21.8,21.8,20.5,32226,13.2,10.3,PORT ARTHUR ISD,123907,123,92.8
123908,493,416,412,370,28,4990,275,5389,480,549,689,23.9,22.9,21.7,32642,13.9,9.9,PORT NECHES-GROVES ISD,123908,123,95.9
123910,1688,1610,1142,871,13066,5122,1305,19999,1424,2720,12289,19.2,21.6,21.6,32954,13.6,10.5,BEAUMONT ISD,123910,123,94.2
123913,18,16,9,12,11,168,4,185,17,43,0,12,7.8,8.9,33733,13.9,10.4,SABINE PASS ISD,123913,123,94.7
123914,177,152,160,133,125,1751,93,1987,70,262,471,18.7,19.4,18.7,30314,12.1,8,HAMSHIRE-FANNETT ISD,123914,123,95.8
124901,101,96,88,71,1,52,1191,1247,130,160,913,15.7,14.8,16.9,32311,12.9,9.7,JIM HOGG COUNTY ISD,124901,124,95.5
125901,515,452,377,337,45,901,4985,5958,711,555,3679,21.3,21.7,21.2,30781,11.7,11.6,ALICE ISD,125901,125,93.3
125902,48,38,36,36,0,45,526,571,67,77,295,17.1,15.1,17.2,33488,11.6,7.5,BEN BOLT-PALITO BLANCO ISD,125902,125,95.7
125903,106,117,87,81,8,574,807,1391,122,164,875,17.3,17.3,19,33188,13.2,7.5,ORANGE GROVE ISD,125903,125,94.9
125905,89,67,69,52,0,111,874,986,33,96,539,14.9,17.6,20.3,29899,13,8.1,PREMONT ISD,125905,125,95.1
125906,0,0,0,0,0,34,81,115,14,10,51,13,13,13,29605,10.4,8.7,LA GLORIA ISD,125906,125,96.7
126901,248,224,173,140,119,2228,332,2701,139,333,1025,20.5,23.8,23.3,30400,10.1,6.1,ALVARADO ISD,126901,126,95.4
126902,559,413,393,301,43,5581,294,5963,330,662,1181,22.8,22,21.7,32234,12,7.8,BURLESON ISD,126902,126,95.5
126903,531,447,305,244,319,4285,1098,5749,755,670,2461,22.6,22.8,25.2,32722,12.5,8.7,CLEBURNE ISD,126903,126,94.9
126904,77,73,54,46,43,809,71,924,96,184,316,14.8,16.7,18.4,32332,12.2,7.3,GRANDVIEW ISD,126904,126,96.4
126905,329,249,262,212,21,3512,278,3829,258,365,1416,23.9,24.7,23,30538,9.8,5.6,JOSHUA ISD,126905,126,94.2
126906,64,44,44,34,65,288,213,620,82,83,423,13,10.9,11.8,28360,10.2,4.8,KEENE ISD,126906,126,95.1
126907,63,63,53,47,0,833,43,876,63,199,244,18.8,21.2,21.1,29313,8.3,4,RIO VISTA ISD,126907,126,96.2
126908,104,84,60,59,8,902,239,1212,91,328,765,18.8,16.9,19.3,27917,7.8,4.3,VENUS ISD,126908,126,95.6
126911,88,74,51,57,6,787,73,870,69,206,315,15.5,18.7,23.6,29361,8.9,5,GODLEY ISD,126911,126,96.1
127901,61,63,52,49,19,535,293,848,133,154,523,13.5,14.9,14.1,29026,10.8,5.7,ANSON ISD,127901,127,95.5
127903,51,54,51,47,60,415,160,638,59,133,335,16.1,16.9,12.8,29313,10.2,6.1,HAMLIN ISD,127903,127,96.1
127904,63,60,58,49,4,728,45,780,88,115,316,16.3,15.7,14.4,28801,9.4,5.8,HAWLEY ISD,127904,127,95.5
127905,21,16,10,13,0,176,5,182,23,46,84,12.1,7.6,9.4,32243,16.9,11.2,LUEDERS-AVOCA ISD,127905,127,96.8
127906,67,73,55,47,102,470,269,846,63,161,492,16.8,15.2,18.4,29687,12.3,8.4,STAMFORD ISD,127906,127,96
128901,105,68,79,54,36,435,627,1100,168,128,605,19.4,17.3,17.4,31036,12.5,8.1,KARNES CITY ISD,128901,128,95.6
128902,115,92,88,71,37,284,831,1161,44,182,774,15.7,14.1,20,30036,11.7,8,KENEDY ISD,128902,128,95.4
128903,27,17,22,15,6,68,241,318,29,65,258,14.2,10.7,11.6,30019,10.7,6.3,RUNGE ISD,128903,128,95.2
128904,28,30,25,23,0,296,41,337,24,41,94,13.6,14.4,14.9,32597,13.9,7.5,FALLS CITY ISD,128904,128,97.8
129901,146,111,92,97,85,1409,90,1587,144,253,309,22.2,22.6,24.1,28274,9.3,4.4,CRANDALL ISD,129901,129,96.5
129902,176,167,155,131,113,1898,127,2155,85,233,236,23.5,22.2,24.1,29060,9,5.8,FORNEY ISD,129902,129,96.1
129903,259,240,168,144,273,2047,606,2937,131,407,1157,22.6,22.7,25.1,29064,10.4,6.3,KAUFMAN ISD,129903,129,95.2
129904,186,125,107,50,65,1459,81,1620,141,234,609,20.4,21.5,21.5,28543,9.3,5.4,KEMP ISD,129904,129,94.4
129905,238,200,165,146,70,2687,144,2932,158,541,1239,21.2,21.7,23.3,29931,11.1,6,MABANK ISD,129905,129,94.8
129906,382,235,211,207,1412,1963,539,3967,337,620,1853,19.6,20.3,21,30955,11.5,7.7,TERRELL ISD,129906,129,96.2
129910,71,74,42,58,47,652,30,731,70,105,133,16.7,15.2,19.2,29900,10.2,5.6,SCURRY-ROSSER ISD,129910,129,96.1
130901,403,321,273,229,23,3479,717,4233,255,522,788,19.7,20.6,21.3,30817,12,6.1,BOERNE ISD,130901,130,96.1
130902,96,65,56,45,5,543,420,968,62,153,539,12.8,12.9,14.2,29802,9.7,3.8,COMFORT ISD,130902,130,95.5
131001,0,0,0,0,0,3,43,46,0,4,36,8,4,8,34783,16.4,12.6,KENEDY COUNTY WIDE CSD,131001,131,95.6
132902,15,19,20,11,8,155,28,193,18,36,84,11.9,11.1,11.7,36968,16.8,10.9,JAYTON-GIRARD ISD,132902,132,96.7
133901,61,61,41,36,14,520,130,669,30,125,405,16.1,14.3,14.4,28382,7.3,3.5,CENTER POINT ISD,133901,133,96.4
133902,0,0,0,0,0,101,44,147,13,16,62,24,.,.,30484,13.8,5.9,HUNT ISD,133902,133,96.7
133903,446,311,284,270,175,2958,1543,4724,334,743,2218,18.5,19.6,21.2,31972,14,7.4,KERRVILLE ISD,133903,133,94.9
133904,177,113,67,66,19,1098,236,1363,220,190,641,19.2,17.6,17.6,29600,11.3,4.9,INGRAM ISD,133904,133,96
133905,0,0,0,0,0,13,8,23,1,2,5,.,.,.,29397,12.3,2,DIVIDE ISD,133905,133,85
134901,66,61,51,40,0,541,235,776,47,127,331,14.5,13.9,16.9,28572,10.7,6.5,JUNCTION ISD,134901,134,95
135001,8,10,6,4,0,72,13,85,1,13,30,6.4,6.6,6.3,35447,15,9.2,GUTHRIE CSD,135001,135,96.8
136901,59,46,42,37,22,209,376,611,29,105,369,14.3,16.5,18.6,29344,10.6,5.9,BRACKETT ISD,136901,136,95
137901,529,343,342,308,253,1030,3797,5136,587,533,3326,18,17.5,17.1,31704,13.3,9.2,KINGSVILLE ISD,137901,137,94.2
137902,0,0,0,0,2,154,476,636,56,64,404,22,16.8,19.3,32980,12.7,6.9,RICARDO ISD,137902,137,96.3
137903,104,54,61,45,1,232,399,633,57,59,297,18.7,17.4,22.2,30040,11.7,7.6,RIVIERA ISD,137903,137,95.8
137904,49,38,43,0,0,76,186,263,34,31,66,11.3,10.7,10.6,31722,9.4,4.1,SANTA GERTRUDIS ISD,137904,137,96.4
