,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
137901,497,380,326,318,211,1000,3793,5057,642,548,3251,16.2,17.4,15.5,33017,13.5,9.2,KINGSVILLE ISD,137901,137,94.3
137902,0,0,0,0,8,135,475,620,43,63,382,18.9,18,19.9,32286,11.4,6.9,RICARDO ISD,137902,137,95.8
137903,78,91,45,56,2,223,385,611,47,51,323,18.7,17.2,17.2,31653,12.1,8.1,RIVIERA ISD,137903,137,94.8
137904,45,40,35,43,0,76,216,294,39,35,91,11.9,12.9,11.3,33011,8.6,4.4,SANTA GERTRUDIS ISD,137904,137,96.6
138901,7,6,8,4,5,23,54,82,2,20,71,8.3,5,6.3,28390,9.4,6.3,GOREE ISD,138901,138,97.7
138902,37,25,29,17,43,187,157,391,37,71,242,14,12,13.1,34131,16.5,9.2,KNOX CITY-O'BRIEN ISD,138902,138,96.4
138903,36,37,32,24,55,228,173,456,50,45,221,12.3,13.7,14.3,32660,13.9,9.1,MUNDAY ISD,138903,138,97.5
138904,5,8,8,9,0,74,19,93,6,19,51,6.4,7.2,7.7,33024,10.8,6.1,BENJAMIN ISD,138904,138,96.9
139905,59,77,56,55,85,712,9,817,54,115,245,13.9,14.5,16.1,31443,12.9,7.9,CHISUM ISD,139905,139,96.2
139908,16,18,19,13,62,182,4,250,28,46,153,22,8.4,20,32272,12.8,8.4,ROXTON ISD,139908,139,96.3
139909,326,236,197,193,1500,2218,87,3878,378,497,2412,18.1,18.1,20.8,32609,13.4,11.1,PARIS ISD,139909,139,95.9
139911,280,209,189,166,160,2820,37,3073,252,353,881,23.4,21.7,20.2,32520,12.7,9.2,NORTH LAMAR ISD,139911,139,95.9
139912,99,72,64,72,9,952,24,1005,73,133,388,18.4,16.2,20.7,33676,15.1,10.3,PRAIRILAND ISD,139912,139,96.3
140901,23,11,22,12,33,89,68,190,17,20,109,13.8,10.8,10.9,32779,12.5,6.3,AMHERST ISD,140901,140,97.4
140904,138,122,118,89,132,562,873,1573,120,160,889,18.2,17.9,19,33705,13.3,9.7,LITTLEFIELD ISD,140904,140,95
140905,77,54,53,42,17,228,604,849,88,73,564,15.5,15.9,15.1,29358,9.5,4.6,OLTON ISD,140905,140,96.8
140906,10,10,10,15,0,53,72,125,12,11,76,10.6,7.8,9,32369,10.5,6.7,SPADE ISD,140906,140,95.8
140907,39,47,34,32,12,195,268,475,30,79,260,13.3,13.8,15.3,34224,14.3,9.5,SPRINGLAKE-EARTH ISD,140907,140,96.9
140908,29,32,32,25,16,192,155,365,17,60,203,14.5,13.1,14.1,38292,14.5,10.1,SUDAN ISD,140908,140,96.5
141901,309,244,244,202,123,2550,545,3254,164,445,1445,20.8,20.7,23.1,31733,12.7,7.8,LAMPASAS ISD,141901,141,95.4
141902,37,30,21,20,13,202,103,318,8,103,221,15.1,16.2,18.3,32713,11.8,6,LOMETA ISD,141902,141,94.2
142901,135,96,96,68,18,175,1205,1400,120,166,1101,16.7,15.8,18,30393,10.7,7.5,COTULLA ISD,142901,142,96.3
143901,108,104,87,95,142,843,87,1072,56,117,390,20.5,15.7,19.3,34008,17,11.1,HALLETTSVILLE ISD,143901,143,97
143902,31,38,17,22,3,300,72,377,26,48,206,15.3,14.2,17.7,33776,15.8,10.1,MOULTON ISD,143902,143,97.7
143903,44,42,52,39,98,398,68,569,42,76,252,18.4,16.9,14.7,33148,16.7,12.6,SHINER ISD,143903,143,97.1
143904,0,0,0,0,0,81,8,89,3,20,26,11.4,14.7,9,31832,11.8,7.4,VYSEHRAD ISD,143904,143,98.4
143905,0,0,0,0,0,86,4,90,6,11,29,10,6.7,10,31709,14.3,7,SWEET HOME ISD,143905,143,98
143906,0,0,0,0,0,90,1,93,2,10,36,19,16,19,34628,16.7,9.1,EZZELL ISD,143906,143,97.7
144901,158,167,141,109,262,917,555,1739,126,188,828,20.1,18.8,19.6,31248,11,6.5,GIDDINGS ISD,144901,144,96.7
144902,99,73,72,53,148,721,76,953,70,123,317,17.7,15.7,17.2,32763,11.9,6.5,LEXINGTON ISD,144902,144,96.6
144903,16,21,14,14,47,113,56,216,14,31,130,16,12.4,15.3,31277,13.5,10.2,DIME BOX ISD,144903,144,96.2
145901,54,59,52,51,112,586,109,811,8,101,324,15,12.3,17.5,31202,12.1,6.4,BUFFALO ISD,145901,145,96.1
145902,59,67,44,45,88,554,19,665,40,89,243,14.4,13.3,17.2,30979,13.7,7.6,CENTERVILLE ISD,145902,145,95.9
145906,40,45,36,31,44,435,34,515,31,70,200,17.1,12.4,16.6,30923,10.5,5.7,NORMANGEE ISD,145906,145,95.3
145907,26,20,23,26,110,158,15,284,0,65,172,20.1,10.4,22.6,31647,13.3,6.7,OAKWOOD ISD,145907,145,96.5
145911,70,57,40,50,32,597,74,704,33,92,245,13.7,11.9,13.1,32494,12.2,8.5,LEON ISD,145911,145,96.5
146901,239,174,161,117,610,1621,568,2816,186,323,1683,17.3,17,19.5,30082,10.4,5.5,CLEVELAND ISD,146901,146,94.1
146902,360,308,266,246,405,3598,362,4385,145,420,1460,22.6,20.3,22.9,32286,10.6,6.3,DAYTON ISD,146902,146,94.5
146903,0,0,0,0,30,91,38,159,17,14,88,14.1,8,11.8,32240,9.4,4.9,DEVERS ISD,146903,146,96.8
146904,112,88,80,59,47,1080,85,1216,63,142,518,15.6,18.3,18.9,35096,12.4,8.1,HARDIN ISD,146904,146,95
146905,79,42,54,40,171,553,15,740,80,119,385,14.6,12.7,16.7,33440,13.2,6.8,HULL-DAISETTA ISD,146905,146,95.8
146906,200,169,171,142,491,1549,338,2394,208,266,1052,17.5,15.5,17.7,33381,13.9,10.1,LIBERTY ISD,146906,146,95.1
146907,148,128,119,93,15,1605,42,1667,104,186,486,18.3,17.4,19.8,31071,11.2,5.5,TARKINGTON ISD,146907,146,95.6
147901,22,15,10,18,79,102,72,254,24,53,205,19.4,11.7,18.4,33248,12.2,4.2,COOLIDGE ISD,147901,147,95.7
147902,149,127,116,112,263,1199,205,1678,80,233,357,20,18.2,21.6,32689,12.4,7.5,GROESBECK ISD,147902,147,95.7
147903,169,155,155,141,712,1195,336,2255,139,472,1251,16.2,15.2,17.3,32618,11.7,7.5,MEXIA ISD,147903,147,96.1
148901,32,23,36,24,0,224,172,406,60,49,214,13.5,11.9,13,32249,13.6,9.2,BOOKER ISD,148901,148,97
148902,21,18,21,20,0,158,16,176,36,20,60,17,13.3,14,31833,15.8,9.8,FOLLETT ISD,148902,148,97
148903,10,12,7,9,0,98,0,98,9,11,49,8.4,9,9.3,33177,16.3,12.3,HIGGINS ISD,148903,148,96.4
148905,0,0,0,0,1,45,8,54,2,6,25,7,7,7,36122,15.4,8.1,DARROUZETT ISD,148905,148,98.3
149901,126,94,101,79,1,674,610,1288,80,156,587,19.2,17,17.4,36750,13.2,9,GEORGE WEST ISD,149901,149,95.9
149902,73,53,69,57,5,403,369,783,88,108,319,13.5,12.2,14.9,35155,13.8,9.4,THREE RIVERS ISD,149902,149,95.2
150901,145,104,93,86,3,1384,159,1553,144,237,573,19.5,16.7,18.1,33136,15.3,8.6,LLANO ISD,150901,150,95.9
152901,2471,2360,1932,1874,4305,13109,12293,30111,2452,4129,16391,20.8,20,20.2,32971,12.5,9.3,LUBBOCK ISD,152901,152,95.5
152902,56,61,48,47,13,400,249,662,62,114,305,17.9,17.2,20.2,31131,11.1,5.4,NEW DEAL ISD,152902,152,95.6
152903,128,118,117,108,124,577,831,1534,165,251,953,17.2,18.7,19.5,31656,12,7.8,SLATON ISD,152903,152,95.2
152906,158,138,142,102,16,1302,500,1819,158,254,679,20.4,20.2,21.7,30952,10.5,6.7,LUBBOCK-COOPER ISD,152906,152,96
152907,448,323,323,280,257,3657,1171,5136,167,572,1730,21.2,20.8,20.8,31261,12.3,7.6,FRENSHIP ISD,152907,152,95.3
152908,115,89,88,82,88,737,467,1299,77,215,757,17.5,17.5,18.8,30322,9.3,5.8,ROOSEVELT ISD,152908,152,96.1
152909,118,95,73,73,7,861,316,1188,71,136,406,21.5,19.7,20.7,30935,10.5,6.7,SHALLOWATER ISD,152909,152,96.2
152910,70,75,59,48,6,442,400,850,97,122,339,17.8,12.9,17.9,33410,13.3,8.1,IDALOU ISD,152910,152,96.8
153903,43,36,34,25,4,153,268,425,19,77,229,15.7,11.2,15.8,34568,13.7,8.1,O'DONNELL ISD,153903,153,98
153904,62,54,51,42,50,345,413,808,57,104,474,14,11.9,16.6,30582,10,6.2,TAHOKA ISD,153904,153,96.6
153905,18,14,19,14,1,100,102,203,4,21,119,17.9,9.9,16.5,31411,12.2,7.6,NEW HOME ISD,153905,153,96.2
153907,17,20,20,8,0,94,148,243,14,28,165,18.5,12,14,29045,7.1,2.8,WILSON ISD,153907,153,96.4
154901,156,140,121,99,470,1181,323,1983,74,225,1154,20.6,20.1,21.5,32344,14.5,9.8,MADISONVILLE CONS ISD,154901,154,95.3
154903,25,33,19,22,3,331,10,345,38,59,127,14.1,15.7,15.4,31535,10.4,5.1,NORTH ZULCH ISD,154903,154,95.9
155901,183,118,107,76,706,860,20,1590,109,309,879,16,16.1,16.8,32621,15.5,10.4,JEFFERSON ISD,155901,155,94.9
156902,71,74,50,54,29,339,508,877,66,132,481,20.6,20,19,33107,10.5,5.6,STANTON ISD,156902,156,95.5
156905,23,16,14,14,0,117,92,209,13,26,108,14.3,12.2,15.1,36945,14,8.2,GRADY ISD,156905,156,96.1
157901,58,58,45,48,3,421,199,628,49,108,315,12.1,11.4,13,34437,18.3,11.4,MASON ISD,157901,157,96.6
158901,484,360,286,249,910,2017,1752,4725,257,745,2615,18,19.5,20.3,31149,11.5,8.1,BAY CITY ISD,158901,158,94.7
158902,80,76,78,68,56,576,375,1008,62,128,483,17.9,15.7,17.2,32583,12.7,8.9,TIDEHAVEN ISD,158902,158,95.5
158904,0,0,0,0,2,75,9,86,0,16,45,.,.,.,31533,11,3.6,MATAGORDA ISD,158904,158,96.3
158905,135,118,127,92,60,591,801,1720,164,193,932,18.9,17.1,20.1,37141,15.6,10.5,PALACIOS ISD,158905,158,96.6
158906,83,76,65,58,235,606,162,1004,136,130,482,18.3,16.7,17.4,33099,14.5,10,VAN VLECK ISD,158906,158,96.2
159901,1005,925,709,555,10,216,11452,11836,1378,792,10298,19.9,19.1,21.8,34104,11.5,9.9,EAGLE PASS ISD,159901,159,95.1
160901,121,85,85,86,35,873,551,1465,149,237,797,16.7,15.3,17,31460,13.3,7.2,BRADY ISD,160901,160,95.8
160904,20,23,16,13,0,159,50,210,14,51,134,10,8,9.7,33389,16.5,8.2,ROCHELLE ISD,160904,160,95.2
160905,7,14,17,11,0,61,39,100,6,16,65,8.3,9.3,9,32505,16.6,6.6,LOHN ISD,160905,160,97.5
161801,0,0,0,0,76,24,45,145,0,14,145,.,.,.,25047,7.1,1.1,WACO CHARTER SCHOOL,161801,161,93.5
161901,46,48,39,35,4,502,42,549,41,67,63,18.3,16.9,18.9,33629,13.3,7.2,CRAWFORD ISD,161901,161,96.9
161903,543,425,393,408,325,4793,482,5766,511,580,632,22.9,23.7,24.4,35392,13,7.8,MIDWAY ISD,161903,161,96.8
161906,240,167,153,110,473,1467,603,2553,151,384,1574,19.3,20.1,21.4,31254,11.7,5.7,LA VEGA ISD,161906,161,95.2
161907,130,104,101,96,12,1263,106,1388,142,240,173,18.7,15.9,18.7,31935,12.9,8.4,LORENA ISD,161907,161,96.3
161908,59,66,59,49,211,448,41,700,25,152,354,13.7,13.2,15.7,29260,10.3,5.9,MART ISD,161908,161,97.6
161909,147,80,76,74,141,642,376,1159,259,139,624,12.5,14.3,17.2,30197,10.6,6.9,MCGREGOR ISD,161909,161,95.6
161910,78,51,51,43,69,579,133,783,61,111,356,18,16.4,20.1,32194,12.2,6.3,MOODY ISD,161910,161,95.5
161912,57,57,51,37,33,498,51,591,50,108,192,19.5,16.9,20.5,32371,13.8,7.6,RIESEL ISD,161912,161,95.3
161914,1523,886,772,696,6552,3635,5847,16128,1488,1960,13054,21,22.2,23,30551,12.8,8.9,WACO ISD,161914,161,93.6
161916,151,168,134,118,72,1315,131,1522,55,319,459,17.5,17.4,19.4,31619,12,7.2,WEST ISD,161916,161,95.9
161918,86,79,43,45,37,605,46,689,63,271,197,16.4,15.6,18.6,30598,8,5.1,AXTELL ISD,161918,161,97
161919,75,65,46,54,21,691,153,868,113,248,334,17.8,17.3,19.9,29997,10.1,3.8,BRUCEVILLE-EDDY ISD,161919,161,95.9
161920,115,136,97,96,4,1329,71,1409,80,295,249,.,.,.,32632,12,6.5,CHINA SPRING ISD,161920,161,96.5
161921,190,204,177,146,315,1784,383,2526,153,445,1245,19.8,19.6,19,31153,11,7,CONNALLY ISD,161921,161,95
161922,174,164,166,131,85,1674,213,1980,150,362,310,17.6,17.2,18,31951,13,7.7,ROBINSON ISD,161922,161,96.6
161923,39,34,32,22,22,384,63,471,48,81,156,15,14.2,15,27293,7.5,3.1,BOSQUEVILLE ISD,161923,161,96.8
161924,0,0,0,0,9,82,8,100,8,15,33,.,.,.,34011,14,10.8,HALLSBURG ISD,161924,161,98.1
161925,0,0,0,0,12,114,8,134,5,32,61,14.6,12.7,18.5,28425,6.7,3.4,GHOLSON ISD,161925,161,96.2
162904,16,13,16,19,0,104,96,200,12,41,104,13.6,9,13.2,37780,14.5,8.9,MCMULLEN COUNTY ISD,162904,162,96.5
163901,174,124,129,136,17,971,907,1901,159,218,908,21.4,20.1,22.6,34118,14.1,8.9,DEVINE ISD,163901,163,95.7
163902,21,20,21,25,3,136,122,263,22,25,94,19.3,10.8,17.1,32500,13.7,9.9,D'HANIS ISD,163902,163,96.7
163903,81,69,61,58,10,310,755,1076,112,170,766,17.3,15.3,18.2,31052,9.6,4.7,NATALIA ISD,163903,163,96
163904,221,132,126,121,27,799,1322,2160,116,238,1077,20.3,17.8,19.7,32579,11.8,7.4,HONDO ISD,163904,163,94.7
163908,266,242,172,151,22,1442,1235,2725,217,394,1182,21.5,20,21.7,32102,10.8,6.7,MEDINA VALLEY ISD,163908,163,95.4
164901,47,39,31,32,3,226,276,505,40,93,320,14,15.1,15.2,32629,13.3,7.7,MENARD ISD,164901,164,96.4
165901,1950,2006,1464,1275,2390,11855,8755,23288,3041,1888,10590,24.7,25.4,26.2,32957,11.7,7.7,MIDLAND ISD,165901,165,94.4
165902,153,138,116,110,7,1368,342,1722,128,154,454,22.2,22.3,23.8,32104,10.4,5.4,GREENWOOD ISD,165902,165,96.2
166901,171,113,112,102,351,810,579,1741,191,176,1071,16.4,18.8,17.5,33157,13.1,8.4,CAMERON ISD,166901,166,94.2
166902,0,0,0,0,13,127,33,173,6,15,80,.,.,.,31953,11.7,3.8,GAUSE ISD,166902,166,96.7
166903,52,33,32,35,43,295,31,369,5,64,170,14.3,11.9,15.5,31420,10.2,6.2,MILANO ISD,166903,166,95.8
166904,178,146,122,120,258,1148,464,1873,97,276,825,18.5,15.7,20.5,32621,13.2,7.8,ROCKDALE ISD,166904,166,96
166905,62,42,40,29,36,344,91,471,30,68,162,14.7,15.5,16,31486,11.1,5.1,THORNDALE ISD,166905,166,97.2
166907,13,17,13,9,0,97,92,189,3,34,148,14.8,16.2,10.6,29493,9.9,7.3,BUCKHOLTS ISD,166907,166,95.3
167901,59,53,40,40,11,496,134,643,42,159,217,13.4,9.2,14.7,32546,13.1,7.2,GOLDTHWAITE ISD,167901,167,96.3
167902,18,19,15,15,2,136,23,161,1,53,129,9.7,9,10.8,26647,7.2,4.8,MULLIN ISD,167902,167,97.1
167903,19,12,14,10,6,76,38,120,4,44,106,13.3,8.4,16.4,28468,7.3,4.1,STAR ISD,167903,167,95.1
167904,8,7,3,10,0,99,13,112,6,27,63,8,12,13,27441,7.8,6.5,PRIDDY ISD,167904,167,97.1
168901,106,99,93,74,81,614,478,1178,110,204,623,16.7,14.8,16.3,33714,12.4,7.7,COLORADO ISD,168901,168,95.9
168902,13,13,12,9,11,70,118,199,4,31,151,9.4,5.8,8,32101,11,5,LORAINE ISD,168902,168,95.3
168903,13,21,16,14,2,144,34,180,30,18,78,15.3,9.6,14.2,31416,13.3,10.7,WESTBROOK ISD,168903,168,95.9
169901,118,143,124,90,1,1558,100,1669,122,255,592,19.1,19.1,17.1,29287,13.1,8.5,BOWIE ISD,169901,169,95.8
169902,67,77,63,64,0,721,137,863,124,142,430,14.9,14.3,16.7,29513,10.5,5.8,NOCONA ISD,169902,169,95.9
169906,14,11,11,14,0,113,14,128,1,28,75,10.9,9.7,12,29343,8.5,5.8,GOLD BURG ISD,169906,169,94.8
169908,0,0,0,0,0,50,8,58,4,9,26,17,8.5,19,33459,13.9,8.3,MONTAGUE ISD,169908,169,97.3
169909,22,8,11,8,1,131,6,138,8,28,41,9,9.5,7.3,31463,10.5,6.6,PRAIRIE VALLEY ISD,169909,169,96.3
169910,13,15,14,16,0,171,13,184,18,30,101,12.4,9.1,12,29049,9.4,4.8,FORESTBURG ISD,169910,169,94.4
169911,37,24,37,28,0,363,27,392,30,69,176,14.8,13.8,13.8,27920,8.6,2.6,SAINT JO ISD,169911,169,97
170902,2398,2250,2096,1838,1738,24141,4408,30820,2477,3695,8102,20.2,20.6,20.4,33133,12,7.5,CONROE ISD,170902,170,95.1
170903,287,252,186,191,254,2638,137,3039,224,406,836,21.1,21.3,21.9,32124,11.1,5,MONTGOMERY ISD,170903,170,95.3
170904,410,339,257,219,338,3280,560,4195,256,553,1614,24.2,22.1,24.1,32370,10.7,6,WILLIS ISD,170904,170,94.6
170906,501,365,312,250,149,4700,632,5508,250,734,1621,19.7,20.4,23,31549,10.4,4.8,MAGNOLIA ISD,170906,170,95.1
170907,240,164,124,135,12,2464,228,2709,126,387,1087,20.9,21,19.8,30430,10,5.6,SPLENDORA ISD,170907,170,94.4
170908,530,398,265,301,96,4971,746,5845,309,944,2283,23,20.8,23.3,30284,11.3,6.7,NEW CANEY ISD,170908,170,95.3
171901,345,305,231,200,29,1682,2290,4071,243,428,1922,18.1,17.5,20.7,30234,10.2,6.4,DUMAS ISD,171901,171,95.4
171902,67,37,44,40,1,372,247,628,49,50,274,14.7,13.5,15,30672,9.4,4.9,SUNRAY ISD,171902,171,96.4
172902,155,125,128,112,670,1018,78,1774,71,268,886,17.9,16.1,16.6,34650,14.4,9.7,DAINGERFIELD-LONE STAR ISD,172902,172,95.4
172905,120,72,74,54,269,661,34,964,83,194,483,13.6,13.1,16,33232,13.3,8.8,PEWITT ISD,172905,172,96.2
173901,27,16,20,26,11,179,62,252,32,39,166,21.7,9.7,12.7,33379,13.7,7,MOTLEY COUNTY ISD,173901,173,97.3
174901,32,28,22,15,39,239,14,292,35,54,163,11.9,10.4,19.5,30396,11.5,7.4,CHIRENO ISD,174901,174,96.6
174902,37,43,34,36,42,451,30,524,36,98,227,15.4,10.6,17.9,32744,11.6,8.3,CUSHING ISD,174902,174,95.6
174903,51,48,43,38,205,468,18,691,32,75,319,17.8,13.2,17.1,30882,11.6,7.1,GARRISON ISD,174903,174,97
174904,581,488,408,355,2012,2963,1287,6313,398,831,3530,21.4,21.7,22.2,32668,12.6,8.9,NACOGDOCHES ISD,174904,174,96.2
174906,71,79,66,46,12,780,25,821,65,154,356,19.3,18.5,18.7,32964,10.6,7.3,WODEN ISD,174906,174,96.5
174908,51,42,50,39,66,615,24,707,64,123,306,22.5,23.3,27,30352,9.7,5.6,CENTRAL HEIGHTS ISD,174908,174,96.7
174909,17,22,16,19,15,256,22,294,12,53,133,19.3,12.7,13.8,28884,9.3,5.6,MARTINSVILLE ISD,174909,174,96.3
174910,0,0,0,0,0,193,1,195,17,45,109,12,13,10,26336,3.6,3,ETOILE ISD,174910,174,96.8
174911,34,19,20,30,25,302,11,342,32,49,108,23.4,12.2,22.7,29437,9.1,5.8,DOUGLASS ISD,174911,174,96.6
175902,73,58,71,61,49,665,44,762,44,116,239,17.9,14.2,16.9,32942,11.7,6.5,BLOOMING GROVE ISD,175902,175,95.9
175903,409,317,293,274,1509,2482,1003,5046,280,582,2699,21.1,21.7,22.3,33067,14.2,10.1,CORSICANA ISD,175903,175,94.2
175904,47,41,23,20,60,391,50,503,45,67,231,11.2,10,11.6,32157,12,6.6,DAWSON ISD,175904,175,96.3
175905,30,32,28,11,22,305,44,372,21,69,209,14.6,12,14.8,28616,11,6.9,FROST ISD,175905,175,96.2
175907,56,44,43,54,242,441,45,729,63,126,368,17.2,16.5,18.4,30774,12,6.3,KERENS ISD,175907,175,95.4
175910,46,40,33,31,20,448,25,500,32,73,145,15.8,14.4,17.8,32550,12.7,6.9,MILDRED ISD,175910,175,96.2
175911,42,37,0,0,36,322,59,419,12,71,183,18,17.6,24,29066,9.3,5.4,RICE ISD,175911,175,95.6
176901,30,39,37,33,160,276,12,448,10,83,330,16.2,17,16.9,33193,13.4,6.7,BURKEVILLE ISD,176901,176,94.9
176902,156,110,107,68,613,896,21,1535,98,289,938,18.2,18,16.3,32207,14.3,9.8,NEWTON ISD,176902,176,94.7
176903,71,52,58,43,0,782,13,798,60,150,198,15.4,14,15.9,33009,12.5,9.2,DEWEYVILLE ISD,176903,176,95.2
177901,32,36,28,43,3,215,202,421,28,46,236,13.4,13.4,15.7,33346,15.3,11.1,ROSCOE ISD,177901,177,96.9
177902,233,220,202,158,232,1503,1033,2777,195,455,1417,19.4,18.8,18.7,32159,12.3,8.7,SWEETWATER ISD,177902,177,95.3
177903,16,20,18,12,0,166,46,212,23,57,101,14.3,10.2,13,28540,9.1,5.4,BLACKWELL CONS ISD,177903,177,96.7
177905,17,14,14,12,0,173,23,197,28,35,80,10.7,6.8,11,30414,8.9,5.8,HIGHLAND ISD,177905,177,98.4
178801,92,39,9,2,1,11,167,182,0,8,28,.,.,.,21191,6.3,1,ACADEMY OF TRANSITIONAL STUDIES,178801,178,82.5
178802,0,0,0,0,1,93,12,109,0,6,0,.,.,.,22714,6.1,0.4,SEASHORE LEARNING CENTER CHARTER,178802,178,97.3
178901,46,36,33,24,1,126,249,379,33,36,193,15.8,15,17.2,33181,15.8,8.9,AGUA DULCE ISD,178901,178,96.2
178902,146,105,76,88,21,410,908,1341,58,216,692,17.2,17.1,16.9,33135,14.7,10,BISHOP CONS ISD,178902,178,95.6
178903,481,410,359,323,92,3000,1587,4714,327,516,1175,18.8,19.6,20.1,32955,12,7,CALALLEN ISD,178903,178,95.7
178904,3968,3131,2443,2192,2410,9985,28047,40975,1852,6021,22640,24.1,23.7,24.8,35124,13.8,10.8,CORPUS CHRISTI ISD,178904,178,94.5
178905,0,0,0,0,0,41,239,280,0,32,201,22,15.8,16.3,30262,8.2,4.7,DRISCOLL ISD,178905,178,94.6
178906,0,0,0,0,0,109,54,164,19,24,37,16,13.5,16,34404,14.1,8.6,LONDON ISD,178906,178,97.4
178908,55,52,29,30,1,475,42,526,0,128,202,16.9,12.9,19.5,33500,12.8,8.6,PORT ARANSAS ISD,178908,178,96
178909,369,269,275,236,37,66,4200,4307,410,490,3736,18.8,18.3,19.5,32192,11.2,8.3,ROBSTOWN ISD,178909,178,94.5
178912,289,227,217,200,48,1417,1577,3056,80,325,1338,18.2,18,21,31359,12.9,7.1,TULOSO-MIDWAY ISD,178912,178,95.2
178913,86,61,80,62,1,213,674,888,57,92,654,15.3,11.5,14.9,35545,13.9,8,BANQUETE ISD,178913,178,95.9
178914,544,352,325,318,335,3531,1133,5243,285,691,2148,20.9,21.6,21.5,32937,13,8.1,FLOUR BLUFF ISD,178914,178,95.1
178915,217,150,139,96,284,60,1616,1962,134,291,1614,21.3,17.6,15.6,30602,9.9,7.3,WEST OSO ISD,178915,178,93.9
179901,197,156,132,101,2,1300,771,2088,121,270,855,19.7,18.3,19.2,33668,12.6,8.2,PERRYTON ISD,179901,179,96.6
180901,67,50,35,39,29,262,37,333,43,69,243,.,6,8.8,33644,11.9,6,BOYS RANCH ISD,180901,180,98.2
180902,33,36,31,27,0,262,59,326,45,59,133,12.5,12.5,13.6,32798,15.1,10.5,VEGA ISD,180902,180,97.4
180903,12,8,9,8,0,53,23,76,2,14,43,8.3,7.2,7.3,34004,19,11.2,ADRIAN ISD,180903,180,96.9
180904,0,0,0,0,1,59,9,70,6,13,25,10,10,10,25733,5.1,4,WILDORADO ISD,180904,180,97.9
181901,249,214,213,197,13,2665,104,2879,317,408,721,23.4,22.1,23,32248,15.3,11.8,BRIDGE CITY ISD,181901,181,96.3
181905,138,132,109,116,1,1490,43,1570,97,244,398,22.4,18.3,20.8,34137,13.6,8.5,ORANGEFIELD ISD,181905,181,96.3
181906,338,228,201,202,1819,1682,112,3639,522,522,2238,18.8,18.7,19,34766,15.7,12.4,WEST ORANGE-COVE CONS ISD,181906,181,94.2
181907,475,452,375,325,15,5487,134,5651,296,1060,2433,22.1,20.1,21.8,32736,12.4,9.6,VIDOR ISD,181907,181,94.2
181908,357,299,305,308,184,3372,112,3708,224,553,789,21.4,20.7,23.9,31173,11.3,7.9,LIT CYPRESS-MRCEVILLE ISD,181908,181,95.8
182901,15,24,23,25,0,211,9,222,22,30,64,15.6,11.8,15.4,32794,13.7,10.6,GORDON ISD,182901,182,95.8
182902,38,32,25,28,1,342,32,383,29,25,176,27.2,29.7,24,32241,11.4,8,GRAFORD ISD,182902,182,96.6
182903,297,241,224,198,166,2721,693,3632,121,619,1829,20.1,22.3,21.4,32090,11.8,7.8,MINERAL WELLS ISD,182903,182,94.8
182904,36,18,34,22,0,377,27,405,19,29,146,14.2,14.3,14.2,32764,13.9,6.7,SANTO ISD,182904,182,96.6
182905,25,20,19,15,0,170,35,207,26,36,114,14.4,9.2,13.1,30677,12.2,6.9,STRAWN ISD,182905,182,96.6
182906,0,0,0,0,1,55,7,63,6,13,28,.,.,.,28441,7.9,4.9,PALO PINTO ISD,182906,182,96.8
183901,42,45,40,49,78,371,15,472,39,93,178,19.7,19.4,16.5,32299,12.3,7.5,BECKVILLE ISD,183901,183,95.6
183902,330,271,233,199,891,2282,137,3325,166,564,1247,19.9,19.5,19.5,35585,14.7,10.5,CARTHAGE ISD,183902,183,95.4
183904,20,20,17,16,0,252,9,262,4,56,102,12.8,11.8,13.7,28585,9.8,6.4,GARY ISD,183904,183,96
184901,30,24,20,20,3,329,13,345,12,71,162,20.3,11.2,20.2,27963,8.2,3.5,POOLVILLE ISD,184901,184,95.2
184902,282,237,207,183,9,3021,155,3207,132,464,1139,20.4,21.4,23,31699,11.5,6.7,SPRINGTOWN ISD,184902,184,94.9
184903,600,448,391,311,112,5494,712,6372,489,805,1773,25.6,25.8,25.8,32648,11.6,7.3,WEATHERFORD ISD,184903,184,96.2
184904,63,54,55,56,4,621,56,682,57,127,219,19.1,18.7,16.5,31282,10.3,5.2,MILLSAP ISD,184904,184,95.8
184907,214,199,207,149,16,2442,91,2582,211,247,195,20.8,19.4,23.5,31935,10.9,4.9,ALEDO ISD,184907,184,95.7
184908,76,67,47,40,4,763,18,786,59,124,174,17.1,14.9,18.1,31755,9.6,5.6,PEASTER ISD,184908,184,96
184909,40,45,35,42,1,545,15,563,32,70,77,14.7,14.9,13.5,32474,11.9,6.6,BROCK ISD,184909,184,95.6
184911,0,0,0,0,0,192,4,196,18,47,55,14.6,16,16.8,31356,9.7,4.7,GARNER ISD,184911,184,96.7
185901,50,31,36,47,6,92,495,593,31,96,451,15,12.7,17.2,30045,11,7.5,BOVINA ISD,185901,185,95.6
185902,45,53,43,34,2,349,222,574,47,100,304,12.6,16.7,19.8,30248,10.9,8.3,FARWELL ISD,185902,185,97
185903,116,96,79,84,24,392,842,1263,83,152,823,17,17.8,18.4,33415,13.6,9.6,FRIONA ISD,185903,185,96.3
