,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
109912,19,17,11,15,2,168,14,184,20,31,92,13.4,9.7,12.3,35165,10.2,4.2,AQUILLA ISD,109912,109,97.1
109913,28,23,22,23,6,250,21,277,36,47,143,12.4,14.4,18.6,35346,11.8,6,BLUM ISD,109913,109,95.7
109914,14,11,17,12,1,128,34,163,8,32,101,9.6,11.2,10.6,33543,11.2,5.3,PENELOPE ISD,109914,109,96.9
110901,34,26,26,18,14,168,192,374,27,49,225,15.6,16.3,14.9,35079,12,7.5,ANTON ISD,110901,110,95.5
110902,283,239,206,226,170,1234,1582,2994,242,443,1569,18.8,17.2,18.6,36421,15.1,11.5,LEVELLAND ISD,110902,110,95.4
110905,28,35,30,27,4,164,202,370,27,40,216,11.1,10.2,13.1,34083,11.1,5.9,ROPES ISD,110905,110,95.6
110906,29,34,31,26,11,291,112,415,30,46,211,12.2,13.3,14.2,32074,8.9,4.9,SMYER ISD,110906,110,96.2
110907,47,39,46,37,4,282,274,562,50,61,291,8.5,10.4,12.3,41458,14.7,9.6,SUNDOWN ISD,110907,110,96.9
110908,19,18,18,18,4,126,74,206,28,16,78,12.1,9.6,14.1,33431,11.4,6.8,WHITHARRAL ISD,110908,110,96.3
111901,610,405,383,342,34,5511,665,6286,552,835,1749,20.5,20.3,22,36326,11.8,6.5,GRANBURY ISD,111901,111,95.3
111902,26,28,25,23,3,282,21,316,16,45,107,13.5,16.5,17.2,36295,8.3,4.6,LIPAN ISD,111902,111,97.4
111903,48,47,40,35,1,499,18,519,37,78,117,12.4,13.3,16.1,35474,10.1,7,TOLAR ISD,111903,111,96.8
112901,339,288,271,243,570,2822,469,3883,226,548,1506,17.6,19.5,19.5,36761,13.8,9.5,SULPHUR SPRINGS ISD,112901,112,96.5
112905,23,27,20,18,1,302,27,334,191,59,163,14.5,11,12.2,31139,8.3,3.4,CUMBY ISD,112905,112,95.9
112906,30,24,23,27,10,329,38,377,22,78,201,12,12.5,11.7,33827,10.6,6.3,NORTH HOPKINS ISD,112906,112,95.5
112907,23,21,23,25,0,212,28,241,9,41,60,17.4,9.7,19.8,34912,11.3,5.8,MILLER GROVE ISD,112907,112,95.8
112908,64,68,68,42,33,564,175,776,48,126,322,16.9,16,19.4,33474,10.8,7.3,COMO-PICKTON CISD,112908,112,95.7
112909,21,21,22,15,8,200,39,247,43,48,140,16.5,13.9,17.6,35035,13.6,9.3,SALTILLO ISD,112909,112,95.2
112910,15,27,22,17,0,241,24,265,17,38,117,16.4,11.7,14.4,35730,14.2,11.3,SULPHUR BLUFF ISD,112910,112,97.5
113901,141,134,126,117,1018,511,197,1733,188,294,1194,17.7,16.5,19.5,33957,12.2,7.9,CROCKETT ISD,113901,113,95.8
113902,41,54,44,60,207,421,26,654,44,102,308,12.9,11.3,13.5,37957,15.6,9.2,GRAPELAND ISD,113902,113,96.8
113903,51,40,37,43,58,442,27,528,37,68,156,13,13.3,15.4,37616,15.8,8.7,LOVELADY ISD,113903,113,96.9
113905,35,39,24,32,7,421,34,462,46,65,158,14.6,11.2,14.1,34487,11.1,5.2,LATEXO ISD,113905,113,96
113906,28,38,25,29,116,268,7,391,20,55,233,13.2,11.7,12.6,36036,12,7.5,KENNARD ISD,113906,113,95.3
114901,366,299,258,197,296,1741,2025,4095,230,498,2401,18.1,17.8,20.3,38047,14.3,9.9,BIG SPRING ISD,114901,114,94.3
114902,66,61,67,63,1,656,201,862,140,77,309,13.4,13.5,13.8,35747,13.1,7.4,COAHOMA ISD,114902,114,96.4
114904,56,55,44,40,4,559,94,660,32,65,146,17.1,17.1,15.6,38485,13.4,8.7,FORSAN ISD,114904,114,95.8
115901,46,45,27,32,0,29,519,550,25,32,492,16.1,11.4,14.5,33268,7.1,3.5,FT HANCOCK ISD,115901,115,95.8
115902,12,8,9,8,0,41,106,147,6,11,76,14.8,.,17,33486,12,6.1,SIERRA BLANCA ISD,115902,115,92.3
115903,25,14,14,12,2,66,106,174,27,23,143,13.3,14.7,13.1,35708,11.5,4.9,DELL CITY ISD,115903,115,94.8
116901,106,77,65,57,36,944,60,1046,71,172,264,17.8,16.4,18.5,34679,11.1,5.3,CADDO MILLS ISD,116901,116,96.3
116902,37,37,41,34,11,429,25,468,58,58,115,14,14.1,13.5,33905,11,7.6,CELESTE ISD,116902,116,96.8
116903,145,122,117,121,411,1174,134,1744,199,293,908,21.5,19.3,22,35629,11.6,7.1,COMMERCE ISD,116903,116,96
116905,517,386,310,271,1340,2808,956,5156,408,601,2551,18.8,20,21.2,35171,11.6,8.7,GREENVILLE ISD,116905,116,94.6
116906,51,68,44,51,13,692,25,735,108,119,197,17.3,16.2,16.3,32503,9.2,4.6,LONE OAK ISD,116906,116,95.9
116908,284,201,166,183,23,2635,172,2853,137,563,1168,21.8,19.7,23.4,34587,10.7,4.8,QUINLAN ISD,116908,116,93.2
116909,35,53,38,44,59,522,21,613,78,104,239,14.4,14.4,14.9,34558,10.7,6.4,WOLFE CITY ISD,116909,116,96.4
116910,32,20,26,21,5,289,14,309,25,65,95,16.9,12.1,16.1,33243,9.1,5.1,CAMPBELL ISD,116910,116,95.4
116915,54,34,40,28,14,462,60,542,59,96,143,16.3,15.2,18.1,33794,9,5.3,BLAND ISD,116915,116,95.9
116916,47,44,32,30,27,550,32,638,38,106,200,15.7,15.7,15.1,30357,6.8,2,BOLES ISD,116916,116,95.9
117901,250,230,238,210,131,1960,892,3005,165,367,1132,19.8,20.7,18.4,36674,12.4,8.5,BORGER ISD,117901,117,95.5
117903,74,105,84,74,4,952,41,1016,57,170,263,12.7,13.4,14.8,35578,14.3,9.1,SANFORD ISD,117903,117,95.5
117904,65,51,60,51,0,539,78,631,31,105,318,11.4,11.5,11.5,37949,14.9,10.1,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,95.2
117907,0,0,0,0,1,86,16,138,5,14,55,.,.,.,30916,7.8,3,SPRING CREEK ISD,117907,117,97.4
118902,29,40,29,35,2,242,113,359,53,43,149,17.1,14.1,14.8,38043,11.3,5.3,IRION CO ISD,118902,118,97.1
119901,15,16,20,21,3,227,13,245,14,37,112,11.3,8.5,12.4,31389,7,3.8,BRYSON ISD,119901,119,97
119902,104,74,78,63,12,883,120,1020,159,149,392,13.3,12.8,13.3,36079,13.3,8.6,JACKSBORO ISD,119902,119,96
119903,31,21,28,23,0,350,21,375,36,34,95,12.3,11.8,14.4,34387,9.9,6.5,PERRIN-WHITT CONS ISD,119903,119,95.6
120901,128,139,127,111,218,879,539,1649,94,219,674,17.8,17.8,16.1,35839,13.2,8.3,EDNA ISD,120901,120,96.4
120902,52,51,51,55,23,383,270,678,45,70,357,15.2,12.5,14.9,36420,12.7,8.2,GANADO ISD,120902,120,97.2
120905,83,92,92,90,13,788,171,973,81,122,251,16,17,15.6,37487,11.8,7.5,INDUSTRIAL ISD,120905,120,97
121902,23,26,17,18,48,261,8,322,17,56,157,16.9,9.7,13.3,33801,10.7,6.4,BROOKELAND ISD,121902,121,95.5
121903,147,122,110,127,80,1480,28,1606,101,278,515,16.2,15.7,18.3,36151,13.9,10.3,BUNA ISD,121903,121,95.4
121904,229,248,202,192,1356,1575,208,3170,130,418,1770,16.4,17.2,20.2,38835,15.5,10.8,JASPER ISD,121904,121,95.1
121905,129,121,110,133,264,1310,34,1613,64,265,650,17.6,15.2,16.8,37012,12.7,8.7,KIRBYVILLE CISD,121905,121,95.2
121906,38,41,33,25,0,475,1,476,74,82,141,16.5,14.7,14.9,39770,12.1,7.6,EVADALE ISD,121906,121,95.9
122901,74,31,24,17,13,198,121,334,27,117,97,10.2,9.3,12.7,33483,8.3,4.5,FT DAVIS ISD,122901,122,97.1
122902,6,10,6,5,0,23,50,73,5,5,60,6.6,4.8,8,35290,12.7,5.8,VALENTINE ISD,122902,122,96.8
123801,0,0,0,0,171,5,4,183,0,9,183,.,.,.,64582,1.2,0.2,ACADEMY OF BEAUMONT,123801,123,95.5
123802,48,56,19,11,134,8,3,145,0,4,0,.,.,.,18200,2.4,0.4,EAGLE PROJECT (BEAUMONT),123802,123,92.8
123803,0,0,0,0,116,0,0,117,0,10,90,.,.,.,22038,2,1,TEKOA ACADEMY,123803,123,95.6
123905,469,402,379,408,88,4623,249,5196,514,829,1059,22.5,21.1,22.6,36797,13.9,10.1,NEDERLAND ISD,123905,123,95.4
123907,854,787,634,509,6246,1268,2521,10945,312,868,7870,21,19.6,18.3,36484,12.4,9.3,PORT ARTHUR ISD,123907,123,94
123908,431,407,397,355,49,4479,356,5024,261,449,785,21,19.8,20.2,39500,15.4,10.7,PORT NECHES-GROVES ISD,123908,123,95.9
123910,2050,1392,1253,1053,13364,4943,1835,20696,2283,2514,12711,21.5,22,22.9,39040,13.2,9.9,BEAUMONT ISD,123910,123,95.3
123913,16,14,9,7,5,138,4,154,18,34,0,11,9.1,9.6,35619,9.6,6.3,SABINE PASS ISD,123913,123,94.8
123914,172,155,153,126,118,1638,120,1888,83,240,381,16.5,16.4,19.4,36026,13.5,8,HAMSHIRE-FANNETT ISD,123914,123,96
124901,94,94,96,80,2,42,1127,1180,131,184,898,14.2,13.6,15.9,37480,14.5,10.7,JIM HOGG COUNTY ISD,124901,124,95.7
125901,504,451,366,341,24,612,4992,5667,551,634,3691,21.2,20.6,22.8,34415,12.1,12,ALICE ISD,125901,125,92.8
125902,46,43,33,39,1,42,556,599,125,81,414,20.8,17.7,16.2,35155,12.6,7.2,BEN BOLT-PALITO BLANCO CISD,125902,125,96
125903,132,102,120,114,4,638,845,1494,155,198,920,16.2,16.8,20.3,38985,14.5,8.4,ORANGE GROVE ISD,125903,125,95.3
125905,103,77,67,62,2,88,846,936,111,107,754,13.3,12.8,15.4,33641,13.6,7.9,PREMONT ISD,125905,125,94.1
125906,0,0,0,0,0,21,90,114,22,10,56,.,.,.,32905,8.6,7.5,LA GLORIA ISD,125906,125,97.2
126901,297,260,210,138,127,2617,501,3260,192,404,1329,21.9,20.9,22.4,35875,10.3,5.5,ALVARADO ISD,126901,126,95.6
126902,559,467,409,415,35,5905,352,6337,409,612,1079,23.3,21.2,22.2,38361,11.4,6.9,BURLESON ISD,126902,126,95.6
126903,634,436,315,278,335,4286,1519,6204,852,761,2604,20.8,20.9,21.7,40021,13.1,8.9,CLEBURNE ISD,126903,126,95.2
126904,102,69,73,55,55,879,116,1052,102,198,304,14.6,14.5,15.5,37248,12.1,5.9,GRANDVIEW ISD,126904,126,96.5
126905,350,337,287,227,45,3824,363,4258,366,493,1519,19.5,16.9,20,38298,8.4,5.6,JOSHUA ISD,126905,126,95.3
126906,62,48,40,26,58,311,266,704,98,126,485,11.7,10.7,13.3,33834,10.4,5.5,KEENE ISD,126906,126,95.4
126907,75,65,47,61,2,831,48,885,104,160,226,15.1,15.8,17.2,33912,9,4.5,RIO VISTA ISD,126907,126,96
126908,149,123,104,66,49,1207,498,1807,88,408,1069,18.1,16.2,19.3,33992,9,3.4,VENUS ISD,126908,126,94.8
126911,124,89,85,76,15,1168,135,1326,90,373,450,15.5,18,19.9,32784,6.8,3.6,GODLEY ISD,126911,126,95.3
127901,60,61,67,60,12,505,318,837,101,176,467,10.5,13,11,32146,10.8,6,ANSON ISD,127901,127,96.1
127903,49,38,53,32,50,366,148,564,68,120,328,13.1,11.9,15.5,36426,14.3,8.4,HAMLIN ISD,127903,127,96.7
127904,51,73,56,59,5,724,44,777,81,124,354,13.2,11.6,15.4,32917,10.4,6.6,HAWLEY ISD,127904,127,95.9
127905,20,17,16,10,1,144,12,160,22,42,109,10.9,8,10,37258,17.4,12.3,LUEDERS-AVOCA ISD,127905,127,96.1
127906,72,71,65,43,111,408,309,830,55,151,541,15.9,13.3,14.7,34655,11.9,9,STAMFORD ISD,127906,127,96.3
128901,81,65,83,60,46,374,547,978,166,151,562,16.1,16.4,14.5,35496,11.8,7.7,KARNES CITY ISD,128901,128,95.9
128902,103,82,71,61,25,220,663,913,59,139,611,16.3,14.7,14.3,35150,13.4,10,KENEDY ISD,128902,128,96
128903,27,23,20,17,7,65,256,330,29,58,236,12.2,11.4,10.4,35540,12,6.1,RUNGE ISD,128903,128,95.9
128904,19,19,24,35,0,296,42,338,28,35,80,11.9,8.5,16.9,37873,14.7,7.7,FALLS CITY ISD,128904,128,98.2
129901,206,131,129,105,100,1658,149,1919,159,229,375,19.2,21.1,21.4,36441,11.8,5.3,CRANDALL ISD,129901,129,96
129902,229,208,195,141,157,2260,229,2674,56,342,325,17.3,19.3,22.1,37719,10.5,5.9,FORNEY ISD,129902,129,96.7
129903,256,208,158,163,259,1972,807,3063,128,367,1193,17.7,16.6,18.5,38096,10.8,6.3,KAUFMAN ISD,129903,129,95.2
129904,186,118,89,69,70,1497,72,1657,101,280,653,17.1,18.9,22,34249,10.7,5.9,KEMP ISD,129904,129,95.1
129905,262,223,186,164,81,2720,167,3010,259,549,1362,18.1,19,21.8,37370,12.2,6.3,MABANK ISD,129905,129,95.1
129906,442,306,227,194,1393,1867,807,4114,376,696,2115,15.9,19.9,21.2,35890,10.1,5.9,TERRELL ISD,129906,129,95.6
129910,63,55,52,49,60,682,26,779,44,135,178,14.3,13,15.9,36085,11.8,6.7,SCURRY-ROSSER ISD,129910,129,95.8
130901,451,421,368,277,29,4029,840,4931,272,643,781,21.4,21.6,21.5,37352,12.7,6.1,BOERNE ISD,130901,130,96.6
130902,115,77,71,62,2,618,497,1117,88,129,555,13.7,15.4,15.3,34154,11,4.3,COMFORT ISD,130902,130,95.8
131001,0,0,0,0,0,15,53,68,0,8,49,.,.,.,43633,20.7,15.8,KENEDY COUNTY WIDE CSD,131001,131,96.4
132902,17,16,13,16,5,126,13,144,13,25,47,12.3,10.5,10.5,42662,17.1,11.9,JAYTON-GIRARD ISD,132902,132,96.8
133901,61,51,34,35,7,401,160,571,25,75,289,14.7,13,16.3,33941,9.3,4.9,CENTER POINT ISD,133901,133,95.8
133902,2,1,4,0,0,130,42,173,13,21,53,13,13,13,37270,14,5.1,HUNT ISD,133902,133,97.1
133903,492,343,312,269,168,2834,1608,4662,248,610,2118,20,20.8,20,36700,13.2,7.9,KERRVILLE ISD,133903,133,95.8
133904,156,143,98,86,20,1074,354,1463,208,208,752,17.7,14.9,16.9,34027,11.7,5.6,INGRAM ISD,133904,133,95.8
133905,0,0,0,0,0,12,6,19,0,1,12,.,.,.,37237,6.5,4,DIVIDE ISD,133905,133,97.4
134901,85,47,63,56,0,525,225,752,78,124,313,12,12.5,13.3,34491,11.3,6.9,JUNCTION ISD,134901,134,95.7
135001,10,10,6,5,0,74,12,86,1,13,35,6.6,6.3,7.2,40487,13.8,7.9,GUTHRIE CSD,135001,135,97.5
136901,51,57,42,47,14,213,432,663,61,94,426,15.3,21.3,22.6,35677,11.6,7.3,BRACKETT ISD,136901,136,96.3
137901,445,379,354,315,227,785,3699,4760,565,722,3110,17.8,18.6,18.4,37327,13.3,8.9,KINGSVILLE ISD,137901,137,94.6
137902,0,0,0,0,1,136,399,536,43,65,322,13.6,11.1,15.3,37324,13,7.4,RICARDO ISD,137902,137,97
137903,63,61,53,47,1,172,343,517,88,58,307,16.3,14.7,21,37202,13.8,8.8,RIVIERA ISD,137903,137,96.4
137904,53,48,33,25,2,74,198,276,42,29,162,14.1,9.4,11,38291,10.9,5.6,SANTA GERTRUDIS ISD,137904,137,96.6
138901,5,1,5,3,5,6,45,56,2,12,51,7.3,7.3,8.5,33958,17,7.8,GOREE ISD,138901,138,98.1
138902,22,35,28,31,44,149,125,323,64,56,192,12.5,9.7,12,36049,15,9.6,KNOX CITY-O'BRIEN ISD,138902,138,96.7
138903,24,33,28,24,58,205,152,415,48,55,220,11.1,10.2,12.8,36628,15.3,9.5,MUNDAY ISD,138903,138,97.1
138904,11,9,8,5,0,76,23,99,3,15,65,.,.,.,37282,10.9,4.7,BENJAMIN ISD,138904,138,97.5
139905,57,58,57,43,63,682,9,773,64,105,178,15.2,13.3,15.2,34861,13.6,8.4,CHISUM ISD,139905,139,96.5
139908,21,24,17,12,57,189,4,252,22,45,119,14.3,15.4,17.9,34697,12.3,7.5,ROXTON ISD,139908,139,96.2
139909,287,233,211,174,1604,2011,135,3815,180,547,2269,15.8,15.5,19.6,35768,13.3,10.5,PARIS ISD,139909,139,96.4
139911,245,240,211,209,151,2887,79,3190,259,391,991,20,22,20.9,35259,12.2,8.9,NORTH LAMAR ISD,139911,139,96.8
139912,76,84,70,66,7,895,42,970,88,142,367,16.6,15.1,15.5,36934,14.5,10,PRAIRILAND ISD,139912,139,96.5
140901,17,14,11,19,29,64,79,172,20,22,109,10.3,7.7,10.3,36025,14.4,9.1,AMHERST ISD,140901,140,97.3
140904,132,107,82,91,109,543,879,1534,142,207,831,16.5,16.1,16,37812,13.8,9.7,LITTLEFIELD ISD,140904,140,95.4
140905,68,70,46,53,8,220,535,766,102,108,524,12.1,12.3,13.8,33121,8.9,4.6,OLTON ISD,140905,140,96.5
140906,15,13,4,11,5,63,89,163,10,21,101,10,10,6.7,35705,10.8,7.4,SPADE ISD,140906,140,94.1
140907,35,37,33,29,10,187,234,431,42,80,221,12.6,12.3,14.5,37068,15.2,10,SPRINGLAKE-EARTH ISD,140907,140,97
140908,37,29,36,22,18,166,149,334,29,47,194,13,9,10.4,41322,14.5,9.4,SUDAN ISD,140908,140,96.8
141801,9,4,2,1,3,16,20,41,0,32,39,4,.,4.5,29677,11.3,0.3,CEDAR RIDGE CHARTER SCHOOL,141801,141,96.3
141901,290,284,241,212,129,2482,608,3257,125,432,1356,20.9,21.3,22.4,36654,14.2,9,LAMPASAS ISD,141901,141,96.1
141902,22,14,17,17,11,151,85,249,13,53,160,14.3,9.6,8.5,36414,14.5,8.6,LOMETA ISD,141902,141,94.9
142901,123,103,87,82,1,151,1139,1294,147,153,989,13.1,15.8,15.6,36141,13.8,10.6,COTULLA ISD,142901,142,94.5
143901,102,94,92,93,123,826,83,1034,58,140,352,19.7,14.5,17.7,39816,18.9,11.6,HALLETTSVILLE ISD,143901,143,96.8
143902,37,32,23,28,3,288,62,353,20,41,172,13.7,13.6,14.4,37291,14.9,10.9,MOULTON ISD,143902,143,97.9
143903,46,38,47,37,108,381,59,552,31,69,225,15.3,14.4,14.6,35426,14.2,9.9,SHINER ISD,143903,143,97.4
143904,0,0,0,0,0,66,1,67,5,14,16,10,6.7,10,35050,12.9,7.4,VYSEHRAD ISD,143904,143,98.5
143905,0,0,0,0,0,76,4,80,4,11,20,11.5,12,12,35262,12.4,6.5,SWEET HOME ISD,143905,143,98.5
143906,0,0,0,0,0,74,1,75,2,7,22,15,7.5,15,38487,15.6,9.4,EZZELL ISD,143906,143,97.6
144901,169,166,121,122,271,791,663,1736,92,189,878,15.7,16.2,17.9,34397,12.2,7.4,GIDDINGS ISD,144901,144,96.8
144902,83,67,77,77,141,767,87,1000,94,137,289,16,14.5,13.4,36193,11.9,6.6,LEXINGTON ISD,144902,144,96.3
144903,26,23,15,10,57,118,66,241,25,26,128,16.6,12.1,16.5,34453,13.5,9.3,DIME BOX ISD,144903,144,96.6
145901,62,58,68,47,106,553,131,796,8,112,262,16.4,12,14.7,35488,12.9,8.9,BUFFALO ISD,145901,145,96.4
145902,67,63,57,52,102,602,32,741,63,119,295,17.9,14.5,20.1,33594,11.3,8.2,CENTERVILLE ISD,145902,145,96.7
145906,47,39,43,30,38,447,43,528,43,64,179,15.8,12.5,19.3,35560,13.3,7,NORMANGEE ISD,145906,145,95.7
145907,24,26,15,19,84,130,11,225,21,47,121,14.9,13.1,17,32342,8.7,4.9,OAKWOOD ISD,145907,145,95.6
145911,64,49,47,58,37,553,96,690,33,92,267,13,11.3,12.5,35457,13.2,9.2,LEON ISD,145911,145,96.5
146901,254,209,174,121,600,1789,719,3144,180,388,1930,19.3,18.8,19.7,34521,11.3,6.1,CLEVELAND ISD,146901,146,95
146902,473,320,320,226,493,3948,544,5011,134,577,1842,18.8,18,19.5,36738,9.8,5.1,DAYTON ISD,146902,146,94.8
146903,0,0,0,0,28,98,50,176,29,27,89,10.4,6.4,10.3,36297,10.4,5.4,DEVERS ISD,146903,146,96.4
146904,113,89,73,71,51,1100,85,1243,39,137,515,14.6,13.9,16.8,37252,12.4,7.6,HARDIN ISD,146904,146,94.8
146905,63,56,54,56,150,572,12,734,42,123,401,14.2,14.6,13.1,35100,13.2,7.9,HULL-DAISETTA ISD,146905,146,95.3
146906,224,208,170,157,485,1457,421,2379,223,268,1054,17.1,15.6,20.3,38409,14.9,9.7,LIBERTY ISD,146906,146,95.4
146907,125,128,129,90,21,1642,53,1722,124,184,453,16.2,16.5,17.6,34979,11.1,5.4,TARKINGTON ISD,146907,146,96
147901,21,19,8,12,60,108,83,251,14,49,181,7.8,8.7,11.9,34278,9.3,4.3,COOLIDGE ISD,147901,147,95.3
147902,143,138,107,105,245,1171,228,1652,90,273,763,21.4,17.3,18.7,38181,11.8,7,GROESBECK ISD,147902,147,95.7
147903,180,150,130,132,770,1069,411,2260,145,404,1323,14.9,14.8,16.2,37230,10.2,6.7,MEXIA ISD,147903,147,96.4
148901,27,39,31,30,0,190,207,404,30,58,207,15,12.1,15.8,34785,12.9,8.7,BOOKER ISD,148901,148,96.7
148902,20,11,21,21,0,140,12,155,28,15,66,12,12,8.4,37228,17.8,10,FOLLETT ISD,148902,148,97.1
148903,7,10,11,13,0,98,4,104,7,12,72,7.4,6.3,9.2,37159,16.7,12.9,HIGGINS ISD,148903,148,97.5
148905,0,0,0,0,0,48,10,58,1,5,37,.,.,.,37095,14.3,7.7,DARROUZETT ISD,148905,148,98.5
149901,113,79,92,89,2,624,570,1201,103,153,525,16,16.6,17.8,40708,14.7,9.3,GEORGE WEST ISD,149901,149,95.4
149902,76,51,65,58,6,390,347,747,75,116,295,12.4,14,15.2,40329,15.7,10.8,THREE RIVERS ISD,149902,149,96.4
150901,136,141,102,90,4,1460,198,1682,179,278,605,16.6,15,16.6,35717,12.8,6.6,LLANO ISD,150901,150,95.7
152801,18,37,46,30,6,49,76,131,0,7,76,18.7,14.9,19,22445,4,0,LUBBOCK-RICHARD MILBURN ALTER HIGH,152801,152,83.7
152802,0,0,0,0,56,8,21,85,0,5,78,.,.,.,24725,4.6,0.4,RISE ACADEMY,152802,152,.
152803,18,53,45,26,7,48,86,142,0,23,88,15.4,5,12.7,25780,12.1,0.7,SOUTH PLAINS,152803,152,83.4
152804,20,30,22,15,12,48,47,107,0,3,0,.,.,.,22000,3.5,1,EAGLE PROJECT (LUBBOCK),152804,152,81.5
152901,2325,2292,2005,1886,4320,11752,12555,29026,1786,4375,15734,19.8,19.5,20.5,37777,13.1,9.8,LUBBOCK ISD,152901,152,95.7
152902,65,54,62,47,16,392,302,710,59,132,346,14.4,15.5,17.9,30789,10.6,5.6,NEW DEAL ISD,152902,152,96.2
152903,131,95,86,90,127,504,763,1395,108,210,854,15.5,17.2,17.8,36439,13.4,9.1,SLATON ISD,152903,152,95.9
152906,177,157,135,145,20,1453,620,2100,179,332,782,19.5,18.4,23.1,34984,12.6,8.2,LUBBOCK-COOPER ISD,152906,152,97
152907,427,379,336,296,252,3611,1365,5291,176,637,1801,20.9,21,20.5,35793,13.8,8.5,FRENSHIP ISD,152907,152,96
152908,94,96,89,67,97,627,471,1202,77,177,744,16.3,16.4,17.7,34446,11,5.9,ROOSEVELT ISD,152908,152,96.4
152909,93,96,84,101,13,844,347,1205,41,114,428,16.9,17.3,21,35627,13.7,9.3,SHALLOWATER ISD,152909,152,96.1
152910,73,71,54,52,8,415,411,836,67,128,301,15.3,13.5,17.1,37123,14.6,9.1,IDALOU ISD,152910,152,96.6
153903,34,30,31,27,4,162,206,372,40,53,269,11.1,11,13.3,39547,15.7,9.3,O'DONNELL ISD,153903,153,97.6
153904,75,60,56,51,56,308,373,743,62,102,442,12.3,11.4,16.7,34736,10.8,7.4,TAHOKA ISD,153904,153,96.6
153905,17,18,27,12,3,121,84,208,12,24,103,9.9,9.9,15.8,32064,9.3,6.8,NEW HOME ISD,153905,153,96.2
153907,16,14,18,9,1,83,127,211,14,24,148,9.5,10.8,13,29157,5.5,2.2,WILSON ISD,153907,153,95.7
154901,179,143,159,70,461,1200,341,2009,36,259,1182,16.7,19.3,20.8,34170,13.5,10.4,MADISONVILLE CONS ISD,154901,154,95.7
154903,37,28,14,24,1,330,10,343,26,29,128,13.8,11.2,12.8,33271,7.1,3.8,NORTH ZULCH ISD,154903,154,96.1
155901,152,108,93,101,659,825,27,1516,97,271,780,18.3,17,17.5,35703,15.6,10.8,JEFFERSON ISD,155901,155,96.5
156902,72,66,60,41,18,332,490,840,62,98,478,16.2,18.9,19.8,38019,13.8,7.5,STANTON ISD,156902,156,96.9
156905,19,16,24,20,0,141,73,215,9,22,77,14.1,14.3,15.6,40221,14.6,8.8,GRADY ISD,156905,156,95.2
157901,53,54,60,54,2,382,221,605,55,119,308,12.9,12,14.4,37181,17.3,10.6,MASON ISD,157901,157,96.7
158901,421,337,268,240,815,1751,1808,4416,265,626,2792,17.9,17.6,17.5,36575,12.3,8.7,BAY CITY ISD,158901,158,95.2
158902,83,61,55,49,46,483,354,884,68,115,466,14.6,13.9,13.2,36239,13.9,9.7,TIDEHAVEN ISD,158902,158,95.7
158904,0,0,0,0,5,63,17,85,0,11,85,.,.,.,34492,8.3,2.3,MATAGORDA ISD,158904,158,97.2
158905,138,120,124,106,69,521,861,1712,145,191,985,15.4,15.3,16.8,40989,15.9,10.9,PALACIOS ISD,158905,158,96.1
158906,87,77,64,67,231,578,167,976,115,119,480,17.1,18,15.1,37310,14.4,8.9,VAN VLECK ISD,158906,158,95.2
159901,1185,743,661,594,9,186,12136,12515,1497,888,11233,20.9,20,20.7,39151,11.7,10.4,EAGLE PASS ISD,159901,159,95.8
160901,123,104,68,84,29,805,516,1356,145,207,754,21.4,19.8,22,34798,13.6,7.9,BRADY ISD,160901,160,96.4
160904,14,15,20,15,2,152,32,187,17,36,137,18.5,26.8,17.5,39280,18.7,9.9,ROCHELLE ISD,160904,160,96.7
160905,11,9,13,8,0,72,35,107,4,31,91,8.3,8.6,8.8,33867,12.6,8.7,LOHN ISD,160905,160,97.7
161801,0,0,0,0,93,10,65,168,0,31,154,.,.,.,28478,4.9,1.4,WACO CHARTER SCHOOL,161801,161,96.5
161802,0,0,0,0,108,7,6,121,0,2,113,.,.,.,26339,0.2,0.2,RAPOPORT CHARTER SCHOOL,161802,161,97.6
161804,38,25,12,6,59,20,47,126,0,12,0,.,.,.,20000,8,1,EAGLE PROJECT (WACO),161804,161,80.1
161901,47,39,50,48,5,538,55,598,28,72,92,15.4,15.3,18,36712,14.1,8,CRAWFORD ISD,161901,161,97.7
161903,504,469,419,398,399,4658,534,5776,761,577,722,21.4,19.4,20.5,37530,14.9,8.6,MIDWAY ISD,161903,161,96.5
161906,245,156,135,94,562,1210,704,2498,117,426,1635,19.5,19.4,20.6,33176,11.3,5.3,LA VEGA ISD,161906,161,96
161907,149,120,110,105,16,1335,116,1477,156,251,169,18.2,17.7,18.8,35999,13,8.1,LORENA ISD,161907,161,97.1
161908,54,61,59,47,190,476,48,714,50,141,325,13.2,14.4,12.5,34614,12.6,6,MART ISD,161908,161,97.5
161909,102,94,79,81,118,572,423,1117,207,156,609,13.9,13.8,16.6,34379,12.9,8.4,MCGREGOR ISD,161909,161,96.9
161910,81,64,43,51,39,546,145,731,60,104,320,16.5,16.1,18.3,36283,12.9,7.9,MOODY ISD,161910,161,95.5
