,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
114902,72,71,74,69,3,683,213,903,137,83,338,16,13.1,14.4,35536,16,9.4,COAHOMA ISD,114902,114,96.4
114904,59,51,49,47,5,574,102,682,33,64,161,16.2,16.6,16.3,38370,13.3,8.5,FORSAN ISD,114904,114,95.8
115901,48,35,31,22,0,22,476,503,27,29,456,15.8,21.7,17.9,32280,6.1,3.4,FT HANCOCK ISD,115901,115,95.6
115902,8,9,10,7,1,39,96,136,7,15,80,8.4,9,10.7,34675,8.5,6,SIERRA BLANCA ISD,115902,115,94.9
115903,16,19,16,15,0,69,109,178,28,22,118,12.8,12.8,17.5,34932,8.3,4.1,DELL CITY ISD,115903,115,94.4
116901,92,78,58,45,39,910,43,994,67,166,239,17.4,13.5,14.8,34560,10.6,4.8,CADDO MILLS ISD,116901,116,95.4
116902,37,43,39,34,12,423,21,460,66,57,120,17.1,13.2,16.3,33176,9.5,6.8,CELESTE ISD,116902,116,96.8
116903,131,126,123,121,426,1159,112,1723,188,310,950,21,18.8,20.6,34359,11.5,7.7,COMMERCE ISD,116903,116,95.6
116905,535,314,328,256,1423,2877,877,5233,423,623,2731,21.2,19.6,22,34650,11.6,8.5,GREENVILLE ISD,116905,116,94.9
116906,71,45,55,41,16,688,24,733,80,127,174,17.7,16.2,20.5,33260,9.9,5,LONE OAK ISD,116906,116,95.7
116908,255,200,197,164,18,2641,169,2847,136,549,1214,23.1,22.3,23.7,34932,11.6,5,QUINLAN ISD,116908,116,92.9
116909,57,45,52,40,64,533,25,633,68,127,253,13.3,15.4,16.1,34420,10.6,6.6,WOLFE CITY ISD,116909,116,96.1
116910,21,26,21,23,4,308,16,329,21,77,112,17.4,11.9,15.6,32943,8.6,5.5,CAMPBELL ISD,116910,116,94.8
116915,44,43,30,27,13,462,55,539,63,98,156,16.3,13.5,21.6,34654,9.7,5.7,BLAND ISD,116915,116,95.5
116916,47,42,30,32,4,458,25,509,33,94,196,15,15.3,17,30248,7.8,3,BOLES ISD,116916,116,95.4
117901,256,269,244,216,138,2100,862,3115,173,356,987,20.1,21.1,19.6,36518,12.9,9,BORGER ISD,117901,117,95.2
117903,111,93,85,76,13,989,54,1075,58,177,300,11.8,13.7,14,35337,13.4,8.7,SANFORD ISD,117903,117,95.6
117904,53,65,52,59,0,571,84,668,37,110,324,11.8,10.9,11.7,36565,14.7,9.9,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,95.5
117907,0,0,0,0,2,103,13,118,11,13,63,.,.,.,31669,8.3,5.1,SPRING CREEK ISD,117907,117,97.8
118902,40,31,34,24,4,238,123,366,57,42,160,15.1,10.8,17.4,39060,12.9,5.5,IRION CO ISD,118902,118,96.7
119901,17,20,21,22,3,233,12,248,28,34,109,13.3,10.6,16,31550,7.9,4,BRYSON ISD,119901,119,97.1
119902,110,88,69,80,19,933,134,1094,162,186,425,14.8,13.3,15.4,35669,12.8,7.8,JACKSBORO ISD,119902,119,96.3
119903,32,32,32,22,0,384,23,408,34,40,122,12.4,13.7,15.4,33706,9.3,5.8,PERRIN-WHITT CONS ISD,119903,119,96.2
120901,143,138,127,95,224,870,543,1650,93,225,690,18.8,18.7,19,35466,13.9,9.4,EDNA ISD,120901,120,95.9
120902,57,55,57,50,18,398,259,682,46,77,365,15.8,13.4,15.8,35699,13.9,8.7,GANADO ISD,120902,120,96.8
120905,87,98,93,79,13,779,161,953,94,116,247,18.5,15.5,18.3,36737,11.8,7.4,INDUSTRIAL ISD,120905,120,96.8
121902,33,19,18,20,42,290,9,347,5,58,196,13.4,10.8,13.7,33829,10.6,5.5,BROOKELAND ISD,121902,121,95.7
121903,140,114,134,118,86,1493,20,1620,113,290,539,17.7,18.3,20.6,37104,13.9,10.5,BUNA ISD,121903,121,95.4
121904,282,251,236,212,1384,1705,208,3323,199,458,1794,17.4,19.4,20,37917,15.2,10.3,JASPER ISD,121904,121,95
121905,135,127,128,118,269,1353,29,1658,71,273,672,18.6,14.7,18.1,35464,11.9,7.7,KIRBYVILLE CISD,121905,121,95.4
121906,39,43,26,41,0,476,1,477,65,115,153,16.6,18.6,15,39249,12.5,8,EVADALE ISD,121906,121,95.6
122901,67,30,22,30,16,204,129,351,33,122,104,14.3,11.2,13.8,33098,9.1,5.1,FT DAVIS ISD,122901,122,97.5
122902,7,3,6,6,0,19,39,58,7,8,44,5.5,4.7,7.3,33660,14.8,7.2,VALENTINE ISD,122902,122,96.6
123801,0,0,0,0,134,2,2,138,0,0,83,.,.,.,25254,3.3,0,ACADEMY OF BEAUMONT,123801,123,.
123802,35,12,4,0,48,3,0,51,0,0,0,.,.,.,23333,1.3,0,EAGLE PROJECT (BEAUMONT),123802,123,.
123803,0,0,0,0,155,0,1,157,0,5,87,.,.,.,21209,0.5,0.4,TEKOA ACADEMY,123803,123,.
123905,472,410,432,379,93,4715,213,5229,541,844,946,24.2,22.4,24,36934,14.5,10.8,NEDERLAND ISD,123905,123,95.7
123907,955,801,640,508,6461,1510,2426,11343,325,821,7881,22.5,21.3,22.6,35385,12.4,9.5,PORT ARTHUR ISD,123907,123,93.8
123908,461,412,385,396,42,4627,306,5111,395,574,691,21.5,20.3,20.5,38922,15.2,10.8,PORT NECHES-GROVES ISD,123908,123,95.9
123910,1950,1516,1203,1149,13361,5045,1743,20663,2099,2594,12800,22,22.9,22.3,38314,13,10,BEAUMONT ISD,123910,123,94.8
123913,14,14,11,14,4,146,5,162,21,49,0,12.2,9.5,10.3,39413,14.9,9.8,SABINE PASS ISD,123913,123,95.6
123914,178,163,136,139,130,1668,115,1928,93,254,446,17.3,17.1,18,35378,13.3,8.1,HAMSHIRE-FANNETT ISD,123914,123,96
124901,105,103,94,72,0,44,1177,1225,134,179,913,15.9,13.4,18.1,37983,15.1,10.9,JIM HOGG COUNTY ISD,124901,124,96
125901,545,412,407,369,34,645,4987,5711,637,635,3634,20.1,21.2,21,34573,12.1,12.1,ALICE ISD,125901,125,93
125902,43,40,40,45,0,51,579,633,134,93,423,13.1,12.9,17.8,35002,12.1,6.8,BEN BOLT-PALITO BLANCO CISD,125902,125,95.2
125903,126,123,114,85,9,580,748,1343,127,180,781,16.8,15,18.4,37475,13.8,7.9,ORANGE GROVE ISD,125903,125,95.3
125905,102,68,69,61,1,81,880,962,92,97,789,13.3,15.5,16,33849,13.6,7.6,PREMONT ISD,125905,125,95.7
125906,0,0,0,0,0,22,97,121,17,7,82,.,.,.,31990,6.9,5.6,LA GLORIA ISD,125906,125,96
126901,289,231,151,174,120,2518,475,3124,179,422,1288,20.7,21.4,20.4,34976,10.5,5.8,ALVARADO ISD,126901,126,95.4
126902,574,455,446,384,34,5837,361,6287,436,716,1142,23.8,23.2,22.1,37620,11.6,7.3,BURLESON ISD,126902,126,95.7
126903,587,389,352,302,320,4293,1389,6070,933,690,2485,23.3,22.2,24,39454,13.6,9.3,CLEBURNE ISD,126903,126,95.4
126904,80,70,63,62,42,864,103,1014,105,193,303,14.4,13.4,17,36998,11.7,7,GRANDVIEW ISD,126904,126,96.4
126905,376,303,270,226,45,3707,340,4122,318,462,1306,20.9,18.7,20.2,35719,9.9,5.6,JOSHUA ISD,126905,126,94.8
126906,66,45,33,28,61,275,239,632,76,122,455,9.9,10.6,11.6,34637,11.1,5.8,KEENE ISD,126906,126,95.4
126907,78,52,58,53,2,857,52,916,100,172,232,15.9,17.5,16.4,34068,9.2,4.6,RIO VISTA ISD,126907,126,96.2
126908,134,121,90,71,33,1172,377,1632,95,375,983,19.6,17.7,19.6,33911,8.7,3.6,VENUS ISD,126908,126,94.6
126911,93,81,73,73,7,1001,104,1122,87,317,346,15.4,15.1,22.1,32665,7.8,3.8,GODLEY ISD,126911,126,95.6
127901,64,74,73,48,12,522,320,856,113,165,533,10.8,12.7,12.8,32774,11,6.1,ANSON ISD,127901,127,96.3
127903,44,61,34,35,47,377,144,569,64,126,316,13.3,13.5,12.2,36272,14.1,8.1,HAMLIN ISD,127903,127,96.7
127904,79,61,58,53,3,751,39,797,71,142,361,13.6,12,12.9,32869,10.3,6.2,HAWLEY ISD,127904,127,95.9
127905,16,17,12,12,0,150,13,164,26,38,103,11.4,7.4,10,37235,16.8,11.8,LUEDERS-AVOCA ISD,127905,127,96.5
127906,76,75,51,49,112,415,288,818,56,160,504,15.2,15,17.9,34637,11.3,8.2,STAMFORD ISD,127906,127,95.8
128901,81,91,66,71,49,382,566,1002,169,159,577,18.3,16.3,14.5,34717,11.9,7.8,KARNES CITY ISD,128901,128,96
128902,104,73,75,71,27,228,710,973,55,141,640,16.5,15.2,14.9,35026,13.6,9.9,KENEDY ISD,128902,128,95.5
128903,29,21,17,19,7,64,235,308,26,65,238,9.4,13.7,11.8,35568,11.3,5.3,RUNGE ISD,128903,128,95.8
128904,18,24,34,28,0,298,35,335,28,44,71,9.7,9.6,12.7,37191,13.7,6.9,FALLS CITY ISD,128904,128,98
129901,165,134,124,104,96,1577,122,1804,169,229,340,19.9,23.1,24.1,36134,11.3,5.1,CRANDALL ISD,129901,129,96.4
129902,209,205,155,157,146,2105,205,2479,58,326,329,20.2,19.8,21.7,35466,10.1,5.5,FORNEY ISD,129902,129,96.5
129903,278,210,194,158,296,1952,728,3000,111,353,1128,19.1,18.3,19.2,36315,11.3,6.6,KAUFMAN ISD,129903,129,95
129904,172,103,85,73,66,1453,84,1622,103,251,631,17.9,18.8,22,33506,11.6,6.4,KEMP ISD,129904,129,95.1
129905,269,203,178,175,73,2718,164,2997,231,551,1406,20.4,19.6,23,37208,11.8,6.3,MABANK ISD,129905,129,95.3
129906,420,234,232,196,1373,1819,713,3959,370,677,2034,15.8,21.2,21.3,35012,10,6.3,TERRELL ISD,129906,129,95.5
129910,73,52,55,56,46,688,21,765,61,111,149,18.2,15.7,15.2,34414,11,6.6,SCURRY-ROSSER ISD,129910,129,96.2
130901,455,391,322,326,29,3997,775,4819,252,591,927,21.9,21.7,21.5,36819,12.9,6.4,BOERNE ISD,130901,130,96.3
130902,93,81,65,51,1,606,475,1082,81,134,580,17.8,15.2,27.6,33801,9.8,4.1,COMFORT ISD,130902,130,95.5
131001,0,0,0,0,0,22,57,79,0,5,33,.,.,.,42952,19.7,14.8,KENEDY COUNTY WIDE CSD,131001,131,96.1
132902,17,13,16,17,5,143,13,161,12,25,56,14,13.5,12.7,41533,16.3,11.1,JAYTON-GIRARD ISD,132902,132,96.9
133901,56,51,37,38,8,446,148,610,34,96,332,17.8,15.3,15.6,33800,9,4.1,CENTER POINT ISD,133901,133,96.2
133902,1,1,1,2,0,108,32,141,11,13,44,.,.,.,36896,17.4,5.6,HUNT ISD,133902,133,96.5
133903,433,409,297,273,177,2879,1612,4727,283,627,2233,21.7,21.4,21.7,36763,13.5,8.3,KERRVILLE ISD,133903,133,95.7
133904,184,111,96,97,28,1151,318,1516,218,229,765,17,17.6,18.8,33662,11.2,5.6,INGRAM ISD,133904,133,95.8
133905,0,0,0,0,0,21,5,26,0,1,8,.,.,.,36615,5.5,3,DIVIDE ISD,133905,133,96.8
134901,56,72,65,45,0,527,223,751,68,138,330,14,15.7,18.3,35135,12.2,6.6,JUNCTION ISD,134901,134,95.7
135001,12,6,6,4,0,73,12,87,2,11,42,6.3,5.7,6.7,40866,15.2,8.2,GUTHRIE CSD,135001,135,96.9
136901,57,50,46,45,16,235,423,677,36,109,434,16.2,17.6,18.2,34912,10.5,6.2,BRACKETT ISD,136901,136,96
137901,493,378,330,310,218,867,3684,4819,633,644,3019,17.5,17.5,18.6,36605,13.7,9.3,KINGSVILLE ISD,137901,137,94.6
137902,0,0,0,0,2,145,429,577,43,71,338,17.2,16.1,16,36190,11.5,7,RICARDO ISD,137902,137,98.1
137903,69,66,53,52,2,182,367,552,119,53,324,21.8,18.2,27.2,37274,14.3,8.9,RIVIERA ISD,137903,137,95.7
137904,47,33,35,37,0,72,205,278,34,32,167,11.5,9,11.5,37009,9.7,4.8,SANTA GERTRUDIS ISD,137904,137,96.2
138901,1,5,4,8,7,10,46,63,3,13,56,10.4,11,12.7,34863,12.8,9.4,GOREE ISD,138901,138,97.4
138902,40,32,34,21,44,162,141,353,62,59,214,13.8,20,17.3,36561,15.9,9.5,KNOX CITY-O'BRIEN ISD,138902,138,96.5
138903,31,36,30,35,63,222,174,459,49,59,249,10.5,11.4,11.6,36341,15,8.9,MUNDAY ISD,138903,138,97.5
138904,9,9,4,7,0,78,22,102,4,15,64,9.4,5.8,10,39288,17.7,7,BENJAMIN ISD,138904,138,97.1
139905,65,67,53,62,74,700,7,796,73,96,209,16.4,14.6,15.6,34866,13.2,8.4,CHISUM ISD,139905,139,96.4
139908,22,20,17,18,54,206,6,268,23,46,150,27.1,31.3,40,35268,11.9,7.4,ROXTON ISD,139908,139,96.8
139909,331,220,213,188,1559,2069,126,3806,367,492,2250,15.4,17.3,19.9,35993,13.3,10.7,PARIS ISD,139909,139,96.6
139911,254,214,200,203,129,2809,58,3061,263,346,864,20.5,19.6,21.7,35157,10.9,8.2,NORTH LAMAR ISD,139911,139,96.7
139912,80,80,76,71,10,901,34,970,73,126,371,14.9,13.9,17.8,36459,13.6,9.6,PRAIRILAND ISD,139912,139,96.3
140901,18,14,22,10,25,79,79,183,17,22,110,11.1,9.7,12.6,36007,13.6,8.3,AMHERST ISD,140901,140,97.1
140904,130,108,112,99,108,514,887,1511,127,169,883,17.5,18.2,19.5,37903,14,10.1,LITTLEFIELD ISD,140904,140,94.1
140905,79,62,56,42,16,211,544,774,114,101,530,15.3,12.1,13.1,32411,8.6,4.2,OLTON ISD,140905,140,96.4
140906,8,8,8,8,3,59,67,129,8,16,86,6.9,7.6,8.5,34915,10.4,7.4,SPADE ISD,140906,140,92.9
140907,37,32,31,35,11,183,216,410,35,72,193,10.8,10.4,11.5,38469,16,9.3,SPRINGLAKE-EARTH ISD,140907,140,97.4
140908,29,35,25,25,19,174,135,329,43,49,181,11.7,9.6,10.5,42713,16.4,11,SUDAN ISD,140908,140,96.9
141801,4,7,1,2,5,16,7,28,0,18,26,.,.,.,47389,8.5,1,CEDAR RIDGE CHARTER,141801,141,95.6
141901,329,269,231,203,130,2460,604,3234,144,429,1416,20.8,21.2,21.1,35526,13.5,8.6,LAMPASAS ISD,141901,141,95.9
141902,20,22,22,20,13,168,112,294,9,73,221,12.9,8.8,10.7,35788,12.1,7.7,LOMETA ISD,141902,141,95
142901,148,111,87,86,19,175,1206,1402,142,175,1044,14.9,13.8,16.6,35594,10.5,7.6,COTULLA ISD,142901,142,94.3
143901,107,97,97,101,131,838,93,1064,60,133,390,20.1,14.9,18.4,38984,18.7,11.8,HALLETTSVILLE ISD,143901,143,96.8
143902,38,24,30,31,1,303,74,378,22,42,189,14.3,14.5,18.4,37520,14.7,10.5,MOULTON ISD,143902,143,97.7
143903,40,46,40,40,95,393,58,550,39,68,216,17.5,18.1,16.3,35559,15.9,11.4,SHINER ISD,143903,143,96.9
143904,0,0,0,0,0,68,1,69,3,12,23,11,7.3,15,35685,14,8.6,VYSEHRAD ISD,143904,143,98.6
143905,0,0,0,0,0,79,6,85,4,15,23,15,7.5,15,36450,13.3,7,SWEET HOME ISD,143905,143,98.2
143906,0,0,0,0,1,75,2,78,2,6,26,9,9,18,37349,14.6,8.4,EZZELL ISD,143906,143,97.5
144901,193,122,128,152,279,832,642,1760,82,180,908,16.7,15.8,17.7,34330,11.6,7.2,GIDDINGS ISD,144901,144,96.8
144902,74,86,86,69,148,758,83,994,117,152,329,16.5,16.4,16.4,36127,12.2,6.7,LEXINGTON ISD,144902,144,96.3
144903,20,13,10,19,46,102,52,200,55,29,110,14.4,10.4,14.3,35936,15.4,10.7,DIME BOX ISD,144903,144,96.2
145901,56,63,50,55,103,563,119,789,12,98,329,14.6,11.5,11.9,34269,12.9,8.1,BUFFALO ISD,145901,145,96.7
145902,64,57,63,60,106,592,37,740,58,105,264,13.9,11.5,14.9,34113,14.1,9.2,CENTERVILLE ISD,145902,145,96.6
145906,37,41,31,39,42,435,33,510,39,55,190,17.8,11.4,17.3,35673,12.8,7.5,NORMANGEE ISD,145906,145,96
145907,28,20,25,19,90,143,12,248,23,49,130,18.7,13.9,20.7,30976,14,8.1,OAKWOOD ISD,145907,145,96.3
145911,50,51,63,48,33,596,81,714,58,62,255,13.2,13,13.9,35591,13.4,9.3,LEON ISD,145911,145,96.5
146901,264,213,130,140,578,1717,656,2984,181,371,1763,19.5,18.5,20.5,34916,12.1,6.8,CLEVELAND ISD,146901,146,94.8
146902,408,334,280,233,463,3849,470,4808,142,516,1686,18.4,19.3,21,35706,10.4,5.5,DAYTON ISD,146902,146,94.7
146903,0,0,0,0,33,94,42,169,8,25,88,8.3,4.5,4,37205,12.1,5.3,DEVERS ISD,146903,146,95.6
146904,108,74,70,78,46,1064,79,1193,44,143,446,15.2,18.2,17.3,38364,12.8,7.9,HARDIN ISD,146904,146,95.1
146905,68,61,56,33,145,584,13,743,42,126,399,13.2,14.3,14.3,35851,13,7,HULL-DAISETTA ISD,146905,146,95.4
146906,260,182,179,149,505,1516,406,2446,203,318,1080,16.9,16.6,19.7,38095,15.6,11.4,LIBERTY ISD,146906,146,95.4
146907,140,139,97,90,16,1675,48,1746,114,204,551,16.6,16.6,19.2,34767,10.5,5.5,TARKINGTON ISD,146907,146,95.3
147901,28,10,18,13,72,121,72,265,15,52,219,11.7,7.8,13.4,36120,12.6,5.6,COOLIDGE ISD,147901,147,95.5
147902,153,113,114,91,237,1139,220,1607,112,240,783,16.6,16.7,17.9,36441,11.8,6.9,GROESBECK ISD,147902,147,95.3
147903,170,163,145,128,776,1090,393,2277,137,443,1203,15.4,15.9,15.9,35997,11.8,7.4,MEXIA ISD,147903,147,96.2
148901,38,34,26,19,0,204,197,408,37,59,219,14,11.2,14.8,35874,13.4,9.3,BOOKER ISD,148901,148,96.8
148902,11,16,19,17,0,136,11,150,32,15,47,13.9,11.6,8.7,36079,16.4,10.9,FOLLETT ISD,148902,148,96.9
148903,7,11,9,11,0,91,3,94,9,12,55,6.8,6.9,8.8,37010,17.1,13.2,HIGGINS ISD,148903,148,95.9
148905,0,0,0,0,0,39,4,43,0,5,22,.,.,.,38199,15.1,8.4,DARROUZETT ISD,148905,148,98.8
149901,103,94,99,86,0,662,600,1267,66,156,591,16.4,16.6,15.8,40346,14.6,9.9,GEORGE WEST ISD,149901,149,95.4
149902,60,71,58,56,4,401,355,765,88,112,306,14.1,12.4,14.6,39845,15.5,10.7,THREE RIVERS ISD,149902,149,96.2
150901,157,113,113,81,5,1459,173,1651,169,264,587,20.6,17.6,17.3,36916,15.1,8.3,LLANO ISD,150901,150,95.7
152801,25,24,14,1,11,12,41,64,0,0,41,19.3,17.8,.,20615,3.3,0.3,LUBBOCK-RICHARD MILBURN ALTER HIGH,152801,152,.
152802,0,0,0,0,17,2,11,30,0,1,28,.,.,.,21935,1.5,0,RISE ACADEMY,152802,152,.
152803,39,46,41,17,10,33,100,143,0,23,66,11.3,3.4,7,25858,0,0,SOUTH PLAINS,152803,152,72.7
152804,5,14,6,7,7,21,16,44,0,0,0,.,.,.,23867,6,0,EAGLE PROJECT (LUBBOCK),152804,152,.
152901,2402,2169,2084,1901,4326,12210,12469,29394,2040,4261,16194,20.3,19.3,20.8,36828,13.1,9.9,LUBBOCK ISD,152901,152,95.7
152902,60,64,48,56,12,409,276,697,63,128,357,15.1,15.4,19.8,31366,10.8,5.4,NEW DEAL ISD,152902,152,96.2
152903,128,89,99,87,109,546,804,1460,131,235,901,15.1,19.1,18.5,35660,12.9,8.1,SLATON ISD,152903,152,96
152906,164,140,147,119,14,1368,558,1940,191,309,770,18.4,20.4,22.5,34670,11.8,7.8,LUBBOCK-COOPER ISD,152906,152,96.8
152907,477,379,316,254,229,3591,1246,5128,167,598,1613,24.5,21.9,22.4,35263,13.3,8.2,FRENSHIP ISD,152907,152,95.8
152908,113,108,85,70,88,687,502,1287,101,190,803,16.8,17.2,19,34197,10.7,6.4,ROOSEVELT ISD,152908,152,96.3
152909,99,91,109,81,19,871,337,1228,48,119,463,17.5,17.6,19.9,35147,13.5,9.2,SHALLOWATER ISD,152909,152,96.1
152910,73,54,63,65,10,431,394,837,88,126,283,16.1,17,16.7,36284,13.8,9.1,IDALOU ISD,152910,152,96.8
153903,31,35,30,36,4,158,235,397,46,65,294,14,10.7,14.6,39686,15,9.3,O'DONNELL ISD,153903,153,97.5
153904,69,62,53,51,57,317,396,779,66,110,460,14.6,10.3,16.5,34183,10.2,6.7,TAHOKA ISD,153904,153,97
153905,19,25,12,10,1,103,102,206,6,22,113,10.9,8.9,17.8,32753,10.1,6.2,NEW HOME ISD,153905,153,96.4
153907,18,21,14,15,1,101,114,216,17,24,141,10.7,10.1,13,31684,8.1,2.7,WILSON ISD,153907,153,96.4
154901,151,165,118,96,460,1171,306,1943,49,271,1141,17.8,20.8,22.1,34378,12.7,9.5,MADISONVILLE CONS ISD,154901,154,95.9
154903,37,16,22,26,2,339,11,354,31,38,154,16.3,12.6,16.8,35274,11.2,6.1,NORTH ZULCH ISD,154903,154,96.3
155901,140,102,109,87,664,829,23,1521,116,279,889,16.6,13.5,17.4,35829,15.3,10.4,JEFFERSON ISD,155901,155,96
156902,81,63,48,53,27,350,489,866,68,117,492,15.4,16.5,17.2,37277,12,6.5,STANTON ISD,156902,156,95.2
156905,15,25,22,15,3,129,89,221,10,27,100,17.6,16.2,15.5,40436,14.9,9.6,GRADY ISD,156905,156,95.1
157901,59,63,54,51,2,385,221,609,50,121,331,13.2,13.2,15,37636,18.5,11.4,MASON ISD,157901,157,96.3
158901,424,347,246,255,864,1826,1760,4497,265,659,2713,18.5,18.5,18.5,36317,13,9,BAY CITY ISD,158901,158,95
158902,76,61,53,65,56,536,351,943,77,115,481,15.8,14.1,15.9,36057,13.5,9.8,TIDEHAVEN ISD,158902,158,95.4
158904,0,0,0,0,3,67,13,83,0,10,83,.,.,.,35967,9.1,3.1,MATAGORDA ISD,158904,158,96.6
158905,136,137,119,109,68,536,829,1704,167,205,1022,15.1,14.3,16.5,41129,15.4,10.4,PALACIOS ISD,158905,158,96.2
158906,84,71,70,74,212,590,176,979,171,112,452,19.2,17.3,19.2,35947,14.4,9.6,VAN VLECK ISD,158906,158,96
159901,1069,842,624,632,5,204,12050,12436,1506,872,11058,24.2,24,23.7,37745,11.7,10.2,EAGLE PASS ISD,159901,159,94.8
160901,121,74,99,73,34,834,505,1381,165,205,719,14,14.6,17.4,34974,13.5,7.6,BRADY ISD,160901,160,95.8
160904,18,21,17,18,1,151,42,195,18,44,147,12,11.3,10.8,38544,18.1,10.3,ROCHELLE ISD,160904,160,96.4
160905,8,12,7,12,0,57,33,90,4,25,71,7.5,8,11,35293,15.1,9.3,LOHN ISD,160905,160,97.3
161801,0,0,0,0,105,23,74,202,0,34,165,.,.,.,30500,6.4,1.5,WACO CHARTER,161801,161,96.4
161802,0,0,0,0,72,2,1,75,0,0,71,.,.,.,27010,1.2,0.3,RAPOPORT CHARTER,161802,161,97.3
161804,13,7,1,0,21,14,4,39,0,0,0,.,.,.,24979,4.9,0,EAGLE PROJECT (WACO),161804,161,.
161901,37,52,46,45,4,513,47,564,60,60,78,16.1,15.1,16.9,36702,13.7,7.6,CRAWFORD ISD,161901,161,97.5
161903,509,457,415,388,375,4730,529,5816,671,546,693,23.4,21,22.8,38087,15.6,9.1,MIDWAY ISD,161903,161,96.6
161906,218,168,119,88,541,1259,655,2474,76,400,1626,20.5,20.6,20.5,34301,11.5,5.5,LA VEGA ISD,161906,161,94.8
161907,133,113,115,97,12,1348,109,1475,84,299,185,19.2,15.2,19.4,35588,12.8,8.2,LORENA ISD,161907,161,96.6
161908,75,58,49,59,201,491,40,732,28,153,386,13.1,11,12.5,34388,13,7.3,MART ISD,161908,161,97.6
161909,129,93,89,66,118,602,399,1120,233,145,600,13.6,15.9,16.2,34470,12.5,7.6,MCGREGOR ISD,161909,161,96.5
161910,84,51,51,43,45,559,149,756,61,115,364,16.2,16.9,20.1,35256,12.7,7.3,MOODY ISD,161910,161,95.3
161912,41,53,43,42,25,511,40,582,30,102,125,15.9,14.7,18.5,35769,14,7.7,RIESEL ISD,161912,161,95.3
161914,1353,922,856,609,6166,3162,6200,15608,1449,2442,11461,24.9,25.3,27.7,33921,13.4,9.1,WACO ISD,161914,161,94.6
161916,173,155,121,148,58,1337,138,1536,56,359,489,16.9,18.3,19,35385,12.8,7.8,WEST ISD,161916,161,95.9
161918,101,70,65,48,37,691,36,766,65,265,351,16.2,17.8,19,34202,8.1,6.2,AXTELL ISD,161918,161,97.2
161919,90,67,48,56,23,758,156,941,85,242,361,19,20.2,24.1,33340,10.8,4,BRUCEVILLE-EDDY ISD,161919,161,95.5
161920,146,127,113,121,12,1379,96,1503,90,325,247,16.8,17.3,16.4,35335,14,7.4,CHINA SPRING ISD,161920,161,96.4
161921,198,191,149,156,413,1644,438,2521,162,404,1298,18.7,18,19.1,35627,13.2,8.4,CONNALLY ISD,161921,161,95.7
161922,173,166,159,149,81,1665,223,1972,216,335,295,17,16.6,17.7,35571,13.5,8.4,ROBINSON ISD,161922,161,96.5
161923,52,25,39,20,25,384,64,475,42,82,148,12.6,13.2,14.4,33293,8.4,6.2,BOSQUEVILLE ISD,161923,161,95.6
161924,0,0,0,0,9,71,10,92,7,14,43,.,.,.,37070,12.9,9.3,HALLSBURG ISD,161924,161,97.7
161925,0,0,0,0,18,123,17,158,15,27,86,11,15.5,20.5,33397,8.6,4.9,GHOLSON ISD,161925,161,96.2
162904,13,19,11,11,0,76,101,177,11,23,89,10.8,10.3,11.7,38734,10.4,6.6,MCMULLEN COUNTY ISD,162904,162,95.9
163901,164,158,135,119,16,943,930,1899,144,225,932,16.5,16.9,20,38408,13.6,8.5,DEVINE ISD,163901,163,95.6
163902,23,24,18,20,1,142,134,279,25,30,119,15.3,9.6,15.6,34813,12.4,8.1,D'HANIS ISD,163902,163,96.3
163903,92,82,56,53,7,278,814,1101,125,189,797,17,14.2,17.1,33827,9.9,5.4,NATALIA ISD,163903,163,96.3
163904,192,148,120,95,36,762,1305,2115,131,249,1049,13.5,14.9,16.9,36589,13.3,8.2,HONDO ISD,163904,163,94.2
163908,271,222,207,192,27,1416,1406,2885,326,398,1257,22.1,21.4,20.8,36411,9,5.9,MEDINA VALLEY ISD,163908,163,95.9
164901,39,46,45,30,5,212,251,470,44,81,282,15.1,13.2,16.4,36819,14.7,8.1,MENARD ISD,164901,164,98.2
165801,16,20,8,1,5,20,19,45,0,0,14,9.5,10.3,9.3,28135,5.8,0,MIDLAND-RICHARD MILBURN ALTER HIGH,165801,165,.
165802,0,0,0,0,87,268,227,586,0,0,262,.,.,.,29300,3.2,0,MIDLAND ADVANTAGE CHARTER,165802,165,.
165803,17,8,7,5,4,15,32,51,0,0,0,.,.,.,22667,5.7,0,EAGLE PROJECT (MIDLAND),165803,165,.
165901,2046,1640,1483,1377,2101,10226,8623,21215,3436,1843,10055,23.2,24.6,25.6,37019,12,7.9,MIDLAND ISD,165901,165,94.7
165902,131,152,108,117,3,1267,353,1632,156,161,405,19.4,19.3,19.8,35545,11.2,6.1,GREENWOOD ISD,165902,165,96.4
166901,152,151,129,100,360,753,571,1691,168,183,1025,17.9,16.3,18.9,36961,13.8,8.7,CAMERON ISD,166901,166,96.5
166902,0,0,0,0,10,125,23,159,9,19,61,.,.,.,36473,11.5,4.2,GAUSE ISD,166902,166,96.3
166903,41,35,56,29,41,310,40,391,16,64,166,13.6,10.8,12.5,36074,11.8,7.7,MILANO ISD,166903,166,95
