,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
126911,78,73,81,76,7,929,102,1050,88,271,356,22.7,24.6,28.3,30801,9.5,4.9,GODLEY ISD,126911,126,96
127901,76,79,56,54,16,540,309,868,121,168,528,12,12.5,16,29943,11.4,6.2,ANSON ISD,127901,127,96.8
127903,65,39,41,45,46,411,149,607,71,124,296,16.1,14.6,15.3,32925,13.7,8,HAMLIN ISD,127903,127,96.4
127904,73,58,58,48,2,725,36,765,73,122,328,15.3,13.8,13.6,29671,10,5.6,HAWLEY ISD,127904,127,95.2
127905,19,11,14,13,0,173,11,185,21,48,106,12.9,8.4,11,35572,18.7,13.1,LUEDERS-AVOCA ISD,127905,127,96.5
127906,78,56,48,65,109,432,281,826,64,168,474,13.2,13.6,16.1,30865,11.7,8.7,STAMFORD ISD,127906,127,95.7
128901,100,76,76,55,40,400,573,1014,176,147,579,14.4,15.6,13.8,31345,10.8,7.2,KARNES CITY ISD,128901,128,96.1
128902,101,88,73,75,37,254,757,1055,58,153,669,11.1,13.5,16.2,32331,13.6,9.9,KENEDY ISD,128902,128,95.4
128903,32,18,23,15,10,65,245,324,22,66,253,13.2,12.8,17.3,33648,13.4,6,RUNGE ISD,128903,128,95.9
128904,29,31,29,30,0,293,37,332,26,42,71,13.4,10.3,13.7,33790,12.3,7.1,FALLS CITY ISD,128904,128,97.8
129901,173,127,113,96,93,1529,91,1714,171,226,313,21,22.3,21.5,31418,10.9,5.1,CRANDALL ISD,129901,129,96.7
129902,195,188,167,136,147,2056,174,2390,72,296,361,21.2,20,22.8,30673,9.5,5.3,FORNEY ISD,129902,129,96.2
129903,272,253,194,151,278,2024,690,3011,115,397,1152,16.6,19.7,19.9,30987,10.8,6.4,KAUFMAN ISD,129903,129,94.8
129904,170,119,94,71,70,1534,89,1709,115,245,681,21.1,19.4,23.6,30113,10.5,5.9,KEMP ISD,129904,129,95.3
129905,232,196,172,179,70,2698,156,2964,213,545,1418,19.7,19.8,21.8,31622,11.1,5.7,MABANK ISD,129905,129,94.8
129906,392,249,220,171,1368,1919,637,3977,337,704,2265,16.1,20.2,22.3,32310,10.5,6.7,TERRELL ISD,129906,129,95.5
129910,59,53,65,60,53,677,22,762,80,112,142,17.3,18.2,17,31249,11.3,6.3,SCURRY-ROSSER ISD,129910,129,95.7
130901,437,350,353,261,23,3896,791,4726,236,576,862,21,21.2,21.5,33609,12.6,6.4,BOERNE ISD,130901,130,95.9
130902,99,76,54,61,3,602,455,1060,72,130,546,14.6,13.4,14.7,30818,10.8,4.2,COMFORT ISD,130902,130,95.7
131001,0,0,0,0,0,12,46,58,0,3,11,9,9,9,40195,18.4,14.3,KENEDY COUNTY WIDE CSD,131001,131,96
132902,15,16,19,16,7,161,17,185,15,41,73,12.8,13.3,11.7,37792,14.5,9.3,JAYTON-GIRARD ISD,132902,132,96.2
133901,58,48,41,43,11,474,114,603,32,101,350,18.5,14.8,15.9,32002,10.2,4.6,CENTER POINT ISD,133901,133,96.4
133902,0,0,0,0,0,126,31,158,14,14,64,23,.,.,33170,15.8,6.2,HUNT ISD,133902,133,96.8
133903,495,313,294,289,171,3011,1573,4805,312,717,2280,18.8,20,20.7,34118,14,9.4,KERRVILLE ISD,133903,133,95.3
133904,154,112,101,75,20,1096,300,1434,211,217,714,21.5,18.4,19.3,30675,10.9,5.4,INGRAM ISD,133904,133,96
133905,0,0,0,0,0,13,6,19,0,1,9,.,.,.,29152,10.6,2.4,DIVIDE ISD,133905,133,97.3
134901,88,75,51,41,1,532,221,756,54,152,319,14.7,14.1,15.1,31947,12.6,7.4,JUNCTION ISD,134901,134,95.6
135001,6,7,6,6,0,78,12,90,2,18,36,6.8,5.3,6.3,37940,15,9.1,GUTHRIE CSD,135001,135,96.1
136901,57,48,50,34,19,221,404,648,43,106,457,22.2,15.1,22.7,31748,11.3,6.9,BRACKETT ISD,136901,136,95.5
137901,530,357,371,238,236,935,3769,4996,598,535,3224,19.5,18.5,17.6,33900,14,9.7,KINGSVILLE ISD,137901,137,94.4
137902,0,0,0,0,2,142,457,602,34,65,385,18.4,19.7,19.3,32810,11.1,6.6,RICARDO ISD,137902,137,97.2
137903,72,64,67,45,5,202,359,567,90,43,323,13.2,16.2,17.2,32949,12.6,8.1,RIVIERA ISD,137903,137,95.3
137904,37,33,41,34,0,70,212,284,40,36,184,14.8,11.4,12.7,35199,10.1,4.4,SANTA GERTRUDIS ISD,137904,137,95.8
138901,3,3,7,6,9,16,44,69,3,13,62,5.5,8,8,29178,10.5,7.3,GOREE ISD,138901,138,97.6
138902,35,36,20,21,43,176,149,373,51,71,227,12.9,12.6,13.8,34820,17.5,8.7,KNOX CITY-O'BRIEN ISD,138902,138,96.1
138903,31,35,34,30,50,234,172,456,43,55,249,11.1,11.7,11.7,32682,13.6,8.6,MUNDAY ISD,138903,138,97.6
138904,9,5,6,8,0,69,17,86,7,16,52,8.6,7,8.2,.,20,9.3,BENJAMIN ISD,138904,138,97.1
139905,67,58,67,48,78,714,7,817,59,108,257,15.5,13.8,26.8,31801,12.4,8.2,CHISUM ISD,139905,139,95.9
139908,23,16,19,20,50,208,6,268,18,45,138,12.7,11.4,21,33212,14.6,7.7,ROXTON ISD,139908,139,96.5
139909,305,223,217,192,1558,2151,98,3872,366,496,2346,15.2,17.2,18,32640,13,10.6,PARIS ISD,139909,139,96.1
139911,292,237,202,176,147,2863,50,3120,259,359,893,22.6,20.7,20.1,32346,11.6,8.1,NORTH LAMAR ISD,139911,139,96.1
139912,99,74,69,64,12,929,24,985,78,142,394,19.6,14.7,21.3,33674,14,9.6,PRAIRILAND ISD,139912,139,96.2
140901,15,21,9,24,31,95,77,203,16,22,118,12.9,10.1,11.1,32036,11.7,6.8,AMHERST ISD,140901,140,96.8
140904,133,133,117,106,119,551,883,1557,131,162,866,18.3,19.1,20.4,34409,13.1,9.8,LITTLEFIELD ISD,140904,140,94.4
140905,78,56,52,45,18,221,554,793,108,87,535,13.1,13.9,13.4,29150,8.8,4.5,OLTON ISD,140905,140,96.6
140906,8,11,10,10,2,55,73,130,12,12,82,8.2,8.8,10.3,32163,10.4,7,SPADE ISD,140906,140,94.9
140907,36,36,37,32,11,194,241,446,33,78,221,13.1,12.9,15.1,35084,15.5,10.5,SPRINGLAKE-EARTH ISD,140907,140,96.5
140908,36,26,26,26,15,182,138,336,43,54,174,13.6,10,11.1,39617,16,10.6,SUDAN ISD,140908,140,96.3
141801,12,14,5,0,8,26,11,46,0,30,46,.,.,.,20564,3.7,0,CEDAR RIDGE CHARTER SCHOOL,141801,141,.
141901,302,253,220,231,133,2529,563,3264,158,470,1425,18,17.7,17.1,32391,13.4,8.6,LAMPASAS ISD,141901,141,95.5
141902,27,19,24,19,8,165,105,279,15,54,202,15.7,16.7,13.6,34803,13.8,7.3,LOMETA ISD,141902,141,94
142901,128,99,91,82,18,162,1247,1429,122,189,1126,14.4,14.5,15.4,33252,11,7.5,COTULLA ISD,142901,142,94.3
143901,100,98,106,86,140,842,88,1070,55,124,366,20.1,15.6,19.1,35613,17.7,11.4,HALLETTSVILLE ISD,143901,143,96.8
143902,26,29,32,19,2,290,68,362,20,40,194,15,14.2,15.3,33557,14,9.9,MOULTON ISD,143902,143,97.9
143903,47,42,43,54,106,400,57,568,34,80,230,19.1,16.4,13.3,33443,16.5,12.6,SHINER ISD,143903,143,97.1
143904,0,0,0,0,0,74,4,78,5,14,30,11.5,9,11.5,32109,13.1,7.9,VYSEHRAD ISD,143904,143,98.6
143905,0,0,0,0,0,85,7,92,6,15,28,10,8,12,33094,15.5,8,SWEET HOME ISD,143905,143,98.3
143906,0,0,0,0,0,84,1,87,4,7,24,10.8,11.3,11.3,35917,17.7,10.1,EZZELL ISD,143906,143,97
144901,150,145,151,120,273,867,602,1747,109,182,881,18.2,14.6,17.8,31896,11.2,6.6,GIDDINGS ISD,144901,144,96.7
144902,94,91,69,62,135,724,78,945,76,133,334,17.5,15.3,17.5,33292,12.2,6.6,LEXINGTON ISD,144902,144,96.1
144903,19,11,16,17,59,120,61,240,89,28,131,15.6,9,13,31998,15.2,10.7,DIME BOX ISD,144903,144,96.4
145901,69,48,60,41,112,565,105,787,8,94,317,15.2,12,13.9,31772,12.9,6.9,BUFFALO ISD,145901,145,96.7
145902,53,61,67,42,96,577,28,703,52,100,256,15.9,15.7,14.8,30776,13.9,8.6,CENTERVILLE ISD,145902,145,96.1
145906,49,39,35,34,41,422,43,508,39,67,189,18.6,12.4,18.1,31348,11.5,6.3,NORMANGEE ISD,145906,145,95.9
145907,20,29,16,26,109,163,10,282,26,61,157,16,8.7,19.2,33058,15.2,8.1,OAKWOOD ISD,145907,145,96.1
145911,59,62,49,42,27,584,66,680,52,103,235,15,13.7,14.8,32595,13.4,9.5,LEON ISD,145911,145,96.2
146901,267,171,134,138,584,1649,609,2869,195,370,1739,19.1,18.9,21,31212,12.2,8.1,CLEVELAND ISD,146901,146,94.4
146902,394,293,280,229,447,3703,412,4581,133,479,1574,22.6,20.6,23,33088,10.8,6.2,DAYTON ISD,146902,146,94.2
146903,0,0,0,0,31,81,40,152,17,18,85,11.7,6.4,12,32936,11.1,5.7,DEVERS ISD,146903,146,96.4
146904,107,78,90,71,45,1099,80,1230,94,0,499,15.6,18.1,19.2,35120,12.4,7.9,HARDIN ISD,146904,146,94.6
146905,77,64,33,51,161,582,17,762,61,132,393,14.1,12.4,15.3,34155,12.1,7.2,HULL-DAISETTA ISD,146905,146,95.2
146906,211,171,154,163,472,1535,360,2383,202,305,1056,18.2,17.4,18.7,34578,14.5,10.7,LIBERTY ISD,146906,146,95.5
146907,166,117,109,111,17,1605,45,1673,107,172,520,17.9,18.1,19.5,31306,10.5,5.6,TARKINGTON ISD,146907,146,95.2
147901,16,16,13,7,64,108,71,243,17,49,204,15.2,8.6,14.8,32967,11.5,4.9,COOLIDGE ISD,147901,147,95.8
147902,143,111,107,97,232,1104,202,1549,98,198,775,20.4,19.4,20.2,32359,12,7.3,GROESBECK ISD,147902,147,95.7
147903,185,157,142,137,743,1130,366,2250,145,474,1183,16.3,14.9,18.9,33003,12.2,7.1,MEXIA ISD,147903,147,96
148901,36,30,20,35,0,219,177,405,58,50,224,14.3,11.1,13.6,32402,14.2,8.7,BOOKER ISD,148901,148,97.2
148902,19,20,16,19,0,147,18,167,40,19,48,17.7,12.2,11.5,34102,17.3,11.1,FOLLETT ISD,148902,148,96.8
148903,11,9,11,6,0,97,1,98,7,12,54,9.1,9.6,7.8,33653,16.9,13,HIGGINS ISD,148903,148,96.3
148905,0,0,0,0,1,39,5,45,0,7,8,10,10,10,34562,14.6,8.1,DARROUZETT ISD,148905,148,97.6
149901,119,103,94,91,0,664,602,1270,77,174,563,18,16.2,17.8,37290,13.7,8.9,GEORGE WEST ISD,149901,149,95.3
149902,84,59,54,60,6,410,355,778,93,100,321,16,10.9,13.3,36208,13.7,9.4,THREE RIVERS ISD,149902,149,95.9
150901,135,123,91,80,4,1383,177,1578,155,241,603,18.8,14.9,15.5,32948,15.1,8.3,LLANO ISD,150901,150,96
152901,2360,2343,2114,1738,4325,12580,12272,29565,2221,4189,16080,19.8,19.3,20,33598,12.7,9.5,LUBBOCK ISD,152901,152,95.4
152902,71,52,61,43,12,416,261,689,70,119,260,18.6,16.5,20.9,31355,11.6,5.8,NEW DEAL ISD,152902,152,95.9
152903,109,119,106,116,119,565,845,1530,146,265,986,18.4,19.5,19.8,32554,12.5,8.5,SLATON ISD,152903,152,96
152906,158,162,136,141,12,1383,537,1935,186,276,726,23.7,21.4,24.4,31345,11.3,7.5,LUBBOCK-COOPER ISD,152906,152,96.4
152907,483,339,300,287,231,3620,1220,5121,194,604,1706,22,20.2,21.4,31947,12.8,8,FRENSHIP ISD,152907,152,95.8
152908,116,104,79,73,89,732,495,1322,106,217,804,16.8,15.4,18.3,30234,9.1,5.7,ROOSEVELT ISD,152908,152,95.7
152909,98,112,86,64,13,858,316,1189,61,127,394,19.2,18.3,21.3,31674,12.2,8.1,SHALLOWATER ISD,152909,152,96.1
152910,53,61,71,58,7,435,382,826,90,127,293,15.9,16,16,32952,13.5,8.9,IDALOU ISD,152910,152,96.2
153903,40,34,36,39,2,163,253,419,49,63,252,15.2,11.8,14.1,36257,14.8,8.6,O'DONNELL ISD,153903,153,97.2
153904,71,57,54,46,49,344,415,815,58,98,436,16.7,13.2,17.5,31897,11,7,TAHOKA ISD,153904,153,96.7
153905,23,15,11,15,1,113,101,215,4,23,120,21,12.9,17.8,30018,10,6.6,NEW HOME ISD,153905,153,95.9
153907,21,14,18,20,0,98,136,234,16,32,155,12.3,13.1,15.8,28381,7.9,2.4,WILSON ISD,153907,153,96.2
154901,171,141,114,118,473,1196,333,2013,64,259,1189,19.2,21.8,22.1,32071,13,9.5,MADISONVILLE CONS ISD,154901,154,95.3
154903,28,30,26,22,2,352,11,369,34,48,177,17.4,15.9,15.3,32366,10.6,5.3,NORTH ZULCH ISD,154903,154,96.2
155901,134,129,93,79,678,820,20,1523,132,285,906,15.8,13.8,17,32813,15.3,10.6,JEFFERSON ISD,155901,155,95
156902,76,58,53,48,22,325,486,834,68,120,459,20,20,17.7,33655,11.7,6.7,STANTON ISD,156902,156,95.1
156905,22,21,14,14,0,129,87,216,13,26,104,12.3,15.9,15.1,36997,14.3,8.9,GRADY ISD,156905,156,95.3
157901,56,56,52,41,3,388,200,596,49,108,308,13.4,15.4,13.1,34639,18.7,11.6,MASON ISD,157901,157,96.7
158901,473,320,261,246,901,1857,1734,4544,272,681,2714,18.3,18.9,18.7,32177,12.2,8.6,BAY CITY ISD,158901,158,94.9
158902,72,55,72,80,56,548,365,970,68,120,475,15.9,15,15.6,32910,13.3,8.7,TIDEHAVEN ISD,158902,158,95.6
158904,0,0,0,0,1,66,12,79,0,11,42,.,.,.,32449,9.3,4,MATAGORDA ISD,158904,158,95.4
158905,152,123,113,114,62,554,800,1681,192,198,970,17.6,16.7,18.6,36710,15,10,PALACIOS ISD,158905,158,96.2
158906,103,67,72,65,220,569,179,969,156,124,453,17.4,16.5,18.2,32733,13.9,9.8,VAN VLECK ISD,158906,158,96.4
159901,1011,878,721,579,5,227,11828,12207,1565,918,10872,19.9,20.4,33.6,35088,11.4,9.6,EAGLE PASS ISD,159901,159,94.9
160901,108,102,82,86,40,861,526,1433,154,222,766,14.2,16.2,17.6,31954,14.2,7.7,BRADY ISD,160901,160,95.5
160904,19,16,22,14,0,155,40,196,20,45,137,6.4,10,7.1,34743,17.2,9.4,ROCHELLE ISD,160904,160,95.8
160905,10,7,10,14,0,50,38,89,4,22,72,7.7,6.8,8.7,31524,13.7,7.1,LOHN ISD,160905,160,96.9
161801,0,0,0,0,103,17,67,187,1,16,177,.,.,.,24605,5.9,1.4,WACO CHARTER SCHOOL,161801,161,95.8
161802,0,0,0,0,29,1,9,39,0,0,34,.,.,.,26000,0.3,0,EAST WACO SCHOOL,161802,161,.
161803,17,0,0,0,178,4,4,186,0,13,155,21.6,23,22.7,25244,3.5,0.1,E L HARRISON CHARTER SCHOOL,161803,161,.
161901,53,46,47,38,4,501,47,553,36,60,72,17.9,16.8,17.8,32996,12.6,6.8,CRAWFORD ISD,161901,161,97
161903,488,464,419,366,346,4787,485,5801,574,556,650,22,21.7,22.5,36245,12.6,7.3,MIDWAY ISD,161903,161,97.4
161906,257,154,131,113,515,1358,589,2475,120,421,1630,19.6,19,21.6,31359,11.8,5.6,LA VEGA ISD,161906,161,94.7
161907,131,108,104,105,14,1283,113,1418,100,271,176,19.4,15.6,19.3,32847,13,8.2,LORENA ISD,161907,161,96.7
161908,67,54,66,58,205,479,43,727,5,144,360,14.4,11.9,14.6,30728,11.7,6.8,MART ISD,161908,161,97
161909,120,101,70,78,138,623,384,1146,237,159,587,14.7,17.1,19.3,31049,12.6,8.1,MCGREGOR ISD,161909,161,96.5
161910,73,53,43,45,61,574,134,772,81,106,360,19.2,16.3,20.5,31996,12,7.1,MOODY ISD,161910,161,95.2
161912,63,50,51,50,28,530,50,617,49,107,154,17.1,15.7,18.2,31551,13.2,7.4,RIESEL ISD,161912,161,95.7
161914,1324,1020,719,601,6171,3346,5963,15574,1484,2099,12008,19.5,21.3,23.3,30634,13.1,9.2,WACO ISD,161914,161,94.8
161916,183,146,156,128,65,1337,141,1550,48,326,514,15.9,17.6,19.7,31644,12.6,7.6,WEST ISD,161916,161,96.1
161918,97,75,58,36,45,663,44,753,74,260,302,17.5,16.4,20.1,29830,8.2,5.4,AXTELL ISD,161918,161,96.9
161919,78,71,57,38,21,705,154,884,104,230,329,16.9,17,19.8,30463,10.5,4.1,BRUCEVILLE-EDDY ISD,161919,161,95.9
161920,117,119,125,99,9,1346,89,1456,82,306,272,18.4,15.6,18.7,31878,12.3,6.5,CHINA SPRING ISD,161920,161,96.8
161921,209,164,179,145,316,1741,438,2528,157,418,1319,19.6,19.1,20.7,32018,12.1,7.8,CONNALLY ISD,161921,161,95.3
161922,169,166,156,158,90,1669,214,1982,216,364,315,16.4,15.9,17.4,32794,13.6,8.2,ROBINSON ISD,161922,161,96.5
161923,31,41,25,33,24,409,68,503,44,80,182,17.8,16,17.2,28551,7.7,2.6,BOSQUEVILLE ISD,161923,161,96.5
161924,0,0,0,0,9,77,6,93,8,13,45,.,.,.,35072,15.5,11.3,HALLSBURG ISD,161924,161,98
161925,0,0,0,0,12,121,12,145,4,29,80,15.2,15.3,19,29541,7.9,4.3,GHOLSON ISD,161925,161,97
162904,20,13,14,13,0,93,96,189,8,33,88,11.4,10.6,11.8,34630,10.7,5.9,MCMULLEN COUNTY ISD,162904,162,96.6
163901,188,116,125,124,17,960,902,1888,155,245,913,19.7,19.2,20.9,34315,13,8.3,DEVINE ISD,163901,163,95.6
163902,22,19,23,20,2,138,125,267,27,32,106,13.9,11.5,21.3,31646,12.5,9.3,D'HANIS ISD,163902,163,96.5
163903,90,68,59,55,8,294,769,1072,119,183,760,15.4,16,17.6,30987,10.1,5.1,NATALIA ISD,163903,163,96
163904,188,151,109,126,31,769,1316,2129,123,232,1163,21.5,18.3,18.4,32882,12.4,7.9,HONDO ISD,163904,163,94.3
163908,259,243,198,162,25,1436,1305,2800,325,404,1230,23.3,20.7,22.9,32355,10.3,6.4,MEDINA VALLEY ISD,163908,163,95.4
164901,42,45,35,32,4,226,267,499,48,94,321,12.1,13.1,18.3,32466,14,8.6,MENARD ISD,164901,164,97.2
165901,2096,1816,1565,1315,2290,11336,9017,22911,3328,1872,10580,24.6,24.6,26,33974,11.8,7.6,MIDLAND ISD,165901,165,94.5
165902,172,105,128,102,6,1321,331,1664,147,160,403,19.2,19.4,22.3,32287,10.4,5.4,GREENWOOD ISD,165902,165,96.1
166901,160,128,106,105,337,803,569,1710,180,174,1043,18.7,18.8,17.1,33550,13.1,8.4,CAMERON ISD,166901,166,95.7
166902,0,0,0,0,10,117,32,160,9,16,69,.,.,.,32135,10.7,3.2,GAUSE ISD,166902,166,96.3
166903,31,53,32,39,42,292,32,366,17,77,170,13.9,9.4,15,31492,10.5,6.5,MILANO ISD,166903,166,95.9
166904,172,147,133,107,274,1058,498,1834,109,274,787,18.6,15.4,20,34026,14,8.2,ROCKDALE ISD,166904,166,96.2
166905,43,51,41,36,43,314,86,444,33,55,141,14.2,14,15.1,31652,10.5,4.6,THORNDALE ISD,166905,166,97
166907,18,9,14,11,0,93,93,186,2,35,144,8.9,8.3,9.3,30454,10.9,7.6,BUCKHOLTS ISD,166907,166,95.2
167901,56,55,47,41,17,493,144,656,46,156,228,13.4,10.1,12.4,33831,13.7,7.3,GOLDTHWAITE ISD,167901,167,96.7
167902,14,14,13,12,2,112,25,139,0,46,104,10.7,6.9,7.5,25575,5.7,2.3,MULLIN ISD,167902,167,96.6
167903,9,16,8,13,4,74,34,112,5,55,101,7.2,6.8,12,31045,10,5.4,STAR ISD,167903,167,94.5
167904,10,10,6,3,0,91,11,102,7,26,55,10,8,11.7,31265,9.9,7.8,PRIDDY ISD,167904,167,97.5
168901,96,99,89,86,80,604,496,1184,118,182,632,16.4,15.7,15.8,34588,12.7,8.5,COLORADO ISD,168901,168,95.5
168902,18,11,17,12,13,66,122,201,2,35,148,10.3,5.9,12.6,32823,11.8,5.9,LORAINE ISD,168902,168,96.3
168903,20,9,15,15,0,120,32,154,25,19,65,13.9,9.1,11,31161,12.2,9.8,WESTBROOK ISD,168903,168,96.3
169901,130,121,121,113,2,1543,92,1648,122,243,543,19.4,18.5,17.5,32836,12.8,8.3,BOWIE ISD,169901,169,95.6
169902,82,69,61,57,0,711,134,851,120,134,435,14.5,16.7,15.9,29515,10.9,6.1,NOCONA ISD,169902,169,96.2
169906,12,11,12,7,0,94,14,109,4,25,69,9.1,7.7,10.2,29889,8.5,6,GOLD BURG ISD,169906,169,96.1
169908,0,0,0,0,0,35,7,42,5,9,25,10.2,7.7,11.5,29507,8.5,6.7,MONTAGUE ISD,169908,169,98.4
169909,10,19,7,10,0,116,3,120,11,30,35,9,5.7,8.7,33108,12.5,7.5,PRAIRIE VALLEY ISD,169909,169,96.6
169910,10,12,10,12,0,154,15,169,21,23,92,7.1,7.6,9.7,30905,10.7,4.6,FORESTBURG ISD,169910,169,95.2
169911,29,34,24,43,0,346,24,371,33,63,136,13.2,12.4,13.1,28535,8.9,3.8,SAINT JO ISD,169911,169,96.9
170902,2606,2275,2189,1907,1786,25061,4841,32290,2588,3722,8569,19.8,20.9,20.4,33684,12,7.5,CONROE ISD,170902,170,95.2
170903,303,276,240,175,234,2882,137,3272,201,413,797,22,21.8,22.3,33296,11.2,5,MONTGOMERY ISD,170903,170,95.1
170904,401,334,271,231,345,3294,579,4245,264,623,1537,22.2,21.2,22.2,32722,10.8,6.1,WILLIS ISD,170904,170,94.6
170906,587,398,337,282,160,5172,732,6099,282,765,1767,21,19.9,22.7,32045,10.9,4.9,MAGNOLIA ISD,170906,170,95.1
170907,242,173,135,114,6,2501,205,2718,141,366,1268,21.1,20.1,21.2,31268,10.5,6,SPLENDORA ISD,170907,170,93.9
170908,562,364,324,243,119,4972,840,5964,274,899,2487,22.5,21.8,22.6,31186,11.9,7,NEW CANEY ISD,170908,170,95
171901,378,242,253,191,38,1585,2380,4080,239,463,1926,18.6,18.7,22.2,30691,10.2,6.2,DUMAS ISD,171901,171,95.5
171902,58,61,38,43,1,364,244,614,46,43,205,11.6,13.8,13.6,30018,9.7,5.6,SUNRAY ISD,171902,171,96.2
172902,167,118,116,112,680,962,79,1730,89,255,888,18.9,17.7,16.6,35314,15.1,9.9,DAINGERFIELD-LONE STAR ISD,172902,172,95.5
172905,76,94,65,66,256,668,34,960,73,183,433,12.6,13.4,16,33522,13.8,8.5,PEWITT ISD,172905,172,96
173901,24,21,19,21,7,167,59,233,26,40,142,17.6,10.5,13.2,33964,14.9,7.5,MOTLEY COUNTY ISD,173901,173,96.9
174901,21,30,31,20,39,253,12,304,49,48,173,16.2,8.6,17.3,31083,11.7,7.7,CHIRENO ISD,174901,174,96.9
174902,44,30,39,38,41,450,32,524,28,108,249,13.9,9.2,13.4,33250,12.5,8.8,CUSHING ISD,174902,174,95.7
174903,65,52,48,40,194,462,19,675,35,104,262,16.6,14.1,16.9,31805,12.9,7.2,GARRISON ISD,174903,174,96.5
174904,577,453,445,365,1975,2861,1337,6226,400,847,3514,19.3,23.1,22.6,32962,12.4,8.7,NACOGDOCHES ISD,174904,174,96
174906,74,71,62,62,10,794,27,833,70,137,335,20.5,18.3,19.7,33972,11.4,7.7,WODEN ISD,174906,174,96.3
174908,49,46,43,46,61,601,29,693,73,116,274,15.2,13.9,17.3,31163,10.7,6.6,CENTRAL HEIGHTS ISD,174908,174,96.1
174909,30,19,17,18,25,252,21,299,19,61,139,13.9,13.5,11.7,30686,10.3,6.1,MARTINSVILLE ISD,174909,174,96
174910,0,0,0,0,0,204,0,211,11,44,103,.,16,19,25302,4.6,4.1,ETOILE ISD,174910,174,96.4
174911,24,28,22,19,24,295,11,334,34,50,98,19.8,11.3,21.5,29242,9.7,6.3,DOUGLASS ISD,174911,174,96.5
175902,69,61,52,62,43,678,45,771,90,137,208,16.6,13.7,14,33628,12.4,7,BLOOMING GROVE ISD,175902,175,95.9
175903,444,358,278,247,1491,2358,1142,5046,274,559,2780,22.5,22.1,21.7,33373,14.3,9.9,CORSICANA ISD,175903,175,94.6
175904,36,38,41,24,62,416,55,535,58,75,293,12.2,13,10.9,32700,12.6,6.6,DAWSON ISD,175904,175,95.6
175905,35,33,23,29,24,311,53,390,21,82,208,15.6,15.3,16.8,27180,11.6,7.3,FROST ISD,175905,175,95.7
175907,69,47,44,34,239,457,46,742,60,117,397,16.6,18.9,18.2,31527,12.3,6.8,KERENS ISD,175907,175,95.8
175910,46,44,34,29,18,474,23,525,36,83,149,13.5,14.7,19.7,32190,12.8,7.1,MILDRED ISD,175910,175,96.2
175911,45,36,44,0,37,385,81,505,11,82,256,20.7,22.7,22.9,28445,8.5,4,RICE ISD,175911,175,95
176901,29,29,32,39,171,261,9,444,7,79,302,16.3,14.8,16.8,33765,13.4,6.3,BURKEVILLE ISD,176901,176,94.7
176902,155,101,105,91,635,857,20,1515,95,301,771,17.9,18.9,18.1,32850,15.1,10.9,NEWTON ISD,176902,176,94.8
176903,65,67,46,49,0,757,16,776,80,152,351,16.4,14.8,16.2,33466,12.1,9.9,DEWEYVILLE ISD,176903,176,95.1
177901,33,31,32,29,1,202,194,400,19,38,214,12.4,12.4,13.3,33773,16.4,12.2,ROSCOE ISD,177901,177,97
177902,292,179,179,176,241,1446,1002,2698,189,425,1398,17.8,18.6,19.3,33263,13.3,9.5,SWEETWATER ISD,177902,177,95.3
177903,20,18,15,23,4,165,46,215,27,51,104,14.8,10.2,14.2,29396,10.3,5.9,BLACKWELL CONS ISD,177903,177,96.5
177905,18,19,16,14,0,185,27,212,29,40,94,13.8,9.9,12.1,31061,12.5,9,HIGHLAND ISD,177905,177,97.4
178801,87,14,8,5,5,9,169,184,0,18,137,.,.,27,23323,5.3,1.8,ACADEMY OF TRANSITIONAL STUDIES,178801,178,83.7
178802,0,0,0,0,0,139,23,171,0,8,0,.,.,.,24909,5.4,0.8,SEASHORE LEARNING CTR CHARTER,178802,178,97.3
178803,10,6,2,1,3,14,23,40,0,40,40,.,4.8,.,27475,1,0,COASTAL BEND YOUTH CITY,178803,178,.
178901,34,40,35,27,2,138,250,393,23,36,189,15.4,14.8,15.8,32832,13.2,7.7,AGUA DULCE ISD,178901,178,95.9
178902,134,99,91,69,14,387,868,1273,53,194,623,15.4,16.6,16.4,33409,14.4,9.8,BISHOP CONS ISD,178902,178,96
178903,423,379,433,323,93,2883,1611,4629,326,514,1310,20.5,19.5,20.8,34333,12.9,7.4,CALALLEN ISD,178903,178,95.7
178904,3808,3018,2472,2224,2342,9591,27831,40290,1752,5874,21353,23.3,23.4,24.6,35661,13,9.9,CORPUS CHRISTI ISD,178904,178,94.8
178905,0,0,0,0,0,35,234,269,17,29,212,13.2,15.2,11,29762,7.5,5.1,DRISCOLL ISD,178905,178,96.6
178906,0,0,0,0,0,110,57,167,19,25,29,14.5,12.8,11.6,37369,14.9,8.4,LONDON ISD,178906,178,97.2
178908,50,53,52,28,4,492,50,559,28,122,156,18.1,15.8,19.5,35734,12.8,8.2,PORT ARANSAS ISD,178908,178,96.1
178909,354,261,254,248,36,64,4179,4286,473,524,3752,18.6,19.6,20.8,33227,11.5,8.2,ROBSTOWN ISD,178909,178,94.7
